skill,reader,adapter,modelname,timestamp,answer,data_id,dataset,question,context,answer_dataset
span-extraction,roberta-base,quoref,base,2023-01-25 06:18:24.929115, Sequoia's,e6f1c988a2458b4fae05875c9519aebeb33b3f80,quoref,What are the last names of the people Jack introduces to life at sea?,"When charter-boat skipper Jack O'Conner finds a gold Spanish dollar off the Florida Keys, ","{'answer_start': [519, 623], 'text': ['Sequoia', 'Pennington']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:18:25.662604, O'Conner,dc381e7215f94873498327ea10f0b90fbd4869cf,quoref,What is the last name of the person that introduces the girls to life at sea?,"When charter-boat skipper Jack O'Conner finds a gold Spanish dollar off the Florida Keys, ","{'answer_start': [31], 'text': [""O'Conner""]}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:18:26.427545, O'Conner,c1295bb3a5eb95f0b97cb6d62ff72abf137242e2,quoref,What is the last name of the person who starts to fall in love with Sandy?,"When charter-boat skipper Jack O'Conner finds a gold Spanish dollar off the Florida Keys, ","{'answer_start': [31], 'text': [""O'Conner""]}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:18:27.250389, O'Conner,4da0035688fd6db328662eb2c54e4bcf9c71fa10,quoref,What is the last name of the person who finds out that Sandy has drugs on the boat?,"When charter-boat skipper Jack O'Conner finds a gold Spanish dollar off the Florida Keys, ","{'answer_start': [31], 'text': [""O'Conner""]}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:18:28.133484, Commonwealth Edison,aa6e6886e013ac2aaf0f735c269e2026889a9692,quoref,What company does the man that designed the South Pavilions work for?,"The pavilions are named for Exelon, a Chicago-based company that generates the electricity","{'answer_start': [947], 'text': ['Renzo Piano Building Workshop']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:18:28.988572,,f5fb5891a4e515780d1bb50d5c825f432c2c428f,quoref,Which pavilions was the man that designed the Art Institute of Chicago's Modern Wing not responsible for?,"The pavilions are named for Exelon, a Chicago-based company that generates the electricity","{'answer_start': [654], 'text': ['North Pavilions']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:18:29.882798,,3cebbbc131eb4782db81a9e652158dd4f90e65e8,quoref,What is the name of the pavilions that were finished first?,"The pavilions are named for Exelon, a Chicago-based company that generates the electricity","{'answer_start': [1617], 'text': ['The South Pavilions']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:18:30.706060, Renzo,e89eb5b51cbc6c3f36cb918890ea60077aea042c,quoref,What is the first name of the person who designed the Art Institute of Chicago's Modern Wing?,"The pavilions are named for Exelon, a Chicago-based company that generates the electricity","{'answer_start': [932], 'text': ['Renzo']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:18:31.534734, Kitty,85bedd9504606c1c48002c2ee217f51130151394,quoref,Who sits for a portrait for the painter?,"In 1783, Kitty is caught trying to pick the pocket of the painter Thomas Gainsborough. He ","{'answer_start': [311], 'text': ['Kitty']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:18:32.404011, Marcy,61d5c9338a93a213c036fddb741cb738be244485,quoref,What is the last name of the person that the Duke offers to rehire in exchange for meeting the subject?,"In 1783, Kitty is caught trying to pick the pocket of the painter Thomas Gainsborough. He ","{'answer_start': [190], 'text': ['Marcy']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:18:33.242724,,5b49a003c371ba3711aab2cf6b1ab634e65f6a90,quoref,Who does the foreign foreign office member enlist his aunt to help teach fashion?,"In 1783, Kitty is caught trying to pick the pocket of the painter Thomas Gainsborough. He ","{'answer_start': [1023], 'text': ['Kitty']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:18:34.119715, Sir Hugh Marcy,2a8e1c6eff65a0924cbb416ee2d6b5607caadf86,quoref,What is the full name of the person the maid frees after marrying the ironmonger?,"In 1783, Kitty is caught trying to pick the pocket of the painter Thomas Gainsborough. He ","{'answer_start': [181], 'text': ['Sir Hugh Marcy']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:18:34.995226, Marcy,fc4a028536a48d59719991bc686f1b19b12f6a5e,quoref,What is the last name of the person who offers to pay someone more to sit for a portrait?,"In 1783, Kitty is caught trying to pick the pocket of the painter Thomas Gainsborough. He ","{'answer_start': [613], 'text': ['Gainsborough']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:18:35.836523, Kitty,6f8b82a3ddb02896f0a6fa470a9041b0e4cbe027,quoref,Who attracts the attention of Sir Hugh Marcy?,"In 1783, Kitty is caught trying to pick the pocket of the painter Thomas Gainsborough. He ","{'answer_start': [9], 'text': ['Kitty']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:18:36.666716, Kitty,f44037850ddd835c3c0f0954f139c46b00019c2d,quoref,Who is offered a job as a scullery maid?,"In 1783, Kitty is caught trying to pick the pocket of the painter Thomas Gainsborough. He ","{'answer_start': [311], 'text': ['Kitty']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:18:37.537624, Sir Hugh Marcy,6efcebfa261ae00394efc9bfd27b8448faf6d5ad,quoref,What is the full name of the person who is impoverished and lost their post in the foreign office due to a scandal?,"In 1783, Kitty is caught trying to pick the pocket of the painter Thomas Gainsborough. He ","{'answer_start': [180], 'text': ['Sir Hugh Marcy']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:18:38.375598," Kitty is caught trying to pick the pocket of the painter Thomas Gainsborough. He offers to pay her more to sit for a portrait for him. There, she attracts the attention of Sir Hugh Marcy and the Earl of Carstairs. Sir Hugh, upon finding out her real social status, offers her a job as a scullery maid. Kitty learns that he is impoverished, having lost his post in the foreign office due to a scandal.
Gainsborough's portrait, The Anonymous Lady, creates a stir, as people try to guess who the subject is. The Duke of Malmunster",c2a6eddb489e3caffa99f9773896346f14b97927,quoref,Who is claimed to be someone's aunt's ward?,"In 1783, Kitty is caught trying to pick the pocket of the painter Thomas Gainsborough. He ","{'answer_start': [311], 'text': ['Kitty']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:18:39.038115, Sam,ae4bb98f27b8a3561bcf8b92b2f583dc67d743cd,quoref,Who is the Vaidyan's son?,The story encompasses around nine characters portraying nine variants of emotion and an ou,"{'answer_start': [123], 'text': ['Vinay']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:18:39.712111, Sandra,dbb30cbbd4a704d5997b057693b1bee0f47fbaf4,quoref,Who is Sam's father in love with?,The story encompasses around nine characters portraying nine variants of emotion and an ou,"{'answer_start': [634], 'text': ['Meera']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:18:40.358655, Sandra,aac550c7e064eeba0f0d770090ee58c50a76afab,quoref,Who marries the mariner?,The story encompasses around nine characters portraying nine variants of emotion and an ou,"{'answer_start': [893], 'text': ['Sandra']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:18:41.224450,"Alex,",c5b2dd2ed361cfe75298611219e9d8989ac3baf2,quoref,What are the first names of the two people who spend time together?,"Alex, living in Venice Beach, is a struggling writer. One day, he meets Reena at the beach","{'answer_start': [0, 185], 'text': ['Alex', 'Reena']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:18:42.087818, Reena,c5a7f1f19b89c0ffbc063c771e2dc12434990ca9,quoref,What are the first names of the two people who are engaged?,"Alex, living in Venice Beach, is a struggling writer. One day, he meets Reena at the beach","{'answer_start': [390, 450], 'text': ['Reena', 'Shekar']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:18:42.951407, Reena,31f59505b939e18e0e2b20032c88752892f65aeb,quoref,What are the names of the two people who get married?,"Alex, living in Venice Beach, is a struggling writer. One day, he meets Reena at the beach","{'answer_start': [1853, 1863], 'text': ['Reena', 'Alex']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:18:43.805690, Shekhar,3007197a7632900064aeda2602dc2f923ece7f28,quoref,What is the name of the person caught having an affair?,"Alex, living in Venice Beach, is a struggling writer. One day, he meets Reena at the beach","{'answer_start': [1380], 'text': ['Shekhar']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:18:44.678458," Maria,",088cb6718fd18c192bc93e12b44138146f242f0a,quoref,Who was married to the father of the boy that the forester meets?,"In the 1960s, in an undetermined place in the Alps, an eagle couple has two hatching eggs.","{'answer_start': [574], 'text': ['Maria']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:18:45.539787, Scout,863c296ee4f22dfc7accff606ce1cd75764d2aba,quoref,What is the name of the dog owned by the boy that the father is losing touch with?,"In the 1960s, in an undetermined place in the Alps, an eagle couple has two hatching eggs.","{'answer_start': [965], 'text': ['Scout']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:18:46.400809, Danzer,8b079b2127c923f8a32934701c0b4c2dab2bcd14,quoref,Who helps the boy raise the eaglet?,"In the 1960s, in an undetermined place in the Alps, an eagle couple has two hatching eggs.","{'answer_start': [448], 'text': ['Danzer']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:18:47.288111," Rakoto Frah,",63d1eb9201b67def76eb1984188125de3d00ac8c,quoref,What is the common name of the person who promoted the music of the highlands of Madagascar?,"Philibert Rabezoza (1923 – 29 September 2001), better known by the name Rakoto Frah, was a","{'answer_start': [72], 'text': ['Rakoto Frah']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:18:48.163540," Rakoto Frah,",90b3570991bc19748e8e6235007e47b1b360bc4d,quoref,What is the common name of the person who became one of the most famous Malagasy artists?,"Philibert Rabezoza (1923 – 29 September 2001), better known by the name Rakoto Frah, was a","{'answer_start': [249], 'text': ['Rakoto Frah']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:18:49.063105,,fefcee18374adedc778ad26b46ec1fc025a05f4a,quoref,What is the common name of the person who was selected by the Malagasy President to perform on the sodina for the visiting French president?,"Philibert Rabezoza (1923 – 29 September 2001), better known by the name Rakoto Frah, was a","{'answer_start': [71], 'text': ['Rakoto Frah']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:18:49.979334, Rakoto Frah,8b89a18c600b7094e3cf0beff2cf9624481b9ff1,quoref,What is the common name of the person whose career was launched as a professional musician after performing for the French President?,"Philibert Rabezoza (1923 – 29 September 2001), better known by the name Rakoto Frah, was a","{'answer_start': [72], 'text': ['Rakoto Frah']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:18:50.849935,,9b8da37176a3f6d20ffbed518ebde4d2bb84b028,quoref,What is the common name of the person who first played at traditional ceremonies around the country?,"Philibert Rabezoza (1923 – 29 September 2001), better known by the name Rakoto Frah, was a","{'answer_start': [72], 'text': ['Rakoto Frah']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:18:51.773944," Rakoto Frah,",ce9de409d19a08f1ec9c30beeee2a042ae5b995a,quoref,What is the real name of the person who expanded his performances from 1967 onward to include participation in international music competitions and festivals?,"Philibert Rabezoza (1923 – 29 September 2001), better known by the name Rakoto Frah, was a","{'answer_start': [0], 'text': ['Philibert Rabezoza']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:18:52.652372, Rakoto Frah,d848b6f7f53244db645f09c2d71f79f4cd8e21e2,quoref,What is the common name of the person whose popularity declined in the 1970s?,"Philibert Rabezoza (1923 – 29 September 2001), better known by the name Rakoto Frah, was a","{'answer_start': [72], 'text': ['Rakoto Frah']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:18:53.577158, Rakoto Frah,cd06fe86f148e868b048d1e99d69d1ddd5362cb6,quoref,What is the common name of the person whose popularity underwent a revival that began in the mid 1980s?,"Philibert Rabezoza (1923 – 29 September 2001), better known by the name Rakoto Frah, was a","{'answer_start': [72], 'text': ['Rakoto Frah']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:18:54.446040,Philibert Rabezoza,af34fe71b1f0f171ce6c92a01ae03ae3f42f1044,quoref,What is the common name of the person who died in 2001?,"Philibert Rabezoza (1923 – 29 September 2001), better known by the name Rakoto Frah, was a","{'answer_start': [72], 'text': ['Rakoto Frah']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:18:55.253770," Rakoto Frah,",8442a9ed51d71525a6546522b38343018087002f,quoref,What is the common name of the person who recorded over 800 original compositions?,"Philibert Rabezoza (1923 – 29 September 2001), better known by the name Rakoto Frah, was a","{'answer_start': [72], 'text': ['Rakoto Frah']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:18:56.146787," Rakoto Frah,",7d679c699d618c4d6b7f5476c0d58208444a8b7e,quoref,What is the real name of the person who was selected by Malagasy President Philibert Tsiranana to perform on the sodina for the visiting French president?,"Philibert Rabezoza (1923 – 29 September 2001), better known by the name Rakoto Frah, was a","{'answer_start': [0], 'text': ['Philibert Rabezoza']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:18:57.006743, Rakoto Frah,e7abf9b6e09b003317cbbc80f3c8733841bc7cf0,quoref,What is the common name of the person whose career was launched as a professional musician after a performance for the French president?,"Philibert Rabezoza (1923 – 29 September 2001), better known by the name Rakoto Frah, was a","{'answer_start': [754], 'text': ['Rakoto Frah']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:18:57.857718," Rakoto Frah,",5090155b0318211f2f055d283d89925ef3fb0b92,quoref,What is the real name of the person who expanded their performances from 1967 to include participation in international music competitions and festivals?,"Philibert Rabezoza (1923 – 29 September 2001), better known by the name Rakoto Frah, was a","{'answer_start': [0], 'text': ['Philibert Rabezoza']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:18:58.707272, Rakoto Frah,8bb92da833f22b686572759310e1a094d539def7,quoref,What is the common name of the person whose popularity declined in 1970s?,"Philibert Rabezoza (1923 – 29 September 2001), better known by the name Rakoto Frah, was a","{'answer_start': [72], 'text': ['Rakoto Frah']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:18:59.580193,,34235594b4ebc9b5ebda0084d77e876e69b6891d,quoref,What is the common name of the person who underwent a revival in the mid 1980s?,"Philibert Rabezoza (1923 – 29 September 2001), better known by the name Rakoto Frah, was a","{'answer_start': [249], 'text': ['Rakoto Frah']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:19:00.437154," Rakoto Frah,",af7f95d33a36afbf60770bce81067c569b20225e,quoref,What is the common name of the person who died having earned little from his lifetime of musicianship?,"Philibert Rabezoza (1923 – 29 September 2001), better known by the name Rakoto Frah, was a","{'answer_start': [249], 'text': ['Rakoto Frah']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:19:01.338229,Philibert,c5e5700345132c7e591179476590f0b148205774,quoref,What is the first name of the person whose mother was born in Antananarivo?,"Philibert Rabezoza was born in 1923 in Ankadinandriana, a suburb of Antananarivo. His moth","{'answer_start': [450], 'text': ['Philibert']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:19:02.217717,Philibert,c9d1a84ec8f33e7bc47b31131c90b2b97930fe0f,quoref,What is the first name of the person whose father was a herdsman and a farmer?,"Philibert Rabezoza was born in 1923 in Ankadinandriana, a suburb of Antananarivo. His moth","{'answer_start': [450], 'text': ['Philibert']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:19:03.197179,Philibert,12783bb3b7b76b90ff997d9f8ae67a67d7a0c171,quoref,What is the first name of the person whose father was from Fianarantsoa?,"Philibert Rabezoza was born in 1923 in Ankadinandriana, a suburb of Antananarivo. His moth","{'answer_start': [450], 'text': ['Philibert']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:19:04.273190,Philibert,bac1ae60e0de4f9b2dd64b5c7d89b6fa42878a47,quoref,What is the first name of the person whose father had previously been a singer at the Merina royal court before the colonization of Madagascar in 1897?,"Philibert Rabezoza was born in 1923 in Ankadinandriana, a suburb of Antananarivo. His moth","{'answer_start': [450], 'text': ['Philibert']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:19:05.356214, Philibert,fb53b8d2c46599cfae175e8d9c1aad287773cda7,quoref,What is the first name of the person who had six brothers and four sisters?,"Philibert Rabezoza was born in 1923 in Ankadinandriana, a suburb of Antananarivo. His moth","{'answer_start': [450], 'text': ['Philibert']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:19:06.239137, Philibert,a6d7c1b718e2b370672269da68ccdc6c69072e16,quoref,What is the first name of the person whose older parents struggled to care for him and his siblings?,"Philibert Rabezoza was born in 1923 in Ankadinandriana, a suburb of Antananarivo. His moth","{'answer_start': [450], 'text': ['Philibert']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:19:07.125119, Philibert,db574b6aacb8096d06d6b65d4c04ed89efb1a3fe,quoref,What is the first name of the person who was given the nickname Rakoto?,"Philibert Rabezoza was born in 1923 in Ankadinandriana, a suburb of Antananarivo. His moth","{'answer_start': [450], 'text': ['Philibert']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:19:07.987566, Philibert,f6438f0fa99b1202c56f9c9b9e883bebe98e9969,quoref,What is the first name of the person whose brothers played the sodina?,"Philibert Rabezoza was born in 1923 in Ankadinandriana, a suburb of Antananarivo. His moth","{'answer_start': [450], 'text': ['Philibert']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:19:08.842039, Rakoto,80d9bdc3ce0565f451a52f9d5e42b85007e04e68,quoref,What is the first name of the person who began playing the sodina when he was 7 years old?,"Philibert Rabezoza was born in 1923 in Ankadinandriana, a suburb of Antananarivo. His moth","{'answer_start': [450], 'text': ['Philibert']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:19:09.737627, Rakoto,08d1fb1da054bb33b32d922c2a0053a5fb3680a4,quoref,What is the first name of the person who honed their skills by listening to the village elders' sodina performances?,"Philibert Rabezoza was born in 1923 in Ankadinandriana, a suburb of Antananarivo. His moth","{'answer_start': [450], 'text': ['Philibert']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:19:10.549442," Japan,",8db32c7b0e3508ce23255ee39e20bf26733a5c2c,quoref,In what country did Rakoto Frah's troupe win the gold medal?,Rakoto's opportunity for national fame arrived with the 1958 visit of French President Cha,"{'answer_start': [1013], 'text': ['Algeria']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:19:11.299179, Alana,99c9e3b10982728b99dc31da3decf3daf0e7d511,quoref,What is the first name of the person that was married to John?,"A mysterious man dresses in a Santa Claus suit, complete with a mask. Once dressed, ""Santa","{'answer_start': [434], 'text': ['Aubrey']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:19:12.080509," 24 hours,",c186337b32712305239ed7f74c802e33646e393f,quoref,How long is Captain Langsdorff's ship allowed to stay in port for repairs?,"In the early months of the Second World War, Nazi Germany's Kriegsmarine sends out merchan","{'answer_start': [1420], 'text': ['24 hours']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:19:12.953008, Captain Woodhouse,a9e3963a7dcfc577c9721da9b9afe87d92523c05,quoref,What are the full names of the captains of the Allied ships?,"In the early months of the Second World War, Nazi Germany's Kriegsmarine sends out merchan","{'answer_start': [583, 651, 627], 'text': ['Captain Woodhouse', 'Captain Parry', 'Captain Bell']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:19:13.732539," Montevideo, Uruguay",dd4a82ccb9edade3a076c7e2cf8e44569aa1ea31,quoref,What's the name of the place where it's disallowed to refit the Graf Spee for battle?,"In the early months of the Second World War, Nazi Germany's Kriegsmarine sends out merchan","{'answer_start': [995], 'text': ['Montevideo']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:19:14.531019, merchant raiders,8c6180dc80453fafcc07fd4a5d88e00ef5be350d,quoref,What do the enemies of Germany use to trick the Graf Spee?,"In the early months of the Second World War, Nazi Germany's Kriegsmarine sends out merchan","{'answer_start': [1237], 'text': ['disinformation that an overwhelming force is lying in wait']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:19:15.313546,,fa0f9b4794a64ba25b0d24c5706044d9246f7631,quoref,What do the British want the Graf Spee crew to think by not insisting they leave port?,"In the early months of the Second World War, Nazi Germany's Kriegsmarine sends out merchan","{'answer_start': [1624], 'text': ['that more British warships have arrived']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:19:16.072537, HMS Cumberland,4e88d2c016b8bf239b4f5964acfefb3e69653047,quoref,What vessel reinforces the Ajax and Achilles after the Exeter retreats?,"In the early months of the Second World War, Nazi Germany's Kriegsmarine sends out merchan","{'answer_start': [1687], 'text': ['HMS Cumberland']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:19:16.888619," Captain Hans Langsdorff,",04c5e51ec5bcc3cc9b651471413db3d750b5ceca,quoref,Who commands the vessel being repaired at Montevideo?,"In the early months of the Second World War, Nazi Germany's Kriegsmarine sends out merchan","{'answer_start': [795], 'text': ['Captain Hans Langsdorff']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:19:17.696496, South America,efb850e168b84db6131341c35d28459def902efb,quoref,Where specifically is the Admiral Graf Spee destroyed?,"In the early months of the Second World War, Nazi Germany's Kriegsmarine sends out merchan","{'answer_start': [1812], 'text': ['the River Plate']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:19:18.234014, Jeremiah,f26761ae1207487924a7dc8808c5d98eaaf4bf69,quoref,What is the real first name of the person who has a religiously conservative mother?,"In Cleveland, Ohio, in 1978, four rebellious teenage boys - Hawk, Lex, Trip Verudie, and J","{'answer_start': [89], 'text': ['Jeremiah']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:19:19.013650," Nicky,",36bd18ce6c3cb26deeeadff639625857b055a750,quoref,Who is responsible for costing the switchboard operator her job?,"Switchboard operator Marie Lawson is conned by admirer Nicky, who tells her it is just a p","{'answer_start': [55], 'text': ['Nicky']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:19:19.837109,Terry,6528fcb72de7032c8b5b56c239a86951e568c3e0,quoref,What's the first name of one of the people who confirms the phone wasn't tapped and ends up getting Marie hired?,"Switchboard operator Marie Lawson is conned by admirer Nicky, who tells her it is just a p","{'answer_start': [417], 'text': ['Terry']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:19:20.609430, Terry,f0465cf1c92a21b49ca009d68d00bc4179aedf41,quoref,What's the first name of the person the police arrest?,"Switchboard operator Marie Lawson is conned by admirer Nicky, who tells her it is just a p","{'answer_start': [816], 'text': ['Marie']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:19:21.398581, Marie Lawson,ce67deb7c3f64d65331d5961cc1d422e2856ab05,quoref,What's the full name of the person that the telephone repairman introduces the switchboard operator to?,"Switchboard operator Marie Lawson is conned by admirer Nicky, who tells her it is just a p","{'answer_start': [521], 'text': ['John P. Schuyler']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:19:22.222615, Terry Riley,d7b3d8abbd91f3b6ede2d5f9af06974a8aa303c2,quoref,What's the full name of the person that the woman Nicky cons eventually weds?,"Switchboard operator Marie Lawson is conned by admirer Nicky, who tells her it is just a p","{'answer_start': [1537], 'text': ['Terry']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:19:23.021916, lawyer,a7fdbe24cc59b7f1babb65319dc09274446c8e78,quoref,What is the profession of the man whose line the telephone repairmen tap?,"Switchboard operator Marie Lawson is conned by admirer Nicky, who tells her it is just a p","{'answer_start': [1130], 'text': ['lawyer']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:19:23.813094, the phone,75f454d35e7a4b245439c549cff13ad341fff617,quoref,What does Marie's future husband cause the police to find?,"Switchboard operator Marie Lawson is conned by admirer Nicky, who tells her it is just a p","{'answer_start': [1064], 'text': ['her hiding place']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:19:24.634299," Nicky,",7b9d2254fd9c7e94db4cd2c8911d125633e2e63a,quoref,What is the name of the person that Marie helped that made her lose her job?,"Switchboard operator Marie Lawson is conned by admirer Nicky, who tells her it is just a p","{'answer_start': [55], 'text': ['Nicky']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:19:25.478655,,1a846edaec203874edd10144b388534c646f4187,quoref,What is the full name of the person that saved John P. Schuyler from a live electric wire?,"Switchboard operator Marie Lawson is conned by admirer Nicky, who tells her it is just a p","{'answer_start': [301], 'text': ['Terry Riley']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:19:26.276758, Marie Lawson,c5eb0b30a429110131b53666e83b71ecbad3740d,quoref,What is the full name of the person that Terry Riley led the police to?,"Switchboard operator Marie Lawson is conned by admirer Nicky, who tells her it is just a p","{'answer_start': [21], 'text': ['Marie Lawson']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:19:27.110081," John P. Schuyler, whom he had earlier saved from a live electrical wire.
When Marie runs into Nicky later, she lets slip that her new employer is expecting a delivery of $90,000 in bonds. As a result, Nicky is able to fool the courier into thinking he is Schuyler",7feaf6e07fad4b36fe3fae7185d7d043f209df25,quoref,What is the name of the person the courier gave the bonds to?,"Switchboard operator Marie Lawson is conned by admirer Nicky, who tells her it is just a p","{'answer_start': [722], 'text': ['Nicky']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:19:27.940271, Terry,08eff8721dac0a8e836618a2ad3abb23542a3a84,quoref,What is the first name of the person that is trapped by Nickey and put in a bedroom?,"Switchboard operator Marie Lawson is conned by admirer Nicky, who tells her it is just a p","{'answer_start': [1161], 'text': ['Terry']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:19:28.611306,<s>,ee23abf2594b7e001b215bc6d370e366f8a889e1,quoref,Where was the gang of outlaws's headquarters?,"Jess Wade, a former member of a gang of outlaws led by Vince Hackett, was led to believe t","{'answer_start': [542], 'text': ['in the mountains']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:19:29.330683,"Jess Wade,",18c072255b5c218c54ce7d32314b43dfee4e283d,quoref,What is the full name of the person who gave up his gun?,"Jess Wade, a former member of a gang of outlaws led by Vince Hackett, was led to believe t","{'answer_start': [0], 'text': ['Jess Wade']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:19:30.034360,"Jess Wade,",fee5804efd2bd8310d739180ef0c3ea7b9813b70,quoref,What is the full name of the person who did not go to the saloon?,"Jess Wade, a former member of a gang of outlaws led by Vince Hackett, was led to believe t","{'answer_start': [108], 'text': ['Tracy Winters']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:19:30.711794, a gold-plated cannon,750118c210bc9900a79f6de13d39651fb14bcbad,quoref,What is special about the item stolen from the town?,"Jess Wade, a former member of a gang of outlaws led by Vince Hackett, was led to believe t","{'answer_start': [609], 'text': ['gold-plated']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:19:31.393413," Vince Hackett, was led to believe that an old flame, Tracy Winters, wanted to meet him in a seedy Mexican saloon.  Jess saw Billy Roy Hackett,",9ec13fd11322ce1c7888bb6bc26217595e9d16e7,quoref,Who left when Jess realized it was a set up?,"Jess Wade, a former member of a gang of outlaws led by Vince Hackett, was led to believe t","{'answer_start': [342], 'text': ['bar patrons']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:19:32.112611,"Jess Wade,",ff79be7b6eea7672362a511bc5f42b27558b3331,quoref,What is the full name of the person who realized they were being set up?,"Jess Wade, a former member of a gang of outlaws led by Vince Hackett, was led to believe t","{'answer_start': [0], 'text': ['Jess Wade']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:19:32.827805,"Jess Wade,",717a5787431309b61d68f5df57f3f6cce54cb2e0,quoref,What is the full name of the person who was forced to relinquish their gun?,"Jess Wade, a former member of a gang of outlaws led by Vince Hackett, was led to believe t","{'answer_start': [0], 'text': ['Jess Wade']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:19:33.535343,"Jess Wade,",6e9be886e82d5cd1493cd1c0c01c3416c2aaf262,quoref,What is the full name of the person who was forced to go with someone to their hideout in the mountains?,"Jess Wade, a former member of a gang of outlaws led by Vince Hackett, was led to believe t","{'answer_start': [0], 'text': ['Jess Wade']}"
