skill,reader,adapter,modelname,timestamp,answer,logits_answer,data_id,dataset,question,context,choices,answer_dataset
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:01:49.818580,Dad wearing a costume of a skeleton.,[[-2.0597265 -2.7752705 -2.116457  -2.3937726]],f165_3,quail,Who opened the door?,"Tarika's house was like most houses in Tucson's Barrio del Rio: small, stuccoed, with a re","['Dad wearing a costume of a skeleton.', 'not enough information', 'Evil Dad opened the door.', 'Tarika wearing a costume of a skeleton.']",Tarika wearing a costume of a skeleton.
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:01:57.430325,After Cat rang the bell,[[-1.9186993 -1.8325167 -1.9015026 -1.8880343]],f165_4,quail,When the skeleton answered the door?,"Tarika's house was like most houses in Tucson's Barrio del Rio: small, stuccoed, with a re","['not enough information', 'After Cat rang the bell', 'When dad rang the bell', 'Before Granny rang the bell']",After Cat rang the bell
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:02:04.591807,"Yes, she has a acoustic guitar, a keyboard, a doumbek, and a hammered dulcimer.",[[-2.0957277 -1.9968135 -1.6941059 -1.8756616]],f165_5,quail,Does Tarika Likely to enjoy music?,"Tarika's house was like most houses in Tucson's Barrio del Rio: small, stuccoed, with a re","['Shakira danced in space with the earth, the moon, and the sun behind her.', 'not enough information', 'Yes, she has a acoustic guitar, a keyboard, a doumbek, and a hammered dulcimer.', 'One corner of the room was bare so Tarika could dance.']","Yes, she has a acoustic guitar, a keyboard, a doumbek, and a hammered dulcimer."
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:02:11.772275,a dulcimer,[[-2.252282  -2.2143087 -2.0205147 -2.318293 ]],f165_6,quail,What was used to harm another person?,"Tarika's house was like most houses in Tucson's Barrio del Rio: small, stuccoed, with a re","['not enough information', 'a guitar', 'a dulcimer', 'a car']",a car
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:02:19.309836,Cat painting her walls,[[-1.9739695 -1.5847456 -1.6258775 -1.5055823]],f165_7,quail,Why does Tarika probably have painted walls in her room?,"Tarika's house was like most houses in Tucson's Barrio del Rio: small, stuccoed, with a re","['not enough information', 'She enjoys painting', ""She's painting pictures on her face"", 'Cat painting her walls']",She enjoys painting
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:02:28.432794,The skeleton's wife.,[[-2.0657852 -2.2707756 -2.311006  -2.193687 ]],f165_8,quail,Who is Ms. Arkan?,"Tarika's house was like most houses in Tucson's Barrio del Rio: small, stuccoed, with a re","[""The skeleton's wife."", ""Tarika's friend."", 'not enough information', ""Cat's mother.""]",not enough information
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:02:36.063226,just one minute,[[-1.7494365 -1.7856343 -1.9525015 -1.8898444]],f165_9,quail,How long were Cat and Takira probably talking for?,"Tarika's house was like most houses in Tucson's Barrio del Rio: small, stuccoed, with a re","['just one minute', '5 hours', 'not enough information', '20 minutes']",20 minutes
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:02:43.055681,not enough information,[[-1.9770665 -2.1844866 -1.9522007 -2.040783 ]],f165_10,quail,Tarika believes that:,"Tarika's house was like most houses in Tucson's Barrio del Rio: small, stuccoed, with a re","[""Ms. Arkan's intentions were to harm someone"", ""Ms. Arkan's not smart enough to think of a plan like that"", 'not enough information', 'the whole ordeal was a coincidence']",the whole ordeal was a coincidence
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:02:50.437520,Cat was there to Trick or treat.,[[-1.1504624  -1.2575159  -0.9257511  -0.98733485]],f165_11,quail,Why was Cat at Tarika's house?,"Tarika's house was like most houses in Tucson's Barrio del Rio: small, stuccoed, with a re","['not enough information', ""Cat is Tarika's sister."", 'Cat was there to Trick or treat.', 'It was Halloween.']",It was Halloween.
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:02:58.418134,the skeleton who answered the door,[[-2.2915025 -2.5755606 -2.4573429 -2.3559458]],f165_12,quail,Who is Evil Dad?,"Tarika's house was like most houses in Tucson's Barrio del Rio: small, stuccoed, with a re","['the skeleton who answered the door', 'not enough information', ""Cat's father"", ""Tarika's father""]",not enough information
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:03:06.147447,not enough information,[[-2.2204988 -1.8642797 -1.8651979 -2.031802 ]],f165_13,quail,Why does Cat say she's Late?,"Tarika's house was like most houses in Tucson's Barrio del Rio: small, stuccoed, with a re","['Cat went to Arkan Exterminators.', 'not enough information', ""Cat was at Granny Lupe's."", 'Uncle Olujimi kept telling funny stories about his kids and wives.']",Uncle Olujimi kept telling funny stories about his kids and wives.
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:03:13.336901,Cat was dressing up as a skeleton.,[[-2.1180418 -2.065388  -2.240959  -2.1797106]],f165_14,quail,"Immediately when this text ends, how was Cat dressed up for Halloween?","Tarika's house was like most houses in Tucson's Barrio del Rio: small, stuccoed, with a re","['not enough information', 'Cat was dressing up as a skeleton.', ""Cat wasn't dressing up at all."", 'Cat was dressing up as a Cat.']",Cat was dressing up as a Cat.
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:03:19.899661,Few uears,[[-2.0033603 -1.8730934 -2.017287  -1.9949613]],f165_15,quail,How long did Evil Dad probably have a stalker?,"Tarika's house was like most houses in Tucson's Barrio del Rio: small, stuccoed, with a re","['not enough information', 'Few uears', 'Few months', 'few days']",Few uears
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:03:26.666455,to tell Tarika about manga,[[-1.9291079 -2.0323055 -1.7693228 -1.7590132]],f165_16,quail,Why did Cat lay on a big pillow on the floor?,"Tarika's house was like most houses in Tucson's Barrio del Rio: small, stuccoed, with a re","['to tell Tarika about Arkan Exterminators', 'not enough information', 'to tell Tarika about Halloween', 'to tell Tarika about manga']",to tell Tarika about Arkan Exterminators
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:03:33.288144,before skeleton in a pink suit answered,[[-1.8941362 -1.7264054 -2.0691707 -2.0289264]],f165_17,quail,When Cat rang the door bell?,"Tarika's house was like most houses in Tucson's Barrio del Rio: small, stuccoed, with a re","['before the skeleton in a dark suit answered', 'before skeleton in a pink suit answered', 'not enough information', 'after skeleton in a tan suit answered']",before the skeleton in a dark suit answered
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:03:38.986891,He was set out to kill,[[-1.532846  -1.498637  -1.0577601 -1.5481696]],f166_0,quail,The writer believes that:,"I was seventeen, almost eighteen, the first time I killed someone.
It was kind of an accid","['He should have been more affected by the murder', 'not enough information', 'He was set out to kill', 'He needs counseling']",He should have been more affected by the murder
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:03:44.453617,It did not result in a murder,[[-1.1927202  -0.69017124 -1.012281   -0.5625094 ]],f166_1,quail,Why the fight resulted in murder?,"I was seventeen, almost eighteen, the first time I killed someone.
It was kind of an accid","['Accident', 'Self-defence', 'not enough information', 'It did not result in a murder']",Self-defence
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:03:49.968184,before the murder trial,[[-1.2215382 -1.0361255 -1.186991  -1.4277166]],f166_2,quail,When the narrator killed second time?,"I was seventeen, almost eighteen, the first time I killed someone.
It was kind of an accid","['before his father died', 'before the murder trial', '14 days after the first time', 'not enough information']",14 days after the first time
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:03:56.251458,About 19,[[-0.44148216 -0.45908257 -0.13524768 -0.3159367 ]],f166_3,quail,How old was probably the narrator when he killed for the second time?,"I was seventeen, almost eighteen, the first time I killed someone.
It was kind of an accid","['not enough information', 'About 18', 'About 19', 'About 15']",About 18
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:04:02.530472,self defence,[[-1.2658964 -1.7355962 -1.939651  -1.3807534]],f166_4,quail,Why did the narrator kill someone?,"I was seventeen, almost eighteen, the first time I killed someone.
It was kind of an accid","['self defence', 'pleasure', 'drugs', 'not enough information']",self defence
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:04:08.572478,went on trial,[[-1.1852772 -1.40231   -1.2469225 -1.2824612]],f166_5,quail,What did he do?,"I was seventeen, almost eighteen, the first time I killed someone.
It was kind of an accid","['went on trial', 'killed someone', 'not enough information', 'hired an attorney']",killed someone
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:04:16.392715,A freind,[[-0.7606964 -1.04857   -0.9421445 -0.7939104]],f166_6,quail,Who was the second murder victim?,"I was seventeen, almost eighteen, the first time I killed someone.
It was kind of an accid","['A freind', 'not enough information', 'A stranger', 'An acquaintance.']",not enough information
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:04:23.422362,Does not regret killing two people,[[-1.4907435 -1.4685383 -1.722045  -1.808875 ]],f166_7,quail,"Immediately after the story ends, the narrator","I was seventeen, almost eighteen, the first time I killed someone.
It was kind of an accid","['Fells guilty', 'Does not regret killing two people', 'not enough information', 'Feels happy']",Does not regret killing two people
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:04:29.925804,He died today,[[-0.86754084 -0.86993146 -0.99192774 -0.8025372 ]],f166_8,quail,How long was probably after his father passed?,"I was seventeen, almost eighteen, the first time I killed someone.
It was kind of an accid","['He died recently', 'He died 10 years ago', 'not enough information', 'He died today']",He died recently
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:04:36.765097,not enough information,[[-1.1453575 -0.9997169 -1.113451  -1.2411202]],f166_9,quail,When did John first murder somebody?,"I was seventeen, almost eighteen, the first time I killed someone.
It was kind of an accid","['when he was seventeen.', 'not enough information', 'When he was a child.', 'When he was older.']",when he was seventeen.
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:04:43.115152,two weeks,[[-0.9418194 -1.2389876 -1.2223476 -1.0824615]],f166_10,quail,How long was probably the investigation?,"I was seventeen, almost eighteen, the first time I killed someone.
It was kind of an accid","['two weeks', 'not enough information', 'hardly any time', 'three months']",hardly any time
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:04:50.059976,four,[[-1.4225162 -1.3064164 -1.2168001 -1.6603338]],f166_11,quail,How many people has the writer killed?,"I was seventeen, almost eighteen, the first time I killed someone.
It was kind of an accid","['three', 'not enough information', 'four', 'five']",not enough information
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:04:57.161607,girl,[[-0.87186396 -0.99482965 -0.7569412  -0.9568763 ]],f166_12,quail,Who recently died?,"I was seventeen, almost eighteen, the first time I killed someone.
It was kind of an accid","['father', 'not enough information', 'girl', 'friends']",father
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:05:03.361576,on a murder trial,[[-1.5106255 -1.3567358 -1.6124738 -1.4289682]],f166_13,quail,After the story ends the narrator,"I was seventeen, almost eighteen, the first time I killed someone.
It was kind of an accid","['being investigated', 'on a murder trial', 'not enough information', 'has no trial']",has no trial
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:05:10.079994,There should not have been a trial.,[[-1.5072904 -1.8133912 -1.710612  -1.4689733]],f166_14,quail,The narrator believes that:,"I was seventeen, almost eighteen, the first time I killed someone.
It was kind of an accid","['Had he been convicted of murder he would have suffered a period of drug abuse.', 'not enough information', 'He was innocent of murder', 'There should not have been a trial.']",Had he been convicted of murder he would have suffered a period of drug abuse.
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:05:16.355844,After he turned nineteen,[[-1.025523   -1.2151604  -1.2371123  -0.99072146]],f166_15,quail,When the narrator the first time killed someone.,"I was seventeen, almost eighteen, the first time I killed someone.
It was kind of an accid","['After he turned seventeen.', 'After he turned eighteen', 'not enough information', 'After he turned nineteen']",After he turned seventeen.
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:05:22.817569,The writer is mentally ill,[[-1.2742631  -0.82290924 -0.94217396 -0.80570984]],f166_16,quail,What is probably true about the writer?,"I was seventeen, almost eighteen, the first time I killed someone.
It was kind of an accid","['not enough information', 'The writer is a heavy drug user', 'The writer is in recovery', 'The writer is mentally ill']",The writer is mentally ill
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:05:29.054793,The attorney.,[[-0.8621191  -0.8337668  -0.67864156 -0.79748785]],f166_17,quail,Who's father had recently died?,"I was seventeen, almost eighteen, the first time I killed someone.
It was kind of an accid","['The guy that tried to kill John', 'not enough information', 'The attorney.', 'Johns']",Johns
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:05:34.463901,The narrator,[[-1.2080544 -1.2460897 -1.5055807 -1.3367532]],f167_0,quail,Who played video games?,One of the very few nice things to come from my father's untimely death was that I was exc,"['The narrator', 'His dad', 'The school nurse', 'not enough information']",The narrator
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:05:39.580739,After this school year,[[-1.4770018 -1.2883343 -1.2751738 -1.4014293]],f167_1,quail,The narrator probably graduated,One of the very few nice things to come from my father's untimely death was that I was exc,"['not enough information', 'In six years', 'After this school year', 'In five years']",After this school year
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:05:45.876985,John,[[-1.7146839 -1.5600588 -1.9124458 -1.5666463]],f167_2,quail,What was his father name?,One of the very few nice things to come from my father's untimely death was that I was exc,"['not enough information', 'John', 'Fred', 'Alex']",not enough information
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:05:51.705271,Neuro-stimulant,[[-1.2223933 -1.0902693 -1.1294793 -1.6264977]],f167_3,quail,What kind of medication did narrator take?,One of the very few nice things to come from my father's untimely death was that I was exc,"['ADHD', 'Neuro-stimulant', 'Ritalin', 'not enough information']",Neuro-stimulant
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:05:57.193916,He has attention disorder,[[-1.1849027 -1.1379726 -1.4020067 -1.2353477]],f167_4,quail,What is probably true about the narrator,One of the very few nice things to come from my father's untimely death was that I was exc,"['He has a brain disorder', 'He has attention disorder', 'not enough information', 'They have a ADHD']",He has attention disorder
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:06:02.510926,Apply to college,[[-1.8779695 -1.8401206 -1.7492219 -1.9966872]],f167_5,quail,"When this text ends, the narrator will:",One of the very few nice things to come from my father's untimely death was that I was exc,"['Go to school again', 'Get a job', 'Apply to college', 'not enough information']",Go to school again
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:06:07.959348,3o minutes a day,[[-1.4443048 -1.3114799 -1.3413568 -1.6050104]],f167_6,quail,The narrator probably plays video games:,One of the very few nice things to come from my father's untimely death was that I was exc,"['once a week', '3o minutes a day', 'several hours a day', 'not enough information']",several hours a day
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:06:13.196569,After he graduated school,[[-1.3391083 -1.4117188 -1.3816898 -1.5387706]],f167_7,quail,The narrators father died,One of the very few nice things to come from my father's untimely death was that I was exc,"['After he graduated school', 'When he was in elementary school', 'When he was a senior in high school', 'not enough information']",When he was a senior in high school
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:06:18.562213,Fortnight,[[-2.0820804 -1.396334  -1.692532  -1.3713564]],f167_8,quail,What is the narrators favorite video game,One of the very few nice things to come from my father's untimely death was that I was exc,"['Halo', 'Call of Duty', 'not enough information', 'Fortnight']",not enough information
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:06:24.077087,The narrator,[[-1.2274699  -0.8940015  -0.64001346 -0.92764544]],f167_9,quail,Who  belives to do well in most classes?,One of the very few nice things to come from my father's untimely death was that I was exc,"['not enough information', ""Narrator's dad"", 'The narrator', 'The nurse']",The narrator
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:06:29.615911,Stay up until 9 pm,[[-1.4369149 -1.362054  -1.2263863 -1.016132 ]],f167_10,quail,What did the narrator do after a long day at school,One of the very few nice things to come from my father's untimely death was that I was exc,"['not enough information', 'Go to bed early', 'Play video games and watch television', 'Stay up until 9 pm']",Play video games and watch television
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:06:35.306502,feels frastrated but grateful,[[-2.1552756 -2.019863  -1.6106808 -1.5272577]],f167_11,quail,"After the end of this story, the narrator:",One of the very few nice things to come from my father's untimely death was that I was exc,"['feels hungry', 'not enough information', 'feels excited about learning', 'feels frastrated but grateful']",feels frastrated but grateful
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:06:40.884722,Because he has trouble learning,[[-1.642867  -1.9059527 -2.1626437 -1.659456 ]],f167_12,quail,"The narrator says, he does not like school",One of the very few nice things to come from my father's untimely death was that I was exc,"['Because he has trouble learning', 'not enough information', 'Because he has ADHD', 'Because their father died']",Because he has trouble learning
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:06:46.640073,to help him with learning,[[-1.1938164  -0.59962046 -0.6677638  -0.74904966]],f167_13,quail,Why was the narrator taking neuro-stimulantt medications?,One of the very few nice things to come from my father's untimely death was that I was exc,"['not enough information', 'to help him with learning', 'because he needed institutionalized learning', 'to help him with video game addiction']",to help him with learning
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:06:52.292818,Because he wanted to watch television,[[-1.519268  -1.849536  -1.7741904 -1.9319901]],f167_14,quail,Why was the narrator eager to head home,One of the very few nice things to come from my father's untimely death was that I was exc,"['Because he wanted to watch television', 'Because he hated school', 'not enough information', 'Because he wanted to play video games']",Because he hated school
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:06:57.958240,He likes difficult classes,[[-1.7962668 -2.1176598 -1.7976649 -1.5779976]],f167_15,quail,What is probably true about the narrator?,One of the very few nice things to come from my father's untimely death was that I was exc,"['not enough information', 'He likes video games', 'He likes kids', 'He likes difficult classes']",He likes video games
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:07:03.636140,After school,[[-1.5646666 -1.7755758 -1.4248626 -1.6868844]],f167_16,quail,When the narrator played video games?,One of the very few nice things to come from my father's untimely death was that I was exc,"['before going to bed', 'not enough information', 'After school', 'During dinner']",before going to bed
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:07:09.360589,The narrator,[[-1.2765092 -1.2489644 -1.3215611 -1.1720666]],f167_17,quail,Who hated school,One of the very few nice things to come from my father's untimely death was that I was exc,"['The school nurse', ""The narrator's father"", 'not enough information', 'The narrator']",The narrator
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:07:15.864783,The students do not like him,[[-2.2366354 -2.3259923 -2.1357338 -1.9163675]],f168_0,quail,Why was the narrator considering getting a body guard?,One week after my net worth increased by something like thirty zillion percent I was back ,"['He recently got a lot of money', 'not enough information', 'He father recently passed', 'The students do not like him']",He recently got a lot of money
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:07:22.521940,They are happy for the narrator,[[-1.8253989 -0.8684418 -1.3860164 -1.0741792]],f168_1,quail,What is probably true about the other students in the class?,One week after my net worth increased by something like thirty zillion percent I was back ,"['They never liked him to begin with', 'They are happy for the narrator', 'not enough information', 'They are jealous of the narrator']",They are jealous of the narrator
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:07:28.767560,A bodyguard,[[-1.9734402 -1.9073968 -1.8577666 -1.5337032]],f168_2,quail,Who was watching the narrator?,One week after my net worth increased by something like thirty zillion percent I was back ,"['not enough information', 'All the students in the class', 'His dad', 'A bodyguard']",All the students in the class
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:07:35.082651,Middle of the week,[[-1.4585189 -1.4805288 -1.2719245 -1.4822233]],f168_3,quail,When did the author go back to school?,One week after my net worth increased by something like thirty zillion percent I was back ,"['End of the week', 'not enough information', 'Middle of the week', 'Beginning of the week']",Beginning of the week
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:07:41.527850,None; he's relatively anonymous,[[-1.9741318 -2.1780603 -1.7281592 -2.122021 ]],f168_4,quail,What kind of clique does the author belong to?,One week after my net worth increased by something like thirty zillion percent I was back ,"['Jocks', 'Popular kids', ""None; he's relatively anonymous"", 'not enough information']",None; he's relatively anonymous
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:07:47.532982,Annoyed,[[-1.8263376 -1.7325972 -1.633251  -2.055996 ]],f168_5,quail,"Immediately after this text ends, how does the author feel about his peers?",One week after my net worth increased by something like thirty zillion percent I was back ,"['Suspicious', 'not enough information', 'Annoyed', 'Friendly']",Suspicious
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:07:53.537587,Sophomore (10th grade),[[-1.3669089 -1.3935952 -1.341514  -1.9092855]],f168_6,quail,What grade is the author in?,One week after my net worth increased by something like thirty zillion percent I was back ,"['Senior (12th grade)', 'Freshman (9th grade)', 'Sophomore (10th grade)', 'not enough information']",not enough information
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:07:59.678171,Students talked to him,[[-2.1402864 -1.5970408 -1.50955   -1.4903454]],f168_7,quail,When the author entered his classroom...,One week after my net worth increased by something like thirty zillion percent I was back ,"['not enough information', 'Students stared at him', 'Students applauded him', 'Students talked to him']",Students stared at him
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:08:05.623312,After class ended,[[-1.955941  -1.9627178 -2.1845407 -2.337356 ]],f168_8,quail,The narrator's father died:,One week after my net worth increased by something like thirty zillion percent I was back ,"['After class ended', 'Before the class', 'While he was in class', 'not enough information']",Before the class
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:08:11.927562,18,[[-1.6877131 -2.265947  -1.8235228 -2.0349805]],f168_9,quail,How old was the narrator when his father passed away?,One week after my net worth increased by something like thirty zillion percent I was back ,"['18', 'not enough information', '16', '12']",not enough information
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:08:18.049896,Sink into familiar routines,[[-2.2355533 -1.4932024 -1.9060185 -1.7705525]],f168_10,quail,What was belived to be the most amazing thing the author could do?,One week after my net worth increased by something like thirty zillion percent I was back ,"['Spend all the money he has', 'Sink into familiar routines', 'not enough information', 'Hire a bodyguard']",Sink into familiar routines
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:08:24.206357,His father died,[[-1.6645446 -1.9726505 -1.2342403 -1.2580967]],f168_11,quail,Why did the author's net worth increase?,One week after my net worth increased by something like thirty zillion percent I was back ,"['not enough information', 'He won the lottery', 'His father died', 'The money was a gift']",His father died
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:08:30.519244,few weeks,[[-1.5879338 -1.9997025 -2.0415876 -1.6450826]],f168_12,quail,How long was the narrator away from school?,One week after my net worth increased by something like thirty zillion percent I was back ,"['few weeks', 'Couple of days', 'not enough information', 'Spring break']",Couple of days
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:08:36.671763,They don't know about his father's death,[[-1.8254895 -1.9467947 -2.2577035 -1.9579077]],f168_13,quail,What does the narrator think about the other students?,One week after my net worth increased by something like thirty zillion percent I was back ,"[""They don't know about his father's death"", 'They are suspicious of him', 'not enough information', 'They will harass him for money']",They will harass him for money
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:08:42.640426,A large sum of money,[[-2.0214288 -1.9205034 -2.5370257 -2.2062964]],f168_14,quail,What did the narrator recently acquire?,One week after my net worth increased by something like thirty zillion percent I was back ,"['A new backpack', 'A large sum of money', 'not enough information', 'New friends']",A large sum of money
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:08:48.969710,Seniors,[[-1.7905002 -2.1927474 -2.0027232 -1.5514371]],f168_15,quail,Who do the abandoned backpacks belong to?,One week after my net worth increased by something like thirty zillion percent I was back ,"['not enough information', 'Juniors', 'Freshman', 'Seniors']",Seniors
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:08:55.319013,Stays in the class until the end,[[-2.3050866 -1.9879596 -2.1011353 -2.3516192]],f168_16,quail,What does the narrator probably do after the story ends?,One week after my net worth increased by something like thirty zillion percent I was back ,"['not enough information', 'Stays in the class until the end', 'Calls a security firm immediately', 'Gives the money away']",Stays in the class until the end
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:09:01.808071,A few days,[[-1.6622212 -1.2670254 -1.3615172 -1.4292248]],f168_17,quail,How long ago the narrators dad likely passed away?,One week after my net worth increased by something like thirty zillion percent I was back ,"['not enough information', 'A few days', 'A month', 'Three Months']",A few days
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:09:08.452777,The police officer.,[[-0.6215396  -0.4762477  -0.2367293  -0.48815492]],f169_0,quail,Who worked at the narrator's elementary school?,"At my school, the role of dealing with students typically reserved for a single principal ","['Mr. Comstock.', 'The paramedic.', 'The police officer.', 'not enough information']",Mr. Comstock.
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:09:15.294493,not enough information,[[-0.9754518  -0.6248783  -0.60596097 -0.6553564 ]],f169_1,quail,How do most of the staff feel about Mr. Comstock?,"At my school, the role of dealing with students typically reserved for a single principal ","[""He's horrible to work with"", ""He's anxious"", 'not enough information', ""He's too new to care about""]",He's horrible to work with
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:09:21.512618,The students themselves,[[-0.65682507 -1.0242709  -0.66285145 -0.65889835]],f169_2,quail,Who told the narrator about the injuries to the students?,"At my school, the role of dealing with students typically reserved for a single principal ","['The students themselves', 'A police officer', 'Mr. Comstock', 'not enough information']",Mr. Comstock
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:09:28.187276,Mr. Cumstock,[[-0.57229304 -0.98492265 -0.5370289  -0.79399407]],f169_3,quail,What did the kids call Mr. Comstock?,"At my school, the role of dealing with students typically reserved for a single principal ","['Mr. Dissatisfied', 'not enough information', 'Mr. Cumstock', 'Mr. Horrible']",Mr. Cumstock
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:09:33.995466,This was his first.,[[-1.729915  -1.7569073 -1.6670464 -1.325006 ]],f169_4,quail,How many fights has the narrator gotten into?,"At my school, the role of dealing with students typically reserved for a single principal ","['Ten.', 'not enough information', 'Five.', 'This was his first.']",not enough information
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:09:39.899682,They got a black eye.,[[-1.7180319 -1.8659501 -1.827874  -1.4235569]],f169_5,quail,What happened to the person the narrator fought?,"At my school, the role of dealing with students typically reserved for a single principal ","['They got a collapsed larynx.', 'not enough information', 'They got a broken hand.', 'They got a black eye.']",They got a collapsed larynx.
multiple-choice,bert-base-uncased,quail,quant_onnx_opt,2023-01-26 08:09:45.515756,He will throw the phone against the wall.,[[-0.7452494  -0.9884796  -0.96056986 -1.0237545 ]],f169_6,quail,What will Mr. Comstock do next?,"At my school, the role of dealing with students typically reserved for a single principal ","['He will throw the phone against the wall.', 'He will ignore the phone.', 'He will answer the phone.', 'not enough information']",He will answer the phone.
