skill,reader,adapter,modelname,timestamp,answer,logits_answer,data_id,dataset,question,context,choices,answer_dataset
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:08:10.428239,Experts in transporting and moving prisoners.,[[2.631118  2.0711913 2.9084382 2.4127424]],f149_9,quail,The individuals that move and shackle the narrator are:,"They re-shackled and re-hooded me and left me there. A long time later, the truck started ","['Are total strangers who are holding him for ransom.', 'not enough information', 'Experts in transporting and moving prisoners.', 'Are police and or government forces detaining him as a prisoner.']",not enough information
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:08:18.702561,After being carried a short distance from a truck.,[[3.1901364 3.0830052 1.9805404 3.1885858]],f149_10,quail,When did the narrator get on the ship?,"They re-shackled and re-hooded me and left me there. A long time later, the truck started ","['After being carried a short distance from a truck.', 'After being placed in a cell.', 'not enough information', 'After the ship had docked and the prisoners got off.']",After being carried a short distance from a truck.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:08:26.847064,The sound of an engine running.,[[2.9281042 3.3348863 2.7842593 2.12537  ]],f149_11,quail,What did the narrator hear before getting on the ship?,"They re-shackled and re-hooded me and left me there. A long time later, the truck started ","['A person audibly crying.', 'The sound of an engine running.', 'A person yelling.', 'not enough information']",A person audibly crying.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:08:35.115151,From being on a truck and rolling downhill.,[[1.8048689 2.9556563 3.2143993 3.6261814]],f149_12,quail,Why did the narrator felt nauseous and have the urge to vomit?,"They re-shackled and re-hooded me and left me there. A long time later, the truck started ","['not enough information', 'From being grabbed and carried by unknown assailants.', 'From being on a ship and far away from home.', 'From being on a truck and rolling downhill.']",From being on a ship and far away from home.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:08:43.805854,After they took off my hood.,[[3.5127869 4.0443416 4.05214   3.8138118]],f149_13,quail,When I realized I was in a cell?,"They re-shackled and re-hooded me and left me there. A long time later, the truck started ","['not enough information', 'Before we got to the ship.', 'After they took off my hood.', 'While they were holding my wrists']",After they took off my hood.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:08:52.501025,Being taken on a truck.,[[2.504768  2.3325734 2.9562612 2.9020972]],f149_14,quail,The narrator is likely:,"They re-shackled and re-hooded me and left me there. A long time later, the truck started ","['Content about his situation.', 'not enough information', 'Being taken on a truck.', 'Far away from home, friends, and family.']","Far away from home, friends, and family."
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:09:01.602500,They were kidnapped from home and forced in chains.,[[2.7669034 2.7227778 2.8434744 3.0146346]],f149_15,quail,Why was the character in a cell?,"They re-shackled and re-hooded me and left me there. A long time later, the truck started ","['not enough information', 'They were going to visit a friend in prison.', 'They were going to another country for a trip.', 'They were kidnapped from home and forced in chains.']",not enough information
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:09:10.056274,Prisoners,[[3.4430084 3.3732054 4.8283615 3.2420082]],f149_16,quail,Who was being shackled around me on the deck?,"They re-shackled and re-hooded me and left me there. A long time later, the truck started ","['not enough information', 'Parents', 'Prisoners', 'Sacks of potatoes']",Prisoners
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:09:18.593503,His legs and knees were tender and swollen,[[2.283209  2.4512138 2.6010096 2.6768503]],f149_17,quail,Why did the character almost vomit?,"They re-shackled and re-hooded me and left me there. A long time later, the truck started ","['He heard other prisoners around him', 'not enough information', 'He was thinking he would never see his parents again', 'His legs and knees were tender and swollen']",He was thinking he would never see his parents again
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:09:27.292095,Darryl,[[2.0862608 1.9539509 1.7700696 1.2939893]],f150_0,quail,Who found and hugged the narrator before Jolu?,"But it was Van, and she was crying, and hugging me so hard I couldn't breathe. I didn't ca","['Darryl', 'Vanessa', 'Van', 'not enough information']",Van
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:09:36.035700,Behind the truck.,[[2.2672458 2.8087351 2.884295  2.7133095]],f150_1,quail,Where does Jolu think Darryl might be?,"But it was Van, and she was crying, and hugging me so hard I couldn't breathe. I didn't ca","['not enough information', 'Still in the truck.', 'Behind the truck.', 'At the bus stop.']",Still in the truck.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:09:44.828997,He disappeared or died.,[[2.7786171 2.4589999 2.7769184 3.2219296]],f150_2,quail,What probably happened to Darryl?,"But it was Van, and she was crying, and hugging me so hard I couldn't breathe. I didn't ca","['He was waiting for the bus.', 'not enough information', 'He was driving the truck.', 'He disappeared or died.']",He disappeared or died.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:09:54.229601,They love Darryl.,[[2.2013736 1.6644502 1.7976403 2.450821 ]],f150_3,quail,How does the narrator probably feel about Darryl?,"But it was Van, and she was crying, and hugging me so hard I couldn't breathe. I didn't ca","[""They don't like Darryl."", 'They hate Darryl.', 'not enough information', 'They love Darryl.']",They love Darryl.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:10:03.843509,At the end of the alley.,[[1.3189185 1.3513888 1.0592006 1.3445349]],f150_4,quail,Where was the truck parked?,"But it was Van, and she was crying, and hugging me so hard I couldn't breathe. I didn't ca","['On the street.', 'At the end of the alley.', 'not enough information', 'Near the highway.']",At the end of the alley.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:10:13.146595,New York.,[[0.8718965 0.8124598 0.7540946 0.6645298]],f150_5,quail,Where is the truck headed?,"But it was Van, and she was crying, and hugging me so hard I couldn't breathe. I didn't ca","['New York.', 'Los Angeles.', 'not enough information', 'Mexico City.']",not enough information
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:10:22.384430,They will walk home.,[[1.6388519 1.6126417 1.8990533 1.4287304]],f150_6,quail,"What will the narrator, Jolu and Vanessa do after the and of this text?","But it was Van, and she was crying, and hugging me so hard I couldn't breathe. I didn't ca","['They will run after the truck.', 'They will get on a bus.', 'They will walk home.', 'not enough information']",They will get on a bus.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:10:31.239861,A few minutes.,[[1.681333  1.3532858 1.9674897 2.411937 ]],f150_7,quail,How long were Vanessa and Jolu looking for the narrator?,"But it was Van, and she was crying, and hugging me so hard I couldn't breathe. I didn't ca","['Weeks.', 'not enough information', 'Several days.', 'A few minutes.']",A few minutes.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:10:41.006965,It drove away down the hill.,[[3.2791922 3.5648508 4.3938675 4.4210515]],f150_8,quail,Where did the truck go after it pulled out of the alley and reversed?,"But it was Van, and she was crying, and hugging me so hard I couldn't breathe. I didn't ca","['not enough information', 'To the Muni bus stop.', 'Back into the alley.', 'It drove away down the hill.']",It drove away down the hill.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:10:50.667793,Darryl,[[2.8907032 2.942125  2.9758725 2.5870028]],f150_9,quail,Who was possibly still in the truck?,"But it was Van, and she was crying, and hugging me so hard I couldn't breathe. I didn't ca","['Vanessa', 'Jolu', 'Darryl', 'not enough information']",Darryl
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:11:00.222547,Darryl.,[[1.7708861 1.7806917 1.25247   1.7446196]],f150_10,quail,Who told the narrator that he was safe?,"But it was Van, and she was crying, and hugging me so hard I couldn't breathe. I didn't ca","['Jolu did.', 'Darryl.', 'not enough information', 'Vanessa.']",Jolu did.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:11:09.464270,Jolu hugged the narrator.,[[1.9862547 1.8071036 1.2639316 1.7175632]],f150_11,quail,What happened after the narrator hagged Vanessa?,"But it was Van, and she was crying, and hugging me so hard I couldn't breathe. I didn't ca","['Jolu hugged the narrator.', 'Darryl hugged Jolu', 'not enough information', 'Jolu hugged Van']",Jolu hugged the narrator.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:11:18.503726,Someone had already brought the truck inside.,[[3.907482  3.0753636 4.0159674 3.6684575]],f150_12,quail,"Why were Vanessa, Jolu and the narrator crying at the bus stop?","But it was Van, and she was crying, and hugging me so hard I couldn't breathe. I didn't ca","['They had missed the bus.', 'not enough information', 'Someone had already brought the truck inside.', ""They didn't think they would see Darryl again.""]",They didn't think they would see Darryl again.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:11:27.573080,They are colleagues from work.,[[1.7753385 2.2608602 1.7829634 2.2415752]],f150_13,quail,"How did Darryl, Vanessa, Jolu and the narrator meet?","But it was Van, and she was crying, and hugging me so hard I couldn't breathe. I didn't ca","['not enough information', 'They are colleagues from work.', 'They went to high school together.', 'They are siblings.']",not enough information
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:11:36.806192,They would probably never see him again.,[[2.9010396 2.731195  2.1672387 2.9498634]],f150_14,quail,"What do the narrator, Vanessa and Jolu think about Darryl?","But it was Van, and she was crying, and hugging me so hard I couldn't breathe. I didn't ca","['That he might still be in the truck.', 'He brought the little folding staircase inside.', 'not enough information', 'They would probably never see him again.']",They would probably never see him again.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:11:46.000018,Because he loves Vanessa.,[[0.73334277 1.2935207  1.2271037  0.8884646 ]],f150_15,quail,Why is the narrator shaking?,"But it was Van, and she was crying, and hugging me so hard I couldn't breathe. I didn't ca","['Because he his hungry.', 'Because he loves Vanessa.', 'Because Darryl is gone.', 'not enough information']",Because Darryl is gone.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:11:55.065716,A minute.,[[1.628922  1.0878338 1.6826739 1.7030017]],f150_16,quail,How long did Vanessa likely hug the narrator?,"But it was Van, and she was crying, and hugging me so hard I couldn't breathe. I didn't ca","['Ten minutes.', 'not enough information', 'Thirty minutes.', 'A minute.']",A minute.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:12:04.595158,Darryl will hug Jolu,[[1.2451565 1.1402582 1.0604699 0.866124 ]],f150_17,quail,Immediately after the end of this text,"But it was Van, and she was crying, and hugging me so hard I couldn't breathe. I didn't ca","['Darryl will hug Jolu', 'Vanessa, Jolu and the narrator left the bus stop.', 'Darryl and Vanessa will have lunch.', 'not enough information']","Vanessa, Jolu and the narrator left the bus stop."
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:12:15.100845,Women,[[0.68685335 0.98891795 1.0116231  0.98859316]],f151_0,quail,Who was the only people to speak with him all day in Oakland?,"That afternoon, Van left school as usual, sitting in the back of the bus with a tight knot","['not enough information', ""Jehovah's Witness and a Scientologist"", 'Women', 'Businessmen']",Jehovah's Witness and a Scientologist
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:12:25.095333,At the BART station.,[[-0.43309614 -0.3400632  -0.61237895 -0.36565566]],f151_1,quail,Where did the narrator wait for Van?,"That afternoon, Van left school as usual, sitting in the back of the bus with a tight knot","['At the bus shelter.', 'At the BART station.', 'not enough information', 'At the Scientology church.']",At the bus shelter.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:12:35.265044,Bus,[[-0.5609075  -0.32707575 -0.37063354 -0.15904601]],f151_2,quail,What is probably the BART?,"That afternoon, Van left school as usual, sitting in the back of the bus with a tight knot","['not enough information', 'Train', 'A rail system', 'Bus']",A rail system
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:12:45.501920,They are embarrassed to walk next to Van.,[[ 0.1256661   0.21389872 -0.25984752  0.01154594]],f151_3,quail,Why is the narrator probably trailing Van by half a block?,"That afternoon, Van left school as usual, sitting in the back of the bus with a tight knot","[""They don't want to be seen."", 'They are embarrassed to walk next to Van.', 'not enough information', 'Van smells bad.']",They don't want to be seen.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:12:55.333556,Van,[[ 0.15750998  0.24691035  0.21280108 -0.01504736]],f151_4,quail,Who left school?,"That afternoon, Van left school as usual, sitting in the back of the bus with a tight knot","['Bart', 'Van', 'Bobby', 'not enough information']",Van
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:13:04.990547,After the BART stop.,[[0.29303068 0.28788728 0.04832317 0.2074769 ]],f151_5,quail,When did Van get on the bus?,"That afternoon, Van left school as usual, sitting in the back of the bus with a tight knot","['After the BART stop.', 'After leaving school.', 'not enough information', 'Before going to school.']",After leaving school.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:13:13.986398,The Korean girl.,[[-0.0321454   0.12194909 -0.2946924  -0.01196051]],f151_6,quail,Who was wearing a school uniform?,"That afternoon, Van left school as usual, sitting in the back of the bus with a tight knot","['Van.', 'The Korean girl.', 'not enough information', 'The Asian girl.']",The Asian girl.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:13:22.970797,Braided,[[ 0.07929344 -0.17586976  0.1536094   0.11747287]],f151_7,quail,How did van have her hairdo?,"That afternoon, Van left school as usual, sitting in the back of the bus with a tight knot","['tied back', 'not enough information', 'Braided', 'In a bun']",Braided
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:13:32.330790,The people who saw van on the street,[[-0.10247555  0.11274537  0.09069087  0.17404807]],f151_8,quail,Who probably had the best time?,"That afternoon, Van left school as usual, sitting in the back of the bus with a tight knot","['not enough information', 'The korean and her friends laughing', 'Van leaving school early', 'The people who saw van on the street']",The korean and her friends laughing
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:13:41.966630,10,[[-0.6461103  -0.44250113 -0.49864978 -0.43503028]],f151_9,quail,How many Scientologist the narrator met?,"That afternoon, Van left school as usual, sitting in the back of the bus with a tight knot","['not enough information', 'Just one', 'Three', '10']",not enough information
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:13:51.264784,They are ambivalent about it.,[[-0.26812834  0.24080741  0.2677331   0.15733887]],f151_10,quail,How does the narrator feel about Scientologists trying to convert them?,"That afternoon, Van left school as usual, sitting in the back of the bus with a tight knot","['not enough information', 'They feel it is gross.', 'They are ambivalent about it.', 'They like it.']",They feel it is gross.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:14:00.364476,San Francisco,[[-0.3506579  -0.48251995 -0.7467278  -0.303776  ]],f151_11,quail,Where theis story took place?,"That afternoon, Van left school as usual, sitting in the back of the bus with a tight knot","['New York', 'not enough information', 'Chicago', 'San Francisco']",not enough information
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:14:09.698129,The businessman,[[0.10341617 0.25293297 0.00919348 0.16560543]],f151_12,quail,Who gave them a dirty look?,"That afternoon, Van left school as usual, sitting in the back of the bus with a tight knot","['The bus driverThe shop owner', 'The businessman', 'not enough information', 'The shop owner']",The bus driverThe shop owner
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:14:18.822540,Elderly lady,[[ 0.2998137   0.23197071  0.24079414 -0.02990296]],f151_13,quail,Who got off before Bart?,"That afternoon, Van left school as usual, sitting in the back of the bus with a tight knot","['Elderly lady', 'The Asian boy', 'The Asian girl', 'not enough information']",The Asian girl
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:14:28.451478,Because he looked homeless.,[[-0.4839246  -0.33840165 -0.32398173 -0.28000143]],f151_14,quail,Why did people look away from the narrator?,"That afternoon, Van left school as usual, sitting in the back of the bus with a tight knot","['not enough information', ""Because he was a Jehova's Witness."", 'Because he was a Scientologist.', 'Because he looked homeless.']",Because he looked homeless.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:14:37.819638,The narrator follow Van,[[-0.31283185 -0.34520355 -0.2929436  -0.55334425]],f151_15,quail,Immediately after the end of this story,"That afternoon, Van left school as usual, sitting in the back of the bus with a tight knot","['Jason will meet Van', 'Van will follow the assian girl', 'The narrator follow Van', 'not enough information']",The narrator follow Van
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:14:47.349961,20 minutes.,[[ 0.16083257  0.26871067 -0.11756337 -0.26048458]],f151_16,quail,How long was Van probably in the bus?,"That afternoon, Van left school as usual, sitting in the back of the bus with a tight knot","['An hour.', '20 minutes.', 'Two hours.', 'not enough information']",20 minutes.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:14:57.219523,She will run after the bus.,[[-0.4398438  -0.03706795 -0.11137124 -0.2016063 ]],f151_17,quail,What will Van do next?,"That afternoon, Van left school as usual, sitting in the back of the bus with a tight knot","['not enough information', 'She will run after the bus.', 'She will notice the narrator following her.', 'She will throw away her large hat.']",She will notice the narrator following her.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:15:06.526259,Tells Johnny he needs to quit drinking,[[-0.39245495 -0.32892996 -0.16302809 -0.1070928 ]],f152_0,quail,What does Lyle probably do after the story ends?,"Three weeks earlier, Johnny poured himself another drink. He had worked his way through th","['Kicks Johnny out of the apartment', 'not enough information', ""Explains to Johnny why he shouldn't have sold the acid"", 'Tells Johnny he needs to quit drinking']",Explains to Johnny why he shouldn't have sold the acid
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:15:16.030426,Fridge,[[ 0.03774051  0.0060266  -0.4491649  -0.7675317 ]],f152_1,quail,Where was the acid located?,"Three weeks earlier, Johnny poured himself another drink. He had worked his way through th","['Fridge', 'not enough information', ""Johnny's bedroom"", ""Lyle's dresser""]",Lyle's dresser
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:15:25.572390,Johnny drank his beer,[[0.18096055 0.676921   0.6931536  0.39365232]],f152_2,quail,Why was Lyle upset?,"Three weeks earlier, Johnny poured himself another drink. He had worked his way through th","['not enough information', 'Johnny was drinking again', 'Johnny drank his beer', 'Johnny sold the acid']",Johnny sold the acid
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:15:34.783035,The ethanol,[[ 0.46017414  0.3280036   0.17837825 -0.08231857]],f152_3,quail,What did Johnny sell?,"Three weeks earlier, Johnny poured himself another drink. He had worked his way through th","['The ethanol', 'The drugs', 'The beer', 'not enough information']",The drugs
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:15:43.625187,Johnny has a tendency drinking alone,[[ 0.32140607 -0.526599   -0.07816105 -0.18723173]],f152_4,quail,What Lyle belives,"Three weeks earlier, Johnny poured himself another drink. He had worked his way through th","['Johnny has a tendency drinking alone', 'not enough information', 'Johnny does not like ethanol', 'They will do drugs together.']",Johnny has a tendency drinking alone
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:15:52.445546,A few hours,[[0.4986828 1.198079  0.8438122 0.6736017]],f152_5,quail,How long was the acid probably gone for before Lyle noticed?,"Three weeks earlier, Johnny poured himself another drink. He had worked his way through th","['Two days', 'A few hours', 'A day', 'not enough information']",A few hours
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:16:01.097392,Johnny,[[-0.21027482 -0.37165147  0.11228049  0.14730328]],f152_6,quail,Who drank four beers?,"Three weeks earlier, Johnny poured himself another drink. He had worked his way through th","['Lyle', 'not enough information', 'Johnny and Lyle', 'Johnny']",Johnny
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:16:10.342832,He drinks often,[[ 0.07410519 -0.01234148 -0.2305363   0.12834094]],f152_7,quail,What is probably true about Johnny?,"Three weeks earlier, Johnny poured himself another drink. He had worked his way through th","['He is a bad drug dealer', 'He is tired of Lyle', 'not enough information', 'He drinks often']",He drinks often
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:16:19.655026,Johnny and Lyle will have an argument about the drugs,[[-0.06311516  0.29714102  0.33711815  0.39921623]],f152_8,quail,Immediately after the end of this story,"Three weeks earlier, Johnny poured himself another drink. He had worked his way through th","['not enough information', 'Johnny and Lyle will start a business.', 'Johnny and Lyle will have another beer at the bar.', 'Johnny and Lyle will have an argument about the drugs']",Johnny and Lyle will have an argument about the drugs
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:16:28.801243,It was laced with something deadly.,[[2.910458  2.5961857 2.4482398 2.84718  ]],f152_9,quail,What did Lyle know that Johnny did not about the acid?,"Three weeks earlier, Johnny poured himself another drink. He had worked his way through th","['It was laced with something deadly.', 'He was going to sell it to another friend.', 'not enough information', 'It was his favorite batch.']",not enough information
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:16:37.670189,1 hour,[[0.21377034 0.19463168 0.4541924  0.03168816]],f152_10,quail,How long did Lyle and Kyle probably talk during the movie?,"Three weeks earlier, Johnny poured himself another drink. He had worked his way through th","['5 minutes', '2 hours', '1 hour', 'not enough information']",5 minutes
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:16:46.753828,He didn't like drinking alone.,[[1.5177581  1.3952751  0.78148127 1.3322201 ]],f152_11,quail,Why did Johnny likely to use an orange juice while mixing a drink with ethanol?,"Three weeks earlier, Johnny poured himself another drink. He had worked his way through th","[""He didn't like drinking alone."", 'To help him watch the movie.', 'not enough information', 'It is imposible to drink it straight']",It is imposible to drink it straight
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:16:55.367547,After he started drinking,[[2.7195415 2.6870453 2.8445885 2.1538234]],f152_12,quail,When did Johnny sell the acid?,"Three weeks earlier, Johnny poured himself another drink. He had worked his way through th","['Before he started drinking', 'While he was drinking', 'After he started drinking', 'not enough information']",Before he started drinking
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:17:03.910686,He mixed it with orange juice.,[[ 0.26680136 -0.04562776  0.35336366  0.01380324]],f152_13,quail,What was happening while Johnny was watching the movie?,"Three weeks earlier, Johnny poured himself another drink. He had worked his way through th","['Johnny and Lyle were talking', 'not enough information', 'He mixed it with orange juice.', 'Johnny was singing']",Johnny and Lyle were talking
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:17:12.093814,A few years,[[-0.09761308  0.20541754  0.45289147  0.0894334 ]],f152_14,quail,How long have Johnny and Lyle been friends for?,"Three weeks earlier, Johnny poured himself another drink. He had worked his way through th","['Ten years', 'not enough information', 'A few years', 'A year']",not enough information
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:17:20.299354,He isn't taking their drug selling seriously,[[-0.05936669 -0.3500299  -0.2844885   0.12712711]],f152_15,quail,What does Johnny think about Lyle?,"Three weeks earlier, Johnny poured himself another drink. He had worked his way through th","[""He's a bad roommate"", 'not enough information', 'He is a drug addict', ""He isn't taking their drug selling seriously""]",He isn't taking their drug selling seriously
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:17:28.546345,Johnny or Lyle,[[0.3512128  0.8478879  0.75885135 0.27286866]],f152_16,quail,Who did the acid belong to?,"Three weeks earlier, Johnny poured himself another drink. He had worked his way through th","['not enough information', 'Johnny or Lyle', 'Entire society', ""Lyle's drunk friend""]",Johnny or Lyle
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:17:36.736565,Lyle broght Acid and Orange Juice,[[ 0.37778288  0.16558504  0.2537725  -0.10214461]],f152_17,quail,Why Johnny was annoyed,"Three weeks earlier, Johnny poured himself another drink. He had worked his way through th","['Lyle broght Acid and Orange Juice', 'Lyle interapted his movie', 'He was out of Orange Juice and Beer', 'not enough information']",Lyle interapted his movie
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:17:44.485522,Punk rock,[[-0.29755932 -0.34276932 -0.5680526   0.5715519 ]],f153_0,quail,Lyle probably likes what kind of music?,Lyle and Johnny had met in Intro to Psych. Neither of them completed the course. Johnny wa,"['Gospel Hymns', 'not enough information', 'Only Sousa Marches', 'Punk rock']",Punk rock
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:17:52.239975,The way Lyle is sitting in class.,[[1.8638593 1.4463793 1.2446661 1.8724947]],f153_1,quail,Why does Johnny think Lyle is a punk?,Lyle and Johnny had met in Intro to Psych. Neither of them completed the course. Johnny wa,"['Because he has a green Mohawk.', ""Because the Dockers on Lyle's feet."", 'not enough information', 'The way Lyle is sitting in class.']",Because he has a green Mohawk.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:18:00.060589,Several days.,[[ 0.42616603 -0.5053768   0.16629465 -0.21921374]],f153_2,quail,How much time did Mohammed Haj-Mosawi probably spend preparing for class?,Lyle and Johnny had met in Intro to Psych. Neither of them completed the course. Johnny wa,"['Several days.', 'not enough information', '15 min.', 'None']",Several days.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:18:07.551824,They were studying the same major.,[[1.5955466 1.6811247 1.6491984 1.0812719]],f153_3,quail,Why did Lyle and Johnny become friends?,Lyle and Johnny had met in Intro to Psych. Neither of them completed the course. Johnny wa,"['They were alike.', 'They were studying the same major.', 'They took the same courses.', 'not enough information']",not enough information
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:18:15.036531,Harvard University,[[0.32329303 0.59429795 0.12579791 0.2325959 ]],f153_4,quail,In what school does this story take place?,Lyle and Johnny had met in Intro to Psych. Neither of them completed the course. Johnny wa,"['University of Central Arkansas', 'Harvard University', 'University of Texas', 'not enough information']",not enough information
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:18:22.615507,Both walked in together.,[[1.1713147  0.70608014 0.8133422  1.3603778 ]],f153_5,quail,When Johnny first saw Lyle?,Lyle and Johnny had met in Intro to Psych. Neither of them completed the course. Johnny wa,"['After he walked in to PSY 100 classroom', 'Before going to the cafeteria', 'not enough information', 'Both walked in together.']",After he walked in to PSY 100 classroom
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:18:30.179746,Johnny will drop out of college,[[-0.13256523  0.08572964 -0.02088969 -0.1678652 ]],f153_6,quail,What will happen after this text?,Lyle and Johnny had met in Intro to Psych. Neither of them completed the course. Johnny wa,"['Lyle will do PowerPoint presentation', 'Johnny will drop out of college', 'Johnny and Lyle will have lunch.', 'not enough information']",Johnny and Lyle will have lunch.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:18:37.897142,For A few minutes before class.,[[0.7093601 0.8271775 1.3258455 1.4791756]],f153_7,quail,How long was Johnny probably staring at Lyle?,Lyle and Johnny had met in Intro to Psych. Neither of them completed the course. Johnny wa,"['not enough information', '2 hours', 'Long enough to notice the Green Mohawk.', 'For A few minutes before class.']",Long enough to notice the Green Mohawk.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:18:45.901733,Intro to Psych was a required course for him.,[[1.1029285 2.0629706 1.6633148 2.1554842]],f153_8,quail,What caused Johnny to sign up for Intro. to Psych?,Lyle and Johnny had met in Intro to Psych. Neither of them completed the course. Johnny wa,"['not enough information', 'Johnny thought that school was about becoming an educated person.', 'All the other elective courses were full.', 'Intro to Psych was a required course for him.']",Johnny thought that school was about becoming an educated person.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:18:53.710947,Soft yarn.,[[1.0747477 1.1712556 1.105197  0.3863458]],f153_9,quail,What was Lyle using to knit?,Lyle and Johnny had met in Intro to Psych. Neither of them completed the course. Johnny wa,"['Dark yarn.', 'Soft yarn.', 'Bright yarn.', 'not enough information']",Soft yarn.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:19:01.787197,Green Pig Tails.,[[0.84767604 1.0515614  0.6406889  1.1683848 ]],f153_10,quail,What hairstyle did Lyle have when he met Johnny?,Lyle and Johnny had met in Intro to Psych. Neither of them completed the course. Johnny wa,"['Green Mohawk', 'Purple Buzz cut.', 'not enough information', 'Green Pig Tails.']",Green Mohawk
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 01:19:09.635910,Frightened looking.,[[ 0.52160853 -0.0351314   0.6524801   0.41370448]],f153_11,quail,How did the instructor seem to the students?,Lyle and Johnny had met in Intro to Psych. Neither of them completed the course. Johnny wa,"['Sleepy', 'not enough information', 'Frightened looking.', 'Mean']",Frightened looking.
