skill,reader,adapter,modelname,timestamp,answer,logits_answer,data_id,dataset,question,context,choices,answer_dataset
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:46:39.962324,the oral examination is necessary,[[0.97776157 0.6905791  0.7000429  0.9613116 ]],middle1386.txt,race,"You should visit the dentist at least once a year, because   _  .",Good health needs a good sleep. Going to bed before you're tired. Not eating or reading in,"['the oral examination is necessary', ""you don't often brush your teeth"", 'some diseases may be in the mirror', ""you don't have a good night's sleep""]",the oral examination is necessary
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:46:45.363040,having no oral examination,[[1.1374723  0.98936176 1.1246731  0.9561496 ]],middle1386.txt,race,Studies have shown that many diseases have something to do with   _  .,Good health needs a good sleep. Going to bed before you're tired. Not eating or reading in,"['having no oral examination', 'washing hands with cold water', 'sleeping too late sometimes', 'doing little physical activity']",doing little physical activity
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:46:50.171020,visit www. mydr. com. Au,[[-0.8687062 -0.9501822 -1.1808589 -0.9867514]],middle1386.txt,race,"When you want to learn more about the flu, you can   _  .",Good health needs a good sleep. Going to bed before you're tired. Not eating or reading in,"['visit www. mydr. com. Au', 'call HealthLine at 1800 848 1313', 'visit the dentist in your place', 'call HealthLine at 1800 438 2000']",call HealthLine at 1800 848 1313
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:46:53.968551,because they may have four seasons in one day,[[ 0.13278902 -1.8721254  -1.9286841  -1.4722297 ]],middle4182.txt,race,People in England often talk about the weather   _  .,"In England, people often talk about the weather because they can experience four seasons i","['because they may have four seasons in one day', 'because they often have very good weather', 'because the weather is warm just like in spring', 'because the sky is sunny all day']",because they may have four seasons in one day
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:46:57.811879,rainy,[[1.3211267  0.94039965 1.5763403  1.5886319 ]],middle4182.txt,race,"""People can also have summer in winter."" Means ""it is sometimes too   _  in winter.""","In England, people often talk about the weather because they can experience four seasons i","['warm', 'cool', 'cold', 'rainy']",warm
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:47:01.821500,The Weather in England,[[-0.27690285 -0.34824473 -0.11915278 -1.6902899 ]],middle4182.txt,race,The best title  for this passage is   _  .,"In England, people often talk about the weather because they can experience four seasons i","['Bad Seasons', 'Summer or Winter', 'The Weather in England', 'Strange English People']",The Weather in England
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:47:06.562320,To have a beach party.,[[1.1427523 1.3041406 1.5723358 1.2344043]],middle3376.txt,race,Why are Ben and Judy at the beach?,"(At the beach)
Ben: Hi, Judy! I can't believe you came to join us!
Judy: Hello, Ben. I cam","['To go swimming.', 'To learn about sea animals.', 'To have a beach party.', 'To clean up the beach.']",To clean up the beach.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:47:11.342177,He kisses people to show his thanks.,[[0.6379873  0.34977108 0.2542284  0.7016182 ]],middle3376.txt,race,What does Judy mean by saying Paul  _  ?,"(At the beach)
Ben: Hi, Judy! I can't believe you came to join us!
Judy: Hello, Ben. I cam","['He enjoys eating.', 'He is good at singing.', 'He talks a lot but does little.', 'He kisses people to show his thanks.']",He talks a lot but does little.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:47:16.158735,Paul comes to the beach in the end.,[[ 0.4362054  -0.23448539  0.19460297 -0.36120683]],middle3376.txt,race,Which of the following is TRUE according to the dialogue?,"(At the beach)
Ben: Hi, Judy! I can't believe you came to join us!
Judy: Hello, Ben. I cam","['Paul comes to the beach in the end.', 'Judy feels bad about going to the beach.', 'Ben is surprised to see Judy at the beach.', 'Tony and Sophie will not come to the beach.']",Ben is surprised to see Judy at the beach.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:47:22.059275,3.,[[-2.3143954 -2.5479145 -2.388554  -2.5223513]],middle1163.txt,race,How many books has Dou Kou already finished writing?,"Dou Kou, a Chinese boy, is called ""the youngest writer in the world"". He has written 3 boo","['3.', '6.', '9.', '12']",3.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:47:28.019672,before his father taught him to study,[[-3.0145254 -2.9983983 -3.161608  -3.1264896]],middle1163.txt,race,"Dou Kou began to use a dictionary  _  ,","Dou Kou, a Chinese boy, is called ""the youngest writer in the world"". He has written 3 boo","['when he wrote fairy tales', 'before his father taught him to study', 'after he went to school', 'when he kept a diary']",before his father taught him to study
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:47:34.436155,Dou Kou's novels make him different from other children of his age.,[[-2.5587392 -2.4235184 -2.0272045 -2.3967288]],middle1163.txt,race,Which of the following is Not true?,"Dou Kou, a Chinese boy, is called ""the youngest writer in the world"". He has written 3 boo","[""Change Stomachs for Micewas Dou Kou' s first fairy tale"", 'Dou Kou likes writing and reading as well.', ""Dou Kou's novels make him different from other children of his age."", ""Dou Kou's parents don't allow Dou Kou to write at his early age.""]",Dou Kou's parents don't allow Dou Kou to write at his early age.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:47:40.914731,Three books by a child,[[-2.3293972 -3.0563169 -2.7423272 -2.9742668]],middle1163.txt,race,Which is the best title   of this passage?,"Dou Kou, a Chinese boy, is called ""the youngest writer in the world"". He has written 3 boo","['Three books by a child', 'How to write fairy tales', 'Dou Kou, the youngest writer', 'How to be a writer']","Dou Kou, the youngest writer"
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:47:42.696827,calm,[[ 0.18552387 -0.21065116  0.7912873   0.2623    ]],middle6128.txt,race,You will feel  _  when a supper song enters your ear.,"What is your favourite tune?
Is it from that funny cartoon  ?
Songs are fun to listen and ","['lively', 'interested', 'calm', 'excited']",excited
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:47:44.527915,Enjoy music,[[0.01402855 1.1787393  0.975361   1.2405679 ]],middle6128.txt,race,Which is the best title of the poem?,"What is your favourite tune?
Is it from that funny cartoon  ?
Songs are fun to listen and ","['Enjoy your school', 'Sing and dance', 'Play music after school', 'Enjoy music']",Enjoy music
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:47:51.163430,They don't have enough water.,[[2.428755  2.9376996 1.8388081 2.3701499]],middle1061.txt,race,What is the problem in Sun's village?,"Sun Liping, 6 , lives in a small village in Yunnan. Her biggest wish is to have running wa","[""They don't have enough food."", ""They don't have enough water."", 'They have to walk far away to go to school.', 'There are fewer and fewer villagers.']",They don't have enough water.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:47:57.308370,Keeping the water running while brushing one's teeth.,[[2.458776  2.3414922 2.4849875 2.5155652]],middle1061.txt,race,Which of the following would lead to a waste of water?,"Sun Liping, 6 , lives in a small village in Yunnan. Her biggest wish is to have running wa","['Using low-flow shower heads.', 'Collecting shower water while waiting for it to warm up.', 'Taking a quick shower.', ""Keeping the water running while brushing one's teeth.""]",Keeping the water running while brushing one's teeth.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:48:01.450799,small,[[3.7293568 3.6053412 3.5447528 3.3906796]],middle6948.txt,race,Most people like to keep   _   animals at home.,"Now a lot of families keep pets in their houses. Most pets are small animals, such as cats","['small', 'white', 'big', 'black']",small
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:48:05.485062,pet shops; nice food,[[0.70735073 0.5519905  0.8613587  0.89670426]],middle6948.txt,race,People give their pets   _   and   _  .,"Now a lot of families keep pets in their houses. Most pets are small animals, such as cats","['nice names; nice books', 'pet shops; nice books', 'nice names; nice food', 'pet shops; nice food']",nice names; nice food
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:48:09.607180,take a walk,[[-0.4910797  -0.21864176  0.06826222 -0.46083617]],middle6948.txt,race,Pets often   _   with people in the morning.,"Now a lot of families keep pets in their houses. Most pets are small animals, such as cats","['take a shower', 'play soccer', 'take a walk', 'listen to music']",take a walk
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:48:13.905313,pets are very important,[[-0.51939213  1.844764   -0.14963901  1.2379224 ]],middle6948.txt,race,The writer thinks   _  .,"Now a lot of families keep pets in their houses. Most pets are small animals, such as cats","['pets are dirty', 'pets are very important', ""people don't like animals"", ""people don't need pets at home""]",pets are very important
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:48:19.521153,in June 2014,[[-0.7249399  -0.66565555 -0.84443855 -0.7498083 ]],middle4167.txt,race,Lucy Li qualified for a US Women's Open Golf Tournament  _  .,"Lucy Li is only an 11-year-old girl, but she's the youngest person to qualify for   a US W","['in May 2014', 'in June 2014', 'this week', 'last May']",in May 2014
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:48:24.685420,to make money,[[-0.45077366 -0.40694773 -0.6847656  -0.33550024]],middle4167.txt,race,Lucy Li said she played in the US Women's Open  _  .,"Lucy Li is only an 11-year-old girl, but she's the youngest person to qualify for   a US W","['for good results', 'to have fun', 'to make friends with great players', 'to make money']",to have fun
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:48:29.652612,is a usual sport,[[-0.8027862  -0.65251946 -0.88522434 -0.3757757 ]],middle4167.txt,race,"According to Lucy Li, golf  _  .","Lucy Li is only an 11-year-old girl, but she's the youngest person to qualify for   a US W","['is easy to learn', 'is suitable   for anyone', 'takes lots of time', 'is a usual sport']",is suitable   for anyone
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:48:34.961275,Stacy thinks Lucy Li can have a bright future,[[-0.63614875 -0.5745068  -0.7006024  -0.7499081 ]],middle4167.txt,race,We can infer   from the report that  _  .,"Lucy Li is only an 11-year-old girl, but she's the youngest person to qualify for   a US W","[""Stacy doesn't feel surprised that the 11-year-old player can play in the US Open"", 'Stacy thinks Lucy Li can have a bright future', ""Stacy doesn't support Lucy Li to play in the US Open"", 'Stacy wants to play with Lucy Li in the US Open']",Stacy doesn't support Lucy Li to play in the US Open
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:48:40.125029,She cares much about winning or losing.,[[-0.9150205  -0.6133992  -0.02047032 -0.5262377 ]],middle4167.txt,race,Which of the following sentences is TRUE about Lucy Li?,"Lucy Li is only an 11-year-old girl, but she's the youngest person to qualify for   a US W","['She likes many subjects.', 'She loves no sport but golf.', 'She cares much about winning or losing.', 'She is sure she can win.']",She likes many subjects.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:48:42.601002,3 teaspoonfuls,[[-1.8149071 -1.440367  -1.7358996 -1.9756763]],middle6704.txt,race,John should take  _  a day.,Look at the instructions on the bottle of the medicine and then choose the right answers. ,"['2 teaspoonfuls', '3 teaspoonfuls', '4 teaspoonfuls', '1 teaspoonful']",3 teaspoonfuls
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:48:44.924255,a fridge,[[-1.4578764 -2.8649454 -2.1888254 -2.4947183]],middle6704.txt,race,The medicine should be kept in  _  .,Look at the instructions on the bottle of the medicine and then choose the right answers. ,"['a fridge', 'hot water', 'any place', 'the sun']",a fridge
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:48:47.460485,shake the medicine well,[[-0.05632335 -2.3349693  -1.5867507  -1.178844  ]],middle6704.txt,race,John should before he takes it.,Look at the instructions on the bottle of the medicine and then choose the right answers. ,"['shake the medicine well', 'eat nothing', 'do some exercise', 'drink a cup of tea']",shake the medicine well
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:48:50.098608,eighty,[[-0.60562676 -0.66622245 -0.8300994  -0.70475173]],middle6704.txt,race,"When people are  _   years old, they cannot take this medicine.",Look at the instructions on the bottle of the medicine and then choose the right answers. ,"['eighty', 'thirty', 'two', 'twelve']",two
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:48:52.939844,take once,[[ 0.3909452   0.03529799  0.58232886 -0.51123965]],middle6704.txt,race,"John will  _   the medicine when it is left after Dec. 1st, 2003.",Look at the instructions on the bottle of the medicine and then choose the right answers. ,"['throw away', 'stop to take', 'take once', 'take six times more']",throw away
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:48:59.073881,He was so scared that he fainted.,[[1.6395377 1.4750648 1.7208829 1.3748807]],middle1160.txt,race,What did the writer first do when he saw the alien?,"""Mum, did you hear anything? I, uh. I thought I saw an alien.""
""Are you all right? Just a ","['He was too scared to move.', ""He knew it was a dream and wasn't afraid."", 'He was so scared that he fainted.', 'He thought against the alien.']",He thought against the alien.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:49:04.771565,before he went downstairs,[[0.98144025 1.1594703  1.0798503  1.0848571 ]],middle1160.txt,race,The writer found that it was just a dream   _  .,"""Mum, did you hear anything? I, uh. I thought I saw an alien.""
""Are you all right? Just a ","['as soon as he woke up', 'before he went downstairs', 'when he saw his mother', 'when he was hurt by the alien']",when he saw his mother
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:49:10.634690,"When the writer had the dream, his family were sleeping.",[[0.41088206 0.39848822 0.3703332  0.4233448 ]],middle1160.txt,race,Which of the following is TRUE according to the passage?,"""Mum, did you hear anything? I, uh. I thought I saw an alien.""
""Are you all right? Just a ","['The writer had the dream at night.', ""The writer's mother's work clothes might not be pink."", ""The writer's mother was worried about his dream."", 'When the writer had the dream, his family were sleeping.']",The writer's mother's work clothes might not be pink.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:49:16.118920,He often did something about aliens before going to bed.,[[2.2243314 2.2932599 2.4293456 2.3577769]],middle1160.txt,race,Why did the writer use to have dreams about aliens?,"""Mum, did you hear anything? I, uh. I thought I saw an alien.""
""Are you all right? Just a ","['He had some kind of relationship with aliens.', 'He was terribly ill.', 'He often did something about aliens before going to bed.', ""The dreams were all about the writer's real experiences.""]",He often did something about aliens before going to bed.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:49:18.426694,In a newspaper.,[[ 0.29880917  0.48699528  0.583798   -0.03596997]],middle6409.txt,race,Where would you find this reading passage?,"The word for this summer's new clothes is HAPPY. Colors are bright  and sunny, with lots o","['In a novel', 'In a storybook.', 'In a newspaper.', ""In a women's magazine  .""]",In a women's magazine  .
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:49:20.940264,Summer fashion is always happy.,[[ 0.7772741   0.4327017   1.2744869  -0.86673695]],middle6409.txt,race,What is the main idea of the passage?,"The word for this summer's new clothes is HAPPY. Colors are bright  and sunny, with lots o","['Bright colors are popular now.', 'White is the new color for shoes and bags.', 'Summer fashion is always happy.', 'New clothes are very expensive to buy.']",Bright colors are popular now.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:49:23.451267,Dresses,[[0.56591815 0.87312776 0.7511254  1.2557815 ]],middle6409.txt,race,On what kind of clothes will you see flower designs?,"The word for this summer's new clothes is HAPPY. Colors are bright  and sunny, with lots o","['Shorts', 'Pants', 'Skirts', 'Dresses']",Dresses
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:49:25.983213,Orange,[[ 0.10784078 -0.20439589 -0.10003203 -0.42745948]],middle6409.txt,race,Which color is NOT mentioned  in the passage?,"The word for this summer's new clothes is HAPPY. Colors are bright  and sunny, with lots o","['Orange', 'White', 'Green', 'Black']",Green
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:49:30.370858,Potatoes,[[1.5823638 1.5320933 1.5352852 1.6039923]],middle6107.txt,race,Which of the following food is high in fat?,The diet and lifestyle is very important for our health. If we don't get the right kinds o,"['Carrots.', 'Cabbages', 'Hamburgers', 'Potatoes']",Hamburgers
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:49:33.949073,Because people get thin after drinking them.,[[1.6326392  0.96354085 1.6684572  1.2130663 ]],middle6107.txt,race,Why should people NOT have too many sports drinks?,The diet and lifestyle is very important for our health. If we don't get the right kinds o,"['Because there is too much sugar in them.', 'Because they are sweet and give us energy.', 'Because people get thin after drinking them.', 'Because people feel cool after drinking them.']",Because there is too much sugar in them.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:49:38.142712,sleeping for more than twelve hours,[[-0.43113524 -0.11923128 -0.5153814  -0.32108313]],middle6107.txt,race,"According to the passage, the following lifestyle is good for our health EXCEPT     _  .",The diet and lifestyle is very important for our health. If we don't get the right kinds o,"['eating different food', 'sleeping for more than twelve hours', 'drinking more water', 'doing sports every day']",sleeping for more than twelve hours
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:49:42.408913,How to keep fit.,[[0.44845253 0.74378574 1.1870301  1.3790627 ]],middle6107.txt,race,What's the passage mainly about?,The diet and lifestyle is very important for our health. If we don't get the right kinds o,"['How to keep beautiful.', 'What we should drink.', 'What we should eat.', 'How to keep fit.']",How to keep fit.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:49:46.631695,For five months.,[[-1.4283762 -1.3832933 -1.4710667 -1.4341458]],middle1642.txt,race,How long is the first term in Thailand schools?,"For many school in Thailand, there are two terms. The first term is from the first week of","['For six months.', 'For five months.', 'For four months.', 'For three moths.']",For five months.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:49:50.560650,At 8:00 a.m.,[[-1.547982  -1.6404785 -1.5310223 -1.6139234]],middle1642.txt,race,When do students usually get to school?,"For many school in Thailand, there are two terms. The first term is from the first week of","['At 7:00 a.m.', 'At 7:30 a.m.', 'At 8:00 a.m.', 'At 8:30 a.m.']",At 7:30 a.m.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:49:54.680682,Because they don't have dining halls.,[[-0.08166188  0.28213137  0.3479216   0.3044967 ]],middle1642.txt,race,Why do students have to eat lunch in the classroom?,"For many school in Thailand, there are two terms. The first term is from the first week of","['Because their dining halls are very small.', 'Because they must do their homework after lunch.', ""Because they don't have dining halls."", 'Because they bring lunch to school.']",Because they don't have dining halls.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:49:58.934808,Students have six classes a day.,[[-1.7205886 -1.7648001 -1.8798174 -1.7005427]],middle1642.txt,race,What can we learn from the passage?,"For many school in Thailand, there are two terms. The first term is from the first week of","['There are three terms in Thailand schools.', ""Students don't go to school in November."", 'Students usually go home at 3:15 p.m.', 'Students have six classes a day.']",Students have six classes a day.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:50:06.807911,Two years and a half.,[[2.2547913 2.2900321 2.28996   2.1785429]],middle6682.txt,race,"During his life, how long did Emperor Yang stay in Yangzhou in total?",Great news! Archaeologists  confirm that the tomb found in Xihu township of Yangzhou belon,"['One and a half years.', 'Two years and a half.', 'Two years and eight months.', 'Three years and two months.']",Three years and two months.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:50:15.076603,Emperor Yang of the Sui Dynasty is considered one of the best tyrants.,[[0.8174312  0.3807088  0.78334594 0.7158391 ]],middle6682.txt,race,Which of the following is true?,Great news! Archaeologists  confirm that the tomb found in Xihu township of Yangzhou belon,"['Emperor Yang of the Sui Dynasty is considered one of the best tyrants.', 'Emperor Yang was killed by the robbers in one of his palaces in Yangzhou.', 'Everyone complains that the Sui Dynasty ended because of the canal.', 'The canal runs from Beijing to Yangzhou, covering a distance of nearly 1,800 kilometres.']",Everyone complains that the Sui Dynasty ended because of the canal.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:50:24.173205,The construction of the Grand Canal,[[1.1675239 1.2037976 1.0195323 1.221583 ]],middle6682.txt,race,"The best title should be ""  _  "".",Great news! Archaeologists  confirm that the tomb found in Xihu township of Yangzhou belon,"['Emperor Yang Guang and the Grand Canal', 'The tomb found in Xihu township of Yangzhou', 'The life of Emperor Yang of the Sui Dynasty', 'The construction of the Grand Canal']",Emperor Yang Guang and the Grand Canal
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:50:29.700339,stamp collecting can be a fun and pleasing hobby,[[1.3941841 1.6209975 1.3329725 1.0265746]],middle3561.txt,race,This passage mainly tells us that  _,"Hobbies and collections are a great way to have fun, learn, and make friends.  Hobbies can","['there are stamp collectors of all types', 'stamp collecting can be a fun and pleasing hobby', 'selling stamps to collectors is actually a main way these countries make money', 'Some collectors are quite serious and collect stamps for money']",stamp collecting can be a fun and pleasing hobby
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:50:35.274328,Hobbies and collections are a great way to have fun.,[[2.0697699 2.0102644 2.0581539 1.0004951]],middle3561.txt,race,Which of the following is NT true according to the passage?,"Hobbies and collections are a great way to have fun, learn, and make friends.  Hobbies can","['Hobbies and collections are a great way to have fun.', 'Some countries print stamps mostly for collectors.', 'You can collect stamps from your everyday mails.', ""Most of the countries didn't want to print their names on stamps.""]",Most of the countries didn't want to print their names on stamps.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:50:40.594011,by the collectors,[[3.8391705 3.8185363 4.079962  3.2964778]],middle3561.txt,race,"If you have little money,  you can collect stamps  _  .","Hobbies and collections are a great way to have fun, learn, and make friends.  Hobbies can","['by your own letters', 'by the post office', 'by the collectors', 'by your friends']",by your own letters
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:50:45.872116,Because he wanted to tell us who invented them.,[[0.90856177 1.4086242  0.69815934 1.3894498 ]],middle3561.txt,race,Why didn't England print its name on stamps?,"Hobbies and collections are a great way to have fun, learn, and make friends.  Hobbies can","['Because he forgot to print it.', 'Because he wanted to tell us who invented them.', 'Because he made a mistake.', 'Because other countries did the same thing as well.']",Because he wanted to tell us who invented them.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:50:49.343369,write about a match,[[-2.5489178 -2.4588804 -3.288197  -2.692103 ]],middle1874.txt,race,The teacher asks the students to  _,"One day, a middle school teacher comes into the classroom and says to his students, ""Today","['read the text', 'write about a match', 'do their homework', 'have a lesson']",write about a match
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:50:53.084186,in classroom,[[-2.2602963 -3.3857205 -2.4991972 -2.008616 ]],middle1874.txt,race,The teacher is going to read the students' exercise books  _,"One day, a middle school teacher comes into the classroom and says to his students, ""Today","['in class', 'at home', 'at school', 'in classroom']",at home
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:50:56.878722,"writes down ""Rain, no match""",[[-3.808663  -2.6425376 -2.802852  -2.7716513]],middle1874.txt,race,"Five minutes later, he   _","One day, a middle school teacher comes into the classroom and says to his students, ""Today","['writes down many things', 'writes down ""Rain, no match""', 'writes a word', ""doesn't write down a word""]","writes down ""Rain, no match"""
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:51:00.887986,the first,[[-1.1897163 -1.2134925 -1.1784029 -1.33822  ]],middle1874.txt,race,Tom is  _  to hand in the exercise book.,"One day, a middle school teacher comes into the classroom and says to his students, ""Today","['the third', 'the last', 'the first', 'the second']",the first
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:51:04.593265,lots of things,[[-1.2363973 -1.2019949 -0.7865025 -1.2774423]],middle1874.txt,race,Tom writes  _  about the match.,"One day, a middle school teacher comes into the classroom and says to his students, ""Today","['nothing', 'a lot', 'lots of things', 'Much']",nothing
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:51:10.820172,A young man.,[[-1.7248275 -1.7313818 -1.6494383 -1.6658674]],middle5123.txt,race,Who put the stone in the center of the road?,"Many years ago, there lived a very rich man who wanted to do something good for the people","['An old man.', 'A rich man.', 'A young man.', 'Another man.']",A rich man.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:51:17.460954,Because he didn't want other people to fall and get hurt.,[[-1.6184584 -1.8123697 -0.7966047 -1.260339 ]],middle5123.txt,race,Why did the young man move the stone out of the road?,"Many years ago, there lived a very rich man who wanted to do something good for the people","['Because he was strong enough to move it.', 'Because he knew there was a bag of money under it.', ""Because he didn't want other people to fall and get hurt."", 'Because the rich man wanted him to do so.']",Because he didn't want other people to fall and get hurt.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:51:23.616592,a bag,[[-1.8545392 -1.8770937 -1.8661691 -1.9112445]],middle5123.txt,race,"When the young man moved the stone, he found   _  .","Many years ago, there lived a very rich man who wanted to do something good for the people","['a bag', 'a message', 'a bag full of money and a message', 'a bag full of message']",a bag full of money and a message
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:51:29.574672,the rich man,[[-0.61915016 -0.59826076 -0.57905245 -0.62705153]],middle5123.txt,race,All of the people coming along the road did nothing about the stone except   _  .,"Many years ago, there lived a very rich man who wanted to do something good for the people","['people of the town', 'the young man', 'the rich man', 'the old man with his cow']",the young man
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:51:35.013756,"If we do well, we will have well.",[[-2.0506296 -2.0693061 -2.1464753 -2.6694512]],middle5123.txt,race,What can we learn from the passage?,"Many years ago, there lived a very rich man who wanted to do something good for the people","['If we do well, we will have well.', 'If we move stones, we will have a lot of money.', 'The young man was lucky.', 'Other people were unlucky.']","If we do well, we will have well."
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:51:42.367865,It is a family business.,[[1.5821831 1.3062685 1.4257901 0.8427848]],middle388.txt,race,What is true about Kays?,The centerpiece of curling is the curling stone. Kays of Scotland has been making curling ,"['It is a family business.', ""It's a brand  of curling stones."", ""It's a place in Scotland."", ""It's the name of a curling stone dealer .""]",It is a family business.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:51:49.012710,32,[[-0.6474878  -0.6847764  -0.52576685 -0.6982111 ]],middle388.txt,race,How many curling stones are needed for two games happening at the same time?,The centerpiece of curling is the curling stone. Kays of Scotland has been making curling ,"['8', '16', '32', '96']",32
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:51:56.048550,Kays of Scotland has been curling stone maker for more than 150 years.,[[-0.00624263 -1.0584731  -0.33994365 -0.91025144]],middle388.txt,race,Which of the following statements is NOT RIGHT according to the passage?,The centerpiece of curling is the curling stone. Kays of Scotland has been making curling ,"['Kays of Scotland has been curling stone maker for more than 150 years.', 'The weight of each curling stone must be 44 pounds.', 'We use a special machine to polish the curling stone.', 'The workers in Kays are all experienced.']",We use a special machine to polish the curling stone.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:52:02.924737,The history of curling.,[[1.195224   0.9084907  1.0293099  0.37823588]],middle388.txt,race,What's the passage mainly about?,The centerpiece of curling is the curling stone. Kays of Scotland has been making curling ,"['The history of curling.', 'How to make a curling stone.', 'The rules of curling.', 'How to become a curling stone maker.']",How to make a curling stone.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:52:04.577444,grandma,[[-0.5555918  -0.42664403 -0.5721129  -0.13219261]],middle1390.txt,race,Sally is Bob's   _  .,"Dear Sally, Please take these things to your brother Bob: his dictionary, pen, notebook, k","['sister', 'aunt', 'mom', 'grandma']",sister
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:52:06.344946,On the sofa.,[[2.5554104 2.8791518 2.3264673 2.8150911]],middle1390.txt,race,Where's Bob's dictionary?,"Dear Sally, Please take these things to your brother Bob: his dictionary, pen, notebook, k","['On the bed.', 'On the sofa.', 'On the desk.', 'On the dresser.']",On the bed.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:52:08.115426,pen,[[-0.9924714 -1.0334439 -1.6143451 -1.16966  ]],middle1390.txt,race,The   _   is / are under the bed.,"Dear Sally, Please take these things to your brother Bob: his dictionary, pen, notebook, k","['pen', 'notebook', 'keys', 'baseball']",baseball
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:52:09.875037,six,[[0.65800256 0.6294119  0.42633557 0.660184  ]],middle1390.txt,race,Grandma tells   Sally to take   _   things to Bob.,"Dear Sally, Please take these things to your brother Bob: his dictionary, pen, notebook, k","['three', 'four', 'five', 'six']",five
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 22:52:13.512607,Three.,[[1.3465075 1.6253679 1.5774434 1.4953241]],middle2305.txt,race,How many rules are there in the passage?,"To start with, put the napkin on your lap. this protects your clothes from food or is used","['Two.', 'Three.', 'Four.', 'Five']",Five
