skill,reader,adapter,modelname,timestamp,answer,logits_answer,data_id,dataset,question,context,choices,answer_dataset
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:27:54.259085,not enough information,[[ 0.13923657 -0.5712116   0.1439957   1.1906673 ]],f152_10,quail,How long did Lyle and Kyle probably talk during the movie?,"Three weeks earlier, Johnny poured himself another drink. He had worked his way through th","['5 minutes', '2 hours', '1 hour', 'not enough information']",5 minutes
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:28:04.224980,not enough information,[[-1.0349525 -0.7744288  0.5347755 -1.0579879]],f152_11,quail,Why did Johnny likely to use an orange juice while mixing a drink with ethanol?,"Three weeks earlier, Johnny poured himself another drink. He had worked his way through th","[""He didn't like drinking alone."", 'To help him watch the movie.', 'not enough information', 'It is imposible to drink it straight']",It is imposible to drink it straight
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:28:12.919972,After he started drinking,[[3.5368056 3.525855  3.6009078 1.6151123]],f152_12,quail,When did Johnny sell the acid?,"Three weeks earlier, Johnny poured himself another drink. He had worked his way through th","['Before he started drinking', 'While he was drinking', 'After he started drinking', 'not enough information']",Before he started drinking
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:28:21.596303,not enough information,[[-0.26126325  0.38417986  0.11255291  0.04743256]],f152_13,quail,What was happening while Johnny was watching the movie?,"Three weeks earlier, Johnny poured himself another drink. He had worked his way through th","['Johnny and Lyle were talking', 'not enough information', 'He mixed it with orange juice.', 'Johnny was singing']",Johnny and Lyle were talking
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:28:30.891484,not enough information,[[-2.35292     0.6012613  -0.38347563 -0.32997927]],f152_14,quail,How long have Johnny and Lyle been friends for?,"Three weeks earlier, Johnny poured himself another drink. He had worked his way through th","['Ten years', 'not enough information', 'A few years', 'A year']",not enough information
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:28:40.242376,He isn't taking their drug selling seriously,[[1.6929215 1.1655438 1.5246418 2.2418594]],f152_15,quail,What does Johnny think about Lyle?,"Three weeks earlier, Johnny poured himself another drink. He had worked his way through th","[""He's a bad roommate"", 'not enough information', 'He is a drug addict', ""He isn't taking their drug selling seriously""]",He isn't taking their drug selling seriously
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:28:49.583345,Lyle's drunk friend,[[1.3527086 2.2280545 2.2616587 2.4961648]],f152_16,quail,Who did the acid belong to?,"Three weeks earlier, Johnny poured himself another drink. He had worked his way through th","['not enough information', 'Johnny or Lyle', 'Entire society', ""Lyle's drunk friend""]",Johnny or Lyle
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:28:58.998389,Lyle broght Acid and Orange Juice,[[3.882109  3.5450163 3.4553463 1.9741071]],f152_17,quail,Why Johnny was annoyed,"Three weeks earlier, Johnny poured himself another drink. He had worked his way through th","['Lyle broght Acid and Orange Juice', 'Lyle interapted his movie', 'He was out of Orange Juice and Beer', 'not enough information']",Lyle interapted his movie
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:29:08.241350,Gospel Hymns,[[ 0.7209194 -2.3218777 -1.6462456 -0.9270368]],f153_0,quail,Lyle probably likes what kind of music?,Lyle and Johnny had met in Intro to Psych. Neither of them completed the course. Johnny wa,"['Gospel Hymns', 'not enough information', 'Only Sousa Marches', 'Punk rock']",Punk rock
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:29:17.376795,Because the Dockers on Lyle's feet.,[[ 1.7089665  3.4637227 -2.066324   3.0197873]],f153_1,quail,Why does Johnny think Lyle is a punk?,Lyle and Johnny had met in Intro to Psych. Neither of them completed the course. Johnny wa,"['Because he has a green Mohawk.', ""Because the Dockers on Lyle's feet."", 'not enough information', 'The way Lyle is sitting in class.']",Because he has a green Mohawk.
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:29:27.296365,None,[[ 1.7448543  -1.4813595   0.38909408  2.500484  ]],f153_2,quail,How much time did Mohammed Haj-Mosawi probably spend preparing for class?,Lyle and Johnny had met in Intro to Psych. Neither of them completed the course. Johnny wa,"['Several days.', 'not enough information', '15 min.', 'None']",Several days.
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:29:36.666170,They were alike.,[[ 2.5223734  2.2929268  2.1185617 -2.3189082]],f153_3,quail,Why did Lyle and Johnny become friends?,Lyle and Johnny had met in Intro to Psych. Neither of them completed the course. Johnny wa,"['They were alike.', 'They were studying the same major.', 'They took the same courses.', 'not enough information']",not enough information
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:29:46.125047,University of Central Arkansas,[[ 0.6623926 -3.8211436 -1.3938026 -2.3270898]],f153_4,quail,In what school does this story take place?,Lyle and Johnny had met in Intro to Psych. Neither of them completed the course. Johnny wa,"['University of Central Arkansas', 'Harvard University', 'University of Texas', 'not enough information']",not enough information
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:29:55.756581,After he walked in to PSY 100 classroom,[[ 3.3944733  2.097878  -2.6038322  1.8758836]],f153_5,quail,When Johnny first saw Lyle?,Lyle and Johnny had met in Intro to Psych. Neither of them completed the course. Johnny wa,"['After he walked in to PSY 100 classroom', 'Before going to the cafeteria', 'not enough information', 'Both walked in together.']",After he walked in to PSY 100 classroom
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:30:05.222606,Lyle will do PowerPoint presentation,[[ 2.2389429   0.6436987   0.44450775 -2.5887685 ]],f153_6,quail,What will happen after this text?,Lyle and Johnny had met in Intro to Psych. Neither of them completed the course. Johnny wa,"['Lyle will do PowerPoint presentation', 'Johnny will drop out of college', 'Johnny and Lyle will have lunch.', 'not enough information']",Johnny and Lyle will have lunch.
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:30:14.483675,For A few minutes before class.,[[-2.0662427  1.1559485  1.2219515  3.593896 ]],f153_7,quail,How long was Johnny probably staring at Lyle?,Lyle and Johnny had met in Intro to Psych. Neither of them completed the course. Johnny wa,"['not enough information', '2 hours', 'Long enough to notice the Green Mohawk.', 'For A few minutes before class.']",Long enough to notice the Green Mohawk.
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:30:23.785549,Intro to Psych was a required course for him.,[[-1.6269038  2.3252177  2.3238394  2.769092 ]],f153_8,quail,What caused Johnny to sign up for Intro. to Psych?,Lyle and Johnny had met in Intro to Psych. Neither of them completed the course. Johnny wa,"['not enough information', 'Johnny thought that school was about becoming an educated person.', 'All the other elective courses were full.', 'Intro to Psych was a required course for him.']",Johnny thought that school was about becoming an educated person.
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:30:32.583328,Bright yarn.,[[ 0.86929595  0.9819684   1.666744   -2.2761552 ]],f153_9,quail,What was Lyle using to knit?,Lyle and Johnny had met in Intro to Psych. Neither of them completed the course. Johnny wa,"['Dark yarn.', 'Soft yarn.', 'Bright yarn.', 'not enough information']",Soft yarn.
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:30:41.673170,Purple Buzz cut.,[[ 0.9529537  2.7815523 -1.5667709  1.6772271]],f153_10,quail,What hairstyle did Lyle have when he met Johnny?,Lyle and Johnny had met in Intro to Psych. Neither of them completed the course. Johnny wa,"['Green Mohawk', 'Purple Buzz cut.', 'not enough information', 'Green Pig Tails.']",Green Mohawk
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:30:50.862624,Frightened looking.,[[-1.1724818 -2.2196198  3.4084234  2.177399 ]],f153_11,quail,How did the instructor seem to the students?,Lyle and Johnny had met in Intro to Psych. Neither of them completed the course. Johnny wa,"['Sleepy', 'not enough information', 'Frightened looking.', 'Mean']",Frightened looking.
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:30:59.440699,He had mysterious reasons,[[-5.321209  -2.3910408  3.1994157  2.39734  ]],f153_12,quail,Why was Lyle in the class?,Lyle and Johnny had met in Intro to Psych. Neither of them completed the course. Johnny wa,"['To learn to knit.', 'not enough information', 'He had mysterious reasons', 'He liked Psych.']",He had mysterious reasons
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:31:08.661760,The class will start.,[[ 0.7865453  -0.85553354 -0.20175473 -2.4610558 ]],f153_13,quail,Immediately after the end of this text,Lyle and Johnny had met in Intro to Psych. Neither of them completed the course. Johnny wa,"['The class will start.', 'They will continue knitting', 'The break will start.', 'not enough information']",The class will start.
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:31:17.530270,The punker sitting in a Math class,[[-2.0383594  2.0700142  1.6934768  1.3355168]],f153_14,quail,Who is the kid with a green Mohawk?,Lyle and Johnny had met in Intro to Psych. Neither of them completed the course. Johnny wa,"['not enough information', 'The punker sitting in a Math class', 'Graduate student', 'Lyle']",Lyle
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:31:25.879063,Lyle,[[-0.5979597  -0.58233523 -2.487412    0.5079472 ]],f153_15,quail,Who was knitting in the class?,Lyle and Johnny had met in Intro to Psych. Neither of them completed the course. Johnny wa,"['Johnny', 'Brenda', 'not enough information', 'Lyle']",Lyle
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:31:34.947347,To show they were ready.,[[-2.0157506  3.4973347  4.023067   2.877308 ]],f153_16,quail,Why did the students probably had pens in class?,Lyle and Johnny had met in Intro to Psych. Neither of them completed the course. Johnny wa,"['not enough information', 'To write their questions down.', 'To show they were ready.', 'To take notes.']",To take notes.
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:31:44.264063,Before psy 100 class began,[[ 2.139015   3.1921759 -2.4149     3.3393292]],f153_17,quail,When did Lyle and Johnny meet?,Lyle and Johnny had met in Intro to Psych. Neither of them completed the course. Johnny wa,"['at 9 am.', 'After their third college class', 'not enough information', 'Before psy 100 class began']",Before psy 100 class began
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:31:55.063640,Because Tinka was looking at his internet history.,[[-3.3903983   0.41026437 -3.5300126   0.642786  ]],f154_0,quail,Why did Johnny sit up in his bed?,Johnny woke up to the sound of typing. His first thought was the same as his first thought,"['not enough information', 'Because Tinka was naked.', 'Because he wanted some cocaine.', 'Because Tinka was looking at his internet history.']",Because Tinka was looking at his internet history.
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:32:06.641940,Tinka.,[[-0.61005795  1.3477234  -3.4995673   1.39114   ]],f154_1,quail,Who was naked at the desk?,Johnny woke up to the sound of typing. His first thought was the same as his first thought,"['Lyle', 'Johnny.', 'not enough information', 'Tinka.']",Tinka.
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:32:17.672514,After the phone ringed,[[ 2.8048177  1.8858061 -3.373485   1.5311356]],f154_2,quail,When did Johnny asked himself where he was?,Johnny woke up to the sound of typing. His first thought was the same as his first thought,"['After the phone ringed', 'First thing when he woke up', 'not enough information', 'When he saw Tinka']",First thing when he woke up
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:32:29.598161,To show Tinka that the computer would answer the call.,[[-3.9877858 -2.0128708 -1.3797244  0.9410138]],f154_3,quail,Why did Johnny pick up his pants from the floor?,Johnny woke up to the sound of typing. His first thought was the same as his first thought,"['not enough information', 'To get his cellphone', 'To call his room.', 'To show Tinka that the computer would answer the call.']",To get his cellphone
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:32:40.434166,After putting in a special code on his phone.,[[-3.7082114  3.1445336  1.2880254  2.6115444]],f154_4,quail,When can Johnny wipe out every file on his computer?,Johnny woke up to the sound of typing. His first thought was the same as his first thought,"['not enough information', 'After putting in a special code on his phone.', 'After the computer answers the phone.', 'After typing in the word ""cocaine"".']",After putting in a special code on his phone.
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:32:51.285810,1-2-3,[[-0.6155768  -0.8601309  -3.6470165  -0.31633413]],f154_5,quail,What is the three digit code to erase Johnny's files?,Johnny woke up to the sound of typing. His first thought was the same as his first thought,"['6-3-9', '7-3-5', 'not enough information', '1-2-3']",not enough information
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:33:01.784319,surprised to find out that he accidentally wiped his hard disk when not intended,[[ 1.8712459   2.0675197  -3.345344   -0.07526903]],f154_6,quail,"After the story is over, John is",Johnny woke up to the sound of typing. His first thought was the same as his first thought,"['involved seriously with Tinka', 'surprised to find out that he accidentally wiped his hard disk when not intended', 'not enough information', 'forced to wipe his hard disk']",forced to wipe his hard disk
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:33:12.475240,Internet Explorer,[[ 0.09451559 -3.4808972   0.6295675  -3.1580215 ]],f154_7,quail,What internet browser does Johnny use?,Johnny woke up to the sound of typing. His first thought was the same as his first thought,"['MSN', 'not enough information', 'Internet Explorer', 'Firefox']",MSN
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:33:22.681714,not enough information,[[-4.206931  -3.3327842 -4.747135  -4.5149403]],f154_8,quail,How long has Tinka probably been up?,Johnny woke up to the sound of typing. His first thought was the same as his first thought,"['One hour.', 'not enough information', 'Eight hours.', 'Four hours.']",One hour.
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:33:34.217126,They will have sex.,[[-0.2995186  -0.4600677  -3.3544316  -0.28991047]],f154_9,quail,What will Johnny and Tinka do next?,Johnny woke up to the sound of typing. His first thought was the same as his first thought,"['They will create a unique answering machine message.', 'They will do some cocaine.', 'not enough information', 'They will have sex.']",They will have sex.
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:33:44.650409,A woman John drank with,[[-3.4112954  0.896091   0.6479846 -1.5337187]],f154_10,quail,Who is Tinka?,Johnny woke up to the sound of typing. His first thought was the same as his first thought,"['not enough information', 'A woman John drank with', 'A woman that stayed for the night', 'A woman John had sex with']",not enough information
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:33:56.041702,Dealing drugs,[[-3.3118043 -1.6555192 -1.6876419  0.7917683]],f154_11,quail,What are likely to be John's interests?,Johnny woke up to the sound of typing. His first thought was the same as his first thought,"['not enough information', 'Drinking alcohol', 'Picking up women he barely knows', 'Dealing drugs']",Dealing drugs
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:34:06.841532,That he knows what he is doing.,[[ 1.9912049 -3.2843475  1.7480612  2.528368 ]],f154_12,quail,Johnny thinks what?,Johnny woke up to the sound of typing. His first thought was the same as his first thought,"['That Tinka is pretty.', 'not enough information', 'That he is in over his head.', 'That he knows what he is doing.']",That he knows what he is doing.
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:34:17.697149,Tinka,[[-0.97084844  1.662844   -3.2016401  -3.350658  ]],f154_13,quail,Who was sitting naked at the desk?,Johnny woke up to the sound of typing. His first thought was the same as his first thought,"['Lyle', 'Tinka', 'Someone Johnny met the night before.', 'not enough information']",Tinka
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:34:28.367261,Since the night before,[[-2.0946796 -3.4497898  1.8761659  1.4972823]],f154_14,quail,Johnny probably knew Tinka:,Johnny woke up to the sound of typing. His first thought was the same as his first thought,"['A few hours', 'not enough information', 'Since the night before', 'They met this morning']",Since the night before
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:34:39.079522,Because she and Johnny slept together.,[[ 0.82226884  0.26377165 -3.3220153  -4.3569636 ]],f154_15,quail,Why is Tinka likely to be naked?,Johnny woke up to the sound of typing. His first thought was the same as his first thought,"['Because she and Johnny slept together.', 'Because she lost her clothes while on a cocaine binge.', 'not enough information', 'Because Johnny is washing her clothes for her.']",Because she and Johnny slept together.
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:34:49.011837,Wine,[[-3.4191723 -5.255947  -3.3730755 -3.4997962]],f154_16,quail,What was Tinka drinking?,Johnny woke up to the sound of typing. His first thought was the same as his first thought,"['Water', 'Coffee', 'Wine', 'not enough information']",Wine
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:34:58.540314,Making a lot of money with drugs,[[ 0.3243878   2.268739    0.48630798 -3.495348  ]],f154_17,quail,Tinka thinks that John is:,Johnny woke up to the sound of typing. His first thought was the same as his first thought,"['Keeping a drug sales spreadsheet', 'Making a lot of money with drugs', 'Talking about drugs in his email', 'not enough information']",Keeping a drug sales spreadsheet
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:35:06.441198,Tinka,[[ 5.4531355  5.995528  -2.6204011  4.180808 ]],f155_0,quail,Who was transformed from an intimidating Asian punker?,Johnny was too curious not to show up. He arrived at Annesley Hall at five minutes to seve,"['a beautiful woman', 'Tinka', 'not enough information', 'Bettie Page']",Tinka
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:35:14.418818,because her eyes were just as wild and fiery as they had been the day before,[[ 6.649189   5.091834   3.9064932 -1.723077 ]],f155_1,quail,Why did Johnny decide that Tinka looked less like a respectable aristocratic lady?,Johnny was too curious not to show up. He arrived at Annesley Hall at five minutes to seve,"['because her eyes were just as wild and fiery as they had been the day before', 'because she looked like a walking time bomb', 'because she stole a dress from a costume rental shop', 'not enough information']",because her eyes were just as wild and fiery as they had been the day before
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:35:22.054131,a beautifulred dress,[[-0.5891385 -1.4728513 -2.4156237  5.4753666]],f155_2,quail,What was Tinka wearing?,Johnny was too curious not to show up. He arrived at Annesley Hall at five minutes to seve,"['nice short dress', 'unusual blue dress', 'not enough information', 'a beautifulred dress']",a beautifulred dress
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:35:30.150674,dance,[[ 4.180006   -0.31159383 -2.4992537  -0.76175946]],f155_3,quail,What event are Tinka and Johnny going to?,Johnny was too curious not to show up. He arrived at Annesley Hall at five minutes to seve,"['dance', 'costume party', 'not enough information', 'dinner party']",not enough information
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:35:38.554406,a few minutes,[[ 1.4694157  2.7669353  2.1785274 -1.7033283]],f155_4,quail,How long did it take for Tinka and Johnny to reach the main hall?,Johnny was too curious not to show up. He arrived at Annesley Hall at five minutes to seve,"['a half hour', 'a few minutes', '15 minutes', 'not enough information']",a few minutes
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:35:46.723209,Tinka,[[ 5.778387  -2.8778005  5.824136   5.5797195]],f155_5,quail,Who had wild eyes?,Johnny was too curious not to show up. He arrived at Annesley Hall at five minutes to seve,"['Dr. Emmanuel Page', 'not enough information', 'Tinka', 'Johnny']",Tinka
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:35:55.329008,in the main hall,[[ 2.1754444  1.7327099  1.4969327 -2.4009664]],f155_6,quail,Where was Tinka waiting for Johnny,Johnny was too curious not to show up. He arrived at Annesley Hall at five minutes to seve,"['in the main hall', 'on the stairs', 'at the building entrance', 'not enough information']",on the stairs
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:36:04.073367,five minutes after seven,[[ 1.1905415   4.486619   -2.6055393   0.03610451]],f155_7,quail,When did Johnny arrive at Annesley Hall?,Johnny was too curious not to show up. He arrived at Annesley Hall at five minutes to seve,"['Before seven', 'five minutes after seven', 'not enough information', 'at seven']",Before seven
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:36:12.228580,stealing,[[-3.61124    -2.3857358  -0.06603453  4.9066825 ]],f155_8,quail,What illegal activity did Johnny most likely engage in while in high school?,Johnny was too curious not to show up. He arrived at Annesley Hall at five minutes to seve,"['drug dealing', 'not enough information', 'cheating on exams', 'stealing']",drug dealing
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:36:19.954500,Since they met freshman year of college,[[ 5.118827   3.1829758  2.2191153 -2.6121054]],f155_9,quail,How long had Tinka and Johnny known each other?,Johnny was too curious not to show up. He arrived at Annesley Hall at five minutes to seve,"['Since they met freshman year of college', 'Since high school', 'Since they were kids', 'not enough information']",not enough information
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:36:27.643936,an intimidating Asian punker girl,[[ 0.7245134  5.8434415 -2.4873939  2.2692065]],f155_10,quail,"After this story ends, Tinka i back to being?",Johnny was too curious not to show up. He arrived at Annesley Hall at five minutes to seve,"['a Bettie Page', 'an intimidating Asian punker girl', 'not enough information', 'a costume shop thief']",an intimidating Asian punker girl
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:36:36.131024,have a fun time together,[[ 2.4960291 -0.7592176 -2.4214108  5.694145 ]],f155_11,quail,"After arriving at the main hall, Tinka and Johnny:",Johnny was too curious not to show up. He arrived at Annesley Hall at five minutes to seve,"['get in trouble for stealing', 'get in trouble for drugs', 'not enough information', 'have a fun time together']",have a fun time together
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:36:44.619485,He is a thief.,[[ 5.2807374 -2.310683   5.572816   4.087531 ]],f155_12,quail,What is probably the reason Johnny was able to himself a nice outfit?,Johnny was too curious not to show up. He arrived at Annesley Hall at five minutes to seve,"['He is wild.', 'not enough information', 'He is a thief.', 'He sells drugs.']",He sells drugs.
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:36:53.316543,after they reached the main hall,[[ 0.33674276 -2.9816906   2.9482837  -2.43504   ]],f155_13,quail,Tinka and Johnny went up the stairs:,Johnny was too curious not to show up. He arrived at Annesley Hall at five minutes to seve,"['after Tinka had been waiting for Johnny', 'before Tinka checked her makeup', 'after they reached the main hall', 'not enough information']",after Tinka had been waiting for Johnny
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:37:02.144154,They arrived together to the event,[[ 5.8792562   0.26589304 -2.3804007  -2.280898  ]],f155_14,quail,How long Tinka waited for Johnny?,Johnny was too curious not to show up. He arrived at Annesley Hall at five minutes to seve,"['They arrived together to the event', '30 minutes', '4 hours', 'not enough information']",30 minutes
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:37:10.842031,Johnny,[[ 6.492923   2.6291132 -2.3807046  6.5643983]],f155_15,quail,Who said Tinka's dress was nice?,Johnny was too curious not to show up. He arrived at Annesley Hall at five minutes to seve,"['Dr. Page', 'Bettie', 'not enough information', 'Johnny']",Johnny
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:37:20.139824,a walking time bomb in an evening gown,[[ 5.0500097 -2.166449   5.9262056  4.243949 ]],f155_16,quail,What did Johnny eventually think Tinka looked like after noticing her eyes?,Johnny was too curious not to show up. He arrived at Annesley Hall at five minutes to seve,"['a respectable aristocratic lady', 'not enough information', 'a walking time bomb in an evening gown', 'Bettie Page']",a walking time bomb in an evening gown
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:37:29.638166,Tinka was a walking time bomb.,[[-2.3126264  6.2492266  5.621751   5.7701435]],f155_17,quail,Why was Johnny nearly bowled over?,Johnny was too curious not to show up. He arrived at Annesley Hall at five minutes to seve,"['not enough information', 'Tinka was a walking time bomb.', 'He was wearing his nicest outfit.', 'Tinka looked very beautiful in her dress.']",Tinka looked very beautiful in her dress.
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:37:39.624360,Johnny is trustworthy,[[5.905147  5.8355827 6.2732906 2.1027813]],f156_0,quail,Ivan believes that,That evening Johnny was in his 8pm calculus tutorial when his cell phone began to vibrate ,"['Johnny is lying to him', 'Johnny misses him', 'Johnny is trustworthy', 'not enough information']",Johnny is lying to him
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:37:49.607764,after his cell phone began vibrating,[[5.98132   5.246431  3.8203056 1.5862404]],f156_1,quail,When John left the room,That evening Johnny was in his 8pm calculus tutorial when his cell phone began to vibrate ,"['after his cell phone began vibrating', 'when his cell phone began vibrating in his pocket', 'before his cell phone began vibrating', 'not enough information']",when his cell phone began vibrating in his pocket
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:37:59.199916,He felt that Johnny had forgotten him,[[5.8550253 5.802094  1.6499481 5.507203 ]],f156_2,quail,Why was Ivan hurt ?,That evening Johnny was in his 8pm calculus tutorial when his cell phone began to vibrate ,"['He felt that Johnny had forgotten him', 'He was not feeling well', 'not enough information', 'He was lonely']",He felt that Johnny had forgotten him
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:38:09.152503,Johnny and Ivan will have a drink,[[1.0562057 3.2851076 6.909397  5.859123 ]],f156_3,quail,Immediately after the end of this text,That evening Johnny was in his 8pm calculus tutorial when his cell phone began to vibrate ,"['not enough information', 'Ivan will teach calculus', 'Johnny and Ivan will have a drink', 'Johnny will get a call from a blocked number']",Johnny and Ivan will have a drink
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:38:19.080760,He is a troublemaker,[[6.2198772  0.95290095 6.147419   6.1451216 ]],f156_4,quail,What is probably true about Ivan?,That evening Johnny was in his 8pm calculus tutorial when his cell phone began to vibrate ,"['He is a troublemaker', 'not enough information', ""He doesn't like women"", 'He is not very straightforward']",He is a troublemaker
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:38:29.227654,Johnny's friend,[[5.6965137 1.9843949 4.13985   4.097248 ]],f156_5,quail,Who is Ivan ?,That evening Johnny was in his 8pm calculus tutorial when his cell phone began to vibrate ,"[""Johnny's friend"", 'not enough information', ""Johnny's boss"", ""Johnny's brother""]",not enough information
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:38:39.737354,Approximately five minutes,[[6.903166  3.4289603 7.616636  6.536418 ]],f156_6,quail,How long did Johnny probably take to get to the Beagle?,That evening Johnny was in his 8pm calculus tutorial when his cell phone began to vibrate ,"['Too long', 'not enough information', 'Approximately five minutes', 'Few hours']",Approximately five minutes
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:38:49.825302,To help him finish his pitcher of beer.,[[7.6041994 3.4623842 7.0764    6.135965 ]],f156_7,quail,Why does Ivan say he wants Johnny to come to the bar?,That evening Johnny was in his 8pm calculus tutorial when his cell phone began to vibrate ,"['To help him finish his pitcher of beer.', 'not enough information', 'To listen to music', 'To meet a waitress']",To help him finish his pitcher of beer.
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:38:59.740911,The waitress,[[2.1742659 7.067651  7.2500505 7.225023 ]],f156_8,quail,Who does Ivan think will like Johnny?,That evening Johnny was in his 8pm calculus tutorial when his cell phone began to vibrate ,"['not enough information', 'No one', 'The waitress', 'His teacher']",The waitress
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:39:09.876421,Pitcher of beer,[[3.4116726 7.24139   7.353999  6.6860027]],f156_9,quail,What was Ivan having at the The Regal Beagle?,That evening Johnny was in his 8pm calculus tutorial when his cell phone began to vibrate ,"['not enough information', 'Burger', 'Pitcher of beer', 'Juice']",Pitcher of beer
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:39:19.248926,patient,[[5.9647193 0.9838507 6.2061377 5.5477905]],f156_10,quail,What is Ivan's probable character?,That evening Johnny was in his 8pm calculus tutorial when his cell phone began to vibrate ,"['Emotional', 'not enough information', 'patient', 'loving']",Emotional
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:39:28.133694,Ten minutes,[[6.234869  3.3393455 3.7744179 6.670582 ]],f156_11,quail,How long was Johnny probably in class for before he left?,That evening Johnny was in his 8pm calculus tutorial when his cell phone began to vibrate ,"['An hour', 'not enough information', 'Two hours', 'Ten minutes']",Ten minutes
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 17:39:36.654324,The Beagle,[[1.1178875 5.222995  6.0634017 6.0841   ]],f156_12,quail,Where did Johnny meet Ivan?,That evening Johnny was in his 8pm calculus tutorial when his cell phone began to vibrate ,"['not enough information', 'The bathroom', 'Calculus class', 'The Beagle']",The Beagle
