skill,reader,adapter,modelname,timestamp,answer,logits_answer,data_id,dataset,question,context,answer_dataset
categorical,bert-base-uncased,boolq,base,2023-01-25 00:51:36.070768,True,[-2.0175571  2.0997815],344,boolq,is the singer from blur in the gorillaz,"Damon Albarn OBE (/ˈdeɪmən ˈælbɑːrn/; born 23 March 1968) is an English musician, singer, ",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:51:37.618950,True,[-2.2769966  2.4183254],345,boolq,was there helicopters in the second world war,Autogyros and helicopters were used during World War II. List includes prototypes.,True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:51:41.003720,True,[-1.8948718  2.1211305],346,boolq,is women's college world series double elimination,The Women's College World Series (WCWS) is the final portion of the NCAA Division I Softba,True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:51:42.495630,True,[-1.0478443  1.2734779],347,boolq,can you own a skunk in the uk,It is currently legal to keep skunks as pets in Britain without a license.,True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:51:45.923427,True,[-2.5675855  2.6180563],348,boolq,is there such a thing as brain freeze,"A cold-stimulus headache, also known as brain freeze, ice-cream headache, trigeminal heada",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:51:49.441659,False,[ 0.40188766 -0.32137504],349,boolq,did the queen have any brothers or sisters,"Elizabeth's only sibling, Princess Margaret, was born in 1930. The two princesses were edu",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:51:51.032480,False,[ 0.7018576 -0.6978879],350,boolq,was the movie insomnia based on a book,"Robert Westbrook adapted the screenplay to novel form, which was published by Alex in May ",False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:51:54.006451,False,[ 1.084381  -1.0556339],351,boolq,can you score off a throw in in soccer,A goal cannot be scored directly from a throw-in; if a player throws the ball directly int,False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:51:58.382924,True,[-0.6477105   0.70551723],352,boolq,was the king and i based on a true story,"She became well-known with the publication of her memoirs, beginning with The English Gove",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:52:04.167734,False,[ 0.5756114 -0.6307474],353,boolq,is the cast of mama mia the same,"On June 1, 2017, it was announced that Seyfried would return as Sophie. Later that month, ",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:52:09.747472,True,[-0.00282977  0.39062148],354,boolq,is father's day the same day every year,"Father's Day is a celebration honoring fathers and celebrating fatherhood, paternal bonds,",False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:52:13.838157,False,[ 1.4636284 -1.3115643],355,boolq,is there a season 9 of pretty little liars,"After an initial order of 10 episodes, ABC Family ordered an additional 12 episodes for se",False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:52:17.057799,False,[0.23825353 0.16978939],356,boolq,are you required to complete the american community survey,Those who decline to complete the survey may receive visits to their homes from Census Bur,True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:52:20.419102,False,[ 1.3541735 -1.2562195],357,boolq,is george washington university an ivy league school,The Ivy League is a collegiate athletic conference comprising sports teams from eight priv,False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:52:23.858985,True,[-1.9184006  2.2057118],358,boolq,can you take the money in who wants to be a millionaire,"Who Wants to Be a Millionaire? is a British quiz show, created and produced by David Brigg",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:52:27.807059,False,[ 2.293962  -2.1591818],359,boolq,is the son of beast still at kings island,"Son of Beast is also known for two major, non-fatal accidents. In 2006, damage to the trac",False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:52:33.198041,True,[-0.3750174  0.6067107],360,boolq,is chewing tobacco banned in major league baseball,"Between 1920 until 1940, when baseball was Americas most popular sport, every team had a t",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:52:37.433489,True,[-0.37332928  0.43083873],361,boolq,did brendon urie wrote death of a bachelor,"Death of a Bachelor is the fifth studio album by American rock band Panic! at the Disco, r",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:52:42.131202,False,[ 1.3062536 -1.1176833],362,boolq,is there silver in a 1971 silver dollar,"In 1965, because of rises in bullion prices, the Mint began to strike copper-nickel clad c",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:52:46.029447,False,[ 0.9302226  -0.58673847],363,boolq,do you have to have a wicket keeper in cricket,There is no rule stating a team must play a wicket-keeper. On 5 June 2015 during a T20 Bla,False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:52:49.691276,True,[-1.4049529  1.3427433],364,boolq,is there a post credit scene in ifinity war,"In a post-credits scene, Nick Fury transmits a signal as he, Maria Hill, and others disint",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:52:53.019915,False,[ 1.269328  -1.2894418],365,boolq,does any structure separate the abdominal cavity and pelvic cavity,The ventral body cavity is a human body cavity that is in the anterior (front) aspect of t,False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:52:56.252497,True,[-0.55450004  0.3531187 ],366,boolq,is devil may cry 5 set after 2,Devil May Cry 5 is an upcoming action-adventure hack and slash video game developed and pu,True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:52:59.616744,False,[ 0.30809927 -0.38565627],367,boolq,was the color purple based on a true story,The Color Purple is a 1982 epistolary novel by American author Alice Walker which won the ,False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:53:02.822797,True,[-1.928934   2.0982692],368,boolq,is petroleum an example of a fossil fuel,"A fossil fuel is a fuel formed by natural processes, such as anaerobic decomposition of bu",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:53:06.212592,False,[ 0.9843709 -0.7833251],369,boolq,does the monorail go to las vegas airport,"When the monorail company first announced details of the extension in September 2008, the ",False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:53:09.592781,True,[-0.9519461   0.98409307],370,boolq,is national and enterprise car rental the same company,"National Car Rental is an American rental car agency based in Clayton, Missouri, United St",False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:53:12.688691,True,[-1.0495508  1.1940805],371,boolq,was egypt a part of the ottoman empire,The Egypt Eyalet (1517--1867) was established when the Egypt region came under the direct ,True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:53:16.291813,True,[-3.1244283  3.2365081],372,boolq,has there ever been a movie rated nc-17,This is a list of films rated NC-17 (No One 17 or Under Admitted; originally No Children U,True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:53:19.492432,False,[ 2.3924737 -2.153626 ],373,boolq,is san pedro laguna part of metro manila,"There is a high clamor for the inclusion of San Pedro, Laguna in Metro Manila. Support gro",False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:53:22.678225,True,[-1.108418   1.4474305],374,boolq,is a boston terrier a small breed dog,The Boston Terrier is a breed of dog originating in the United States of America. This ``A,True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:53:25.985240,True,[-0.0581026   0.18494959],375,boolq,did william the conqueror have a legitimate claim to the english throne,"In the 1050s and early 1060s William became a contender for the throne of England, then he",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:53:29.351536,True,[-1.0309364  1.2608651],376,boolq,is the cortex of the cerebellum gray matter,Grey matter is distributed at the surface of the cerebral hemispheres (cerebral cortex) an,True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:53:32.647330,True,[-0.09384014  0.00591592],377,boolq,did the titanic sank on its maiden voyage,RMS Titanic was a British passenger liner that sank in the North Atlantic Ocean in the ear,True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:53:35.815698,True,[-0.40706483  0.50258994],378,boolq,is new england baptist hospital a teaching hospital,The hospital is a teaching affiliate of both the University of Massachusetts Medical Schoo,True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:53:39.230805,True,[-0.66948193  0.58868486],379,boolq,are the mountains in utah part of the rockies,"Human population is not very dense in the Rocky Mountains, with an average of four people ",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:53:42.571834,True,[-1.5641152  1.8148787],380,boolq,will there be another now you see me movie,"Now You See Me is a series of heist thriller films written by Ed Solomon, Boaz Yakin, and ",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:53:46.683053,True,[-1.3102002  1.1814228],381,boolq,has a school shooting happened in a private school,This article lists in chronology and provides additional details of incidents in which a f,True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:53:50.420161,False,[0.13823454 0.00585139],382,boolq,is there a difference in structure of the two atria,"Humans have a four-chambered heart consisting of the right atrium, left atrium, right vent",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:53:53.600564,True,[-0.4598081   0.80214244],383,boolq,do you qualify for the world cup if you host it,"The hosts of the World Cup receive an automatic berth. Unlike many other sports, results o",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:53:57.593961,True,[-0.3334026  0.6969545],384,boolq,can you open carry in nc with a concealed permit,"Open carry is also legal throughout North Carolina. In the town of Chapel Hill, open carry",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:54:00.680583,True,[-1.7384713  1.9983157],385,boolq,is there a red light district in brussels,"The main red light district in Brussels is north of the Gare du Nord. In Rue d'Aerschot, R",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:54:04.182636,True,[-0.23539968  0.16965641],386,boolq,does density depend on the type of material,For a pure substance the density has the same numerical value as its mass concentration. D,True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:54:07.240209,False,[ 0.14700224 -0.04917276],387,boolq,was integration the rule in the northern states,"Some schools around America were integrated before the mid-20th century, the first ever sc",False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:54:10.550334,False,[ 1.4530653 -1.4630162],388,boolq,is 1 ounce the same as 1 fluid ounce,"The fluid ounce is distinct from the ounce as a unit of weight or mass, although it is som",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:54:14.127590,False,[ 0.58814293 -0.42818242],389,boolq,is there a season 4 of crazy ex girlfriend,"The fourth and final season of Crazy Ex-Girlfriend was renewed on April 2, 2018, by The CW",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:54:15.977006,True,[-1.3990175  1.5231332],390,boolq,will there be a series 5 of brokenwood mysteries,"A fourth season was announced on 12 December 2016, and aired 29 October 2017. The series f",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:54:19.369348,True,[-2.872735   2.9839034],391,boolq,will there be a second season of discovery,The second season of the American television series Star Trek: Discovery is set roughly a ,True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:54:23.228246,True,[-0.52168804  0.5337574 ],392,boolq,does the size of a rain gauge matter,"Due to the ever-increasing numbers of observers, standardisation of the gauges became nece",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:54:26.431618,False,[ 3.167636  -3.0263643],393,boolq,is there a sequel to the movie i am four,"In 2011, screenwriter Noxon told Collider.com that plans for an imminent sequel were shelv",False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:54:29.668860,True,[-1.00521    0.8100166],394,boolq,is the guy from deception really a twin,"As of 11 March 2018, Cutmore-Scott dons an American accent to play disgraced illusionist/m",False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:54:32.744210,True,[-0.7076295   0.86000955],395,boolq,are the make it or break it cast real gymnasts,"Make It or Break It was created by Holly Sorensen who, along with Paul Stupin and John Zif",False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:54:36.434253,False,[ 0.16989386 -0.10480671],396,boolq,is europe a part of the united states,Relations between the United States of America (US) and the European Union (EU) are the bi,False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:54:39.765138,False,[ 1.24057   -1.2244264],397,boolq,can you score from a throw in in soccer,A goal cannot be scored directly from a throw-in; if a player throws the ball directly int,False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:54:43.281721,True,[-0.39728013  0.4460402 ],398,boolq,is new jersey a suburb of new york city,"The New York metropolitan area, also referred to as the Tri-State Area, is the largest met",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:54:46.995661,True,[-2.0973063  2.4117289],399,boolq,is profit and loss account same as income statement,An income statement or profit and loss account (also referred to as a profit and loss stat,True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:54:49.898900,False,[ 1.9015952 -1.6842593],400,boolq,is whole wheat rice the same as brown rice,Brown rice is whole-grain rice with the inedible outer hull removed; white rice is the sam,True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:54:52.638416,False,[ 0.76901037 -0.559705  ],401,boolq,can you have more than one wife in uk,"Polygamous marriages may not be performed in the United Kingdom, and if a polygamous marri",False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:54:55.727109,True,[-0.08605812  0.3356831 ],402,boolq,is the new york post still in business,The New York Post is the fourth-largest newspaper in the United States and a leading digit,True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:54:58.729623,False,[ 1.065146   -0.82876635],403,boolq,is puerto rico a protectorate of the us,"Puerto Rico (Spanish for ``Rich Port''), officially the Commonwealth of Puerto Rico (Spani",False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:55:01.562221,False,[ 0.7881464 -0.6996507],404,boolq,are the netherlands and belgium the same country,Belgian--Dutch relations refer to interstate relations between the Belgium and the Netherl,False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:55:03.034559,True,[-1.0905036  1.2330536],405,boolq,does a california roll have fish in it,"A California roll or California maki is a makizushi sushi roll, usually made inside-out, c",False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:55:04.501719,False,[ 1.2209822 -1.0806018],406,boolq,does the us own the statue of liberty,The statue was administered by the United States Lighthouse Board until 1901 and then by t,True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:55:05.938757,True,[-2.6577106  2.7508473],407,boolq,does the xbox 1 play xbox 360 games,The Xbox One gaming console has received updates from Microsoft since its launch in 2013 t,True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:55:07.618595,True,[-0.41453764  0.5780902 ],408,boolq,is asylum a right in the united states,The United States recognizes the right of asylum for individuals as specified by internati,True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:55:09.440032,True,[-0.8345289   0.90987235],409,boolq,is revenge of the mummy a roller coaster,"Revenge of the Mummy, officially named Revenge of the Mummy: The Ride, is an enclosed roll",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:55:11.053853,True,[-0.23123355  0.49592626],410,boolq,do the redskins run a 3-4 defense,"After becoming the predominant defensive alignment in the late 1970s-early 1980s, the 3--4",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:55:13.431243,True,[-0.6435541  0.7436532],411,boolq,do the miami dolphins have a real dolphin in their stadium,Flipper was a mascot for the Miami Dolphins from 1966 to 1968. She was situated in a fish ,False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:55:15.280002,True,[-2.936788   3.0208962],412,boolq,can you use xbox 360 games in the xbox one,The Xbox One gaming console has received updates from Microsoft since its launch in 2013 t,True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:55:17.620076,False,[ 1.2622498 -1.1086502],413,boolq,is courage the cowardly dog still on tv,"Courage the Cowardly Dog originally was premiered as a short on February 18, 1996. The sho",False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:55:19.737721,False,[ 3.0501375 -2.7831342],414,boolq,will there be a season 4 of game shakers,"When ordered to series in early 2015, it was planned that the first season would consist o",False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:55:21.330858,False,[ 1.5520592 -1.7265221],415,boolq,is the movie a mountain between us a true story,The Mountain Between Us is a 2017 American drama film directed by Hany Abu-Assad and writt,False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:55:22.937136,False,[ 1.532277 -1.106476],416,boolq,do you have to be an all star to participate in the home run derby,"Some notable performances in the Derby include Bobby Abreu in 2005, who won the Derby with",False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:55:24.357733,True,[-1.8862655  1.8567101],417,boolq,is it possible to thunder and lightning while snowing,"Thundersnow, also known as a winter thunderstorm or a thundersnowstorm, is an unusual kind",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:55:25.944402,True,[-0.511051   0.6635027],418,boolq,did eric clapton play while my guitar gently weeps,``While My Guitar Gently Weeps'' is a song by the English rock band the Beatles from their,True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:55:27.379169,True,[-1.7423431  1.8789017],419,boolq,is red velvet cake chocolate cake with red dye,"Red velvet cake is traditionally a red, red-brown, mahogany, maroon, crimson or scarlet co",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:55:28.997846,False,[ 1.2357358 -1.0845777],420,boolq,do penalty shoot out goals count in golden boot,A shoot-out is usually considered for statistical purposes to be separate from the match w,False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:55:30.461165,True,[-0.80025655  0.8031144 ],421,boolq,does lucas and peyton come back to one tree hill,Haley seeks help from Lucas (guest star Chad Michael Murray) as Nathan makes an escape att,True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:55:32.076538,True,[0.0286531  0.27255595],422,boolq,is race 3 a continuation of race 2,"Race is a series of Indian action-thriller films. The series is directed by Abbas-Mustan, ",False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:55:33.743228,True,[-0.42100736  0.5062791 ],423,boolq,are they still making new episodes of adventure time,"The tenth and final season of Adventure Time, an American animated television series creat",False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:55:35.451771,True,[-2.070941   2.2400122],424,boolq,is 50 to 1 based on a true story,"50 to 1 is a 2014 American drama film based on the true story of Mine That Bird, an unders",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:55:36.972672,False,[ 0.48362628 -0.22794873],425,boolq,can a soccer goalie pick up a throw in,"Goalkeepers are normally allowed to handle the ball within their own penalty area, and onc",False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:55:38.291928,False,[ 0.57474726 -0.49171582],426,boolq,is the barber of seville the same as sweeney todd,Sweeney Todd: The Demon Barber of Fleet Street is a 1979 musical thriller with music and l,False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:55:39.048502,False,[ 1.0594202 -0.860179 ],427,boolq,is peroxide and hydrogen peroxide the same thing,"Aside from hydrogen peroxide, some other major classes of peroxides are these:",False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:55:40.569799,True,[-2.4362488  2.5653472],428,boolq,is flax oil and linseed oil the same,"Linseed oil, also known as flaxseed oil or flax oil, is a colourless to yellowish oil obta",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:55:42.046001,True,[-0.42033523  0.9293852 ],429,boolq,is banaue rice terraces 7 wonders of the world,The Banaue Rice Terraces (Filipino: Hagdan-hagdang Palayan ng Banawe) are terraces that we,True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:55:43.550321,False,[ 0.37344486 -0.20041525],430,boolq,is canada part of the commonwealth of england,The Commonwealth was first officially formed in 1931 when the Statute of Westminster gave ,True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:55:44.393845,True,[-0.9012539  1.1904521],431,boolq,is central bank of india a nationalised bank,"In 1963, the revolutionary government in Burma nationalized Central Bank of India's operat",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:55:45.288538,True,[-2.178026  2.311604],432,boolq,will private eyes be renewed for season 3,"On September 21, 2017, Global ordered a 12 episode third season set to start production in",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:55:46.982441,False,[ 1.8454953 -1.5847733],433,boolq,are all xbox games compatible with xbox one,"Realizing that game discs for original Xbox consoles could be scarce, Spencer said that pl",False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:55:48.752354,True,[-0.07979433  0.26688898],434,boolq,has the u s ever won a world cup,The 21 World Cup tournaments have been won by eight national teams. Brazil have won five t,False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:55:50.750818,True,[-2.3061728  2.2236514],435,boolq,is there a such thing as a broken heart,Broken heart (also known as a heartbreak or heartache) is a metaphor for the intense emoti,False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:55:52.436214,True,[-0.30463773  0.5309177 ],436,boolq,is there always a full moon on summer solstice,2016 was the first time in nearly 70 years that a full moon and the Northern Hemisphere's ,False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:55:54.186411,True,[-2.0107882  2.173275 ],437,boolq,is there more than 9 seasons of heartland,Heartland airs in Canada on the regional CBC channels at 7 pm (7:30 pm in Newfoundland) on,True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:55:55.791556,False,[ 0.7374556 -0.5381097],438,boolq,did the brewers make it to the world series,The team's only World Series appearance came in 1982. After winning the ALCS against the C,True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:55:57.395483,True,[-3.036345   2.9945831],439,boolq,is there such a thing as a fainting goat,"The myotonic goat, otherwise known as the fainting goat, is a domestic goat that temporari",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:55:58.829604,True,[-0.03056494  0.01641995],440,boolq,is there lobster in shrimp with lobster sauce,"The sauce itself does not contain any lobster, and may vary in preparation method from pla",False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:56:00.612374,True,[-2.4135263  2.3818107],441,boolq,can lead dust be absorbed through the eyes,"Exposure occurs through inhalation, ingestion or occasionally skin contact. Lead may be ta",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:56:02.415854,True,[-0.8854955   0.96229696],442,boolq,is powder sugar the same as confectioners sugar,"Powdered sugar, also called confectioners' sugar, icing sugar, and icing cake, is a finely",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:56:03.882748,True,[-2.3504605  2.6018   ],443,boolq,is there a free period in high school,One special example of a high school period is the free period these typically occur after,True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:56:05.501244,True,[-1.5915215  1.634579 ],444,boolq,can you grow olives in the united states,Olives are not native to the Americas. Spanish colonists brought the olive to the New Worl,True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:56:06.734681,False,[ 0.38433892 -0.18148091],445,boolq,do you need a membership for bi mart,"Like Costco and Sam's Club, Bi-Mart stores are membership stores; unlike those chains, its",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:56:07.943105,True,[0.00499238 0.24481791],446,boolq,have panama qualified for the world cup before,"Panama has qualified once for the finals of a FIFA World Cup, the 2018 edition. They direc",False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:56:09.370218,True,[-1.5640769  1.9223189],447,boolq,is jefferson airplane in the rock and roll hall of fame,"The ``classic'' lineup of Jefferson Airplane, from October 1966 to February 1970, was Mart",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:56:10.835628,False,[ 1.6945974 -1.4864697],448,boolq,is every step you take about a stalker,Sting later said he was disconcerted by how many people think the song is more positive th,True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:56:12.345486,True,[0.04078086 0.08207547],449,boolq,can protein pass through the blood brain barrier,The blood--brain barrier (BBB) is a highly selective semipermeable membrane barrier that s,False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:56:13.680530,True,[-0.1504611   0.30372435],450,boolq,are the pirates of the caribbean movies based on books,Pirates of the Caribbean is a Disney franchise encompassing numerous theme park attraction,False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:56:15.043669,True,[-1.4674889  1.635696 ],451,boolq,have belgium ever reached the world cup final,"Belgium have appeared in the finals tournament of the FIFA World Cup on 13 occasions, the ",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:56:17.066150,True,[-0.47546053  0.351986  ],452,boolq,are there any states where you can marry your sibling,"In all but two states, incest is criminalized between consenting adults. In New Jersey and",False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:56:19.013791,True,[-0.8196855  1.1373054],453,boolq,have the houston texans ever won a playoff game,"The Houston Texans joined the league at the 2002 NFL season, playing at the newly founded ",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:56:20.442237,True,[-1.1040076  1.2744638],454,boolq,are the new indian motorcycles made in america,"In 2011, Polaris Industries purchased Indian Motorcycles and moved operations from North C",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:56:21.914873,True,[-1.3258816  1.4487511],455,boolq,is a pickle and a gherkin the same thing,A pickled cucumber (commonly known as a pickle in the United States and Canada and a gherk,True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:56:23.458683,False,[ 1.3312751 -1.0036508],456,boolq,is income per capita the same as gdp per capita,Per capita income is often used to measure an area's average income. This is used to see t,False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:56:24.642569,True,[-0.8868422  1.1706592],457,boolq,is there going to be another series of the apprentice,"At present, the show has run for thirteen series, with the most recent revealing in late 2",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:56:26.023612,True,[-0.13797365  0.5584316 ],458,boolq,does it matter which dna strand is transcribed,"Wherever a gene exists on a DNA molecule, one strand is the coding strand (or sense strand",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:56:27.496142,True,[-1.2593642  1.3060452],459,boolq,can you eat the black things in bubble tea,"Tapioca balls (boba) are the prevailing chewy tidbits in bubble tea, but a wide range of o",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:56:28.886969,False,[0.08304632 0.03667154],460,boolq,is the width of your arms your height,Arm span or reach (sometimes referred to as wingspan) is the physical measurement of the l,True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:56:30.557295,True,[-2.0969362  2.2554398],461,boolq,is kabaneri of the iron fortress on crunchyroll,"Kabaneri of the Iron Fortress (甲鉄城のカバネリ, Kōtetsujō no Kabaneri) is an anime series by Wit ",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:56:32.231323,True,[-0.66474384  0.99091274],462,boolq,can a country have more than one type of government,One school of scholarship based mainly in the United States considers mixed government to ,True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:56:33.721923,False,[ 2.5130625 -2.2396536],463,boolq,does golden goal apply in the world cup 2018,"In February 2004, the IFAB announced that after Euro 2004 in Portugal, both the golden goa",False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:56:35.259571,True,[-0.96619564  1.3646256 ],464,boolq,is the national guard part of the coast guard,The Coast Guard operates approximately 201 fixed and rotary wing aircraft from 24 Coast Gu,False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:56:36.777826,False,[ 1.2060336 -0.951666 ],465,boolq,was turkey a part of the roman empire,"The Persian Achaemenid Empire fell to Alexander the Great in 334 BC, which led to increasi",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:56:38.069269,True,[-0.46118695  0.6246835 ],466,boolq,is a certification of birth the same as a birth certificate,The actual record of birth is stored with a government agency. That agency will issue cert,True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:56:39.692606,False,[ 0.50760955 -0.32768804],467,boolq,is in n out only located in california,In-N-Out Burger is an American regional chain of fast food restaurants with locations prim,False
categorical,bert-base-uncased,boolq,base,2023-01-25 00:56:41.133942,True,[-1.9119068  2.1131155],468,boolq,is there a floating mass of garbage in the ocean,"The Great Pacific garbage patch, also described as the Pacific trash vortex, is a gyre of ",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:56:42.473135,True,[-1.1279575  1.1115013],469,boolq,does dark brown sugar have molasses in it,The Codex Alimentarius requires brown sugar to contain at least 88% of sucrose plus invert,True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:56:43.938698,True,[-2.6389012  2.6487193],470,boolq,is it possible to be allergic to rain water,"Aquagenic urticaria, also known as water allergy and water urticaria, is a rarely diagnose",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:56:45.338646,False,[ 0.16860418 -0.0092284 ],471,boolq,are toys r us and babies r us the same company,"Toys ``R'' Us expanded as a chain, becoming predominant in its niche field of toy retail. ",True
categorical,bert-base-uncased,boolq,base,2023-01-25 00:56:46.704775,False,[ 0.90527475 -0.82317746],472,boolq,was my heart will go on recorded in one take,"Tommy Mottola claimed that Dion recorded the song in one take, and that demo is what was r",True
