model_name,time once (ms),average_time 50 times (ms),seq_length,context,question,data_id
DROP BERT Base,150.54011344909668,,169,"Most species are hermaphrodites—a single animal can produce both eggs and sperm, meaning it can fertilize its own egg, not needing a mate. Some are simultaneous hermaphrodites, which can produce both eggs and sperm at the same time. Others are sequential hermaphrodites, in which the eggs and sperm mature at different times. Fertilization is generally external, although platyctenids' eggs are fertilized inside their parents' bodies and kept there until they hatch. The young are generally planktonic and in most species look like miniature cydippids, gradually changing into their adult shapes as they grow. The exceptions are the beroids, whose young are miniature beroids with large mouths and no tentacles, and the platyctenids, whose young live as cydippid-like plankton until they reach near-adult size, but then sink to the bottom and rapidly metamorphose into the adult form. In at least some species, juveniles are capable of reproduction before reaching the adult size and shape. The combination of hermaphroditism and early reproduction enables small populations to grow at an explosive rate.",What is a trait of sequential hermaphrodites?,5726415bec44d21400f3dcd3
DROP BERT Base,90.41404724121094,,79,"Ctenophores form an animal phylum that is more complex than sponges, about as complex as cnidarians (jellyfish, sea anemones, etc.), and less complex than bilaterians (which include almost all other animals). Unlike sponges, both ctenophores and cnidarians have: cells bound by inter-cell connections and carpet-like basement membranes; muscles; nervous systems; and some have sensory organs. Ctenophores are distinguished from all other animals by having colloblasts, which are sticky and adhere to prey, although a few ctenophore species lack them.",Ctenophora are less complex than which other phylum?,5725cb33271a42140099d1dd
DROP BERT Base,183.8212013244629,,207,"The outer surface bears usually eight comb rows, called swimming-plates, which are used for swimming. The rows are oriented to run from near the mouth (the ""oral pole"") to the opposite end (the ""aboral pole""), and are spaced more or less evenly around the body, although spacing patterns vary by species and in most species the comb rows extend only part of the distance from the aboral pole towards the mouth. The ""combs"" (also called ""ctenes"" or ""comb plates"") run across each row, and each consists of thousands of unusually long cilia, up to 2 millimeters (0.079 in). Unlike conventional cilia and flagella, which has a filament structure arranged in a 9 + 2 pattern, these cilia are arranged in a 9 + 3 pattern, where the extra compact filament is suspected to have a supporting function. These normally beat so that the propulsion stroke is away from the mouth, although they can also reverse direction. Hence ctenophores usually swim in the direction in which the mouth is pointing, unlike jellyfish. When trying to escape predators, one species can accelerate to six times its normal speed; some other species reverse direction as part of their escape behavior, by reversing the power stroke of the comb plate cilia.",What are the eight comb rows on the outer surface called?,57264cfa708984140094c1c3
DROP BERT Base,83.61601829528809,,96,"There are eight rows of combs that run from near the mouth to the opposite end, and are spaced evenly round the body. The ""combs"" beat in a metachronal rhythm rather like that of a Mexican wave. From each balancer in the statocyst a ciliary groove runs out under the dome and then splits to connect with two adjacent comb rows, and in some species runs all the way along the comb rows. This forms a mechanical system for transmitting the beat rhythm from the combs to the balancers, via water disturbances created by the cilia.",Where are the rows of combs located?,572659ea5951b619008f7052
DROP BERT Base,95.28589248657228,,88,"Most Platyctenida have oval bodies that are flattened in the oral-aboral direction, with a pair of tentilla-bearing tentacles on the aboral surface. They cling to and creep on surfaces by everting the pharynx and using it as a muscular ""foot"". All but one of the known platyctenid species lack comb-rows. Platyctenids are usually cryptically colored, live on rocks, algae, or the body surfaces of other invertebrates, and are often revealed by their long tentacles with many sidebranches, seen streaming off the back of the ctenophore into the current.",Where do platycenida live?,572681c1dd62a815002e8799
DROP BERT Base,166.7768955230713,,193,"On the other hand, in the late 1980s the Western Atlantic ctenophore Mnemiopsis leidyi was accidentally introduced into the Black Sea and Sea of Azov via the ballast tanks of ships, and has been blamed for causing sharp drops in fish catches by eating both fish larvae and small crustaceans that would otherwise feed the adult fish. Mnemiopsis is well equipped to invade new territories (although this was not predicted until after it so successfully colonized the Black Sea), as it can breed very rapidly and tolerate a wide range of water temperatures and salinities. The impact was increased by chronic overfishing, and by eutrophication that gave the entire ecosystem a short-term boost, causing the Mnemiopsis population to increase even faster than normal – and above all by the absence of efficient predators on these introduced ctenophores. Mnemiopsis populations in those areas were eventually brought under control by the accidental introduction of the Mnemiopsis-eating North American ctenophore Beroe ovata, and by a cooling of the local climate from 1991 to 1993, which significantly slowed the animal's metabolism. However the abundance of plankton in the area seems unlikely to be restored to pre-Mnemiopsis levels.",What is blamed for causing the sharp drop in fish catches in the Black Sea and the Sea of Azov?,57268c01dd62a815002e8912
DROP BERT Base,110.20898818969728,,118,"Fresno (/ˈfrɛznoʊ/ FREZ-noh), the county seat of Fresno County, is a city in the U.S. state of California. As of 2015, the city's population was 520,159, making it the fifth-largest city in California, the largest inland city in California and the 34th-largest in the nation. Fresno is in the center of the San Joaquin Valley and is the largest city in the Central Valley, which contains the San Joaquin Valley. It is approximately 220 miles (350 km) northwest of Los Angeles, 170 miles (270 km) south of the state capital, Sacramento, or 185 miles (300 km) south of San Francisco. The name Fresno means ""ash tree"" in Spanish, and an ash leaf is featured on the city's flag.",How do you pronounce Fresno?,5725ce4d38643c19005acd51
DROP BERT Base,90.43407440185548,,106,"Fresno has three large public parks, two in the city limits and one in county land to the southwest. Woodward Park, which features the Shinzen Japanese Gardens, numerous picnic areas and several miles of trails, is in North Fresno and is adjacent to the San Joaquin River Parkway. Roeding Park, near Downtown Fresno, is home to the Fresno Chaffee Zoo, and Rotary Storyland and Playland. Kearney Park is the largest of the Fresno region's park system and is home to historic Kearney Mansion and plays host to the annual Civil War Revisited, the largest reenactment of the Civil War in the west coast of the U.S.",Which park hosts the largest Civil War reenactment on the west coast?,5725d662ec44d21400f3d68b
DROP BERT Base,77.51917839050293,,83,"The neighborhood features restaurants, live theater and nightclubs, as well as several independent shops and bookstores, currently operating on or near Olive Avenue, and all within a few hundred feet of each other. Since renewal, the Tower District has become an attractive area for restaurant and other local businesses. Today, the Tower District is also known as the center of Fresno's LGBT and hipster Communities.; Additionally, Tower District is also known as the center of Fresno's local punk/goth/deathrock and heavy metal community.[citation needed]",What type of theater do the neighborhoods feature?,5725e45689a1e219009ac048
DROP BERT Base,170.71986198425293,,227,"While many homes in the neighborhood date back to the 1930s or before, the neighborhood is also home to several public housing developments built between the 1960s and 1990s by the Fresno Housing Authority. The US Department of Housing and Urban Development has also built small subdivisions of single-family homes in the area for purchase by low-income working families. There have been numerous attempts to revitalize the neighborhood, including the construction of a modern shopping center on the corner of Fresno and B streets, an aborted attempt to build luxury homes and a golf course on the western edge of the neighborhood, and some new section 8 apartments have been built along Church Ave west of Elm St. Cargill Meat Solutions and Foster Farms both have large processing facilities in the neighborhood, and the stench from these (and other small industrial facilities) has long plagued area residents. The Fresno Chandler Executive Airport is also on the West Side. Due to its position on the edge of the city and years of neglect by developers, is not a true ""inner-city"" neighborhood, and there are many vacant lots, strawberry fields and vineyards throughout the neighborhood. The neighborhood has very little retail activity, aside from the area near Fresno Street and State Route 99 Freeway (Kearney Palm Shopping Center, built in the late 1990s) and small corner markets scattered throughout.",On which corner is the shopping center located?,5725f190ec44d21400f3d770
DROP BERT Base,201.5469074249268,,121,"The 2010 United States Census reported that Fresno had a population of 494,665. The population density was 4,404.5 people per square mile (1,700.6/km²). The racial makeup of Fresno was 245,306 (49.6%) White, 40,960 (8.3%) African American, 8,525 (1.7%) Native American, 62,528 (12.6%) Asian (3.6% Hmong, 1.7% Indian, 1.2% Filipino, 1.2% Laotian, 1.0% Thai, 0.8% Cambodian, 0.7% Chinese, 0.5% Japanese, 0.4% Vietnamese, 0.2% Korean), 849 (0.2%) Pacific Islander, 111,984 (22.6%) from other races, and 24,513 (5.0%) from two or more races. Hispanic or Latino of any race were 232,055 persons (46.9%). Among the Hispanic population, 42.7% of the total population are Mexican, 0.4% Salvadoran, and 0.4% Puerto Rican. Non-Hispanic Whites were 30.0% of the population in 2010, down from 72.6% in 1970.",What was the percentage of whit people in Fresno in 2010?,5725f7cd38643c19005acf24
DROP BERT Base,104.18415069580078,,122,"Fresno is the largest U.S. city not directly linked to an Interstate highway. When the Interstate Highway System was created in the 1950s, the decision was made to build what is now Interstate 5 on the west side of the Central Valley, and thus bypass many of the population centers in the region, instead of upgrading what is now State Route 99. Due to rapidly raising population and traffic in cities along SR 99, as well as the desirability of Federal funding, much discussion has been made to upgrade it to interstate standards and eventually incorporate it into the interstate system, most likely as Interstate 9. Major improvements to signage, lane width, median separation, vertical clearance, and other concerns are currently underway.",Which State Route has been in discussion to upgrade to interstate standards?,5725fe63ec44d21400f3d7df
DROP BERT Base,80.83510398864746,,82,"Packet mode communication may be implemented with or without intermediate forwarding nodes (packet switches or routers). Packets are normally forwarded by intermediate network nodes asynchronously using first-in, first-out buffering, but may be forwarded according to some scheduling discipline for fair queuing, traffic shaping, or for differentiated or guaranteed quality of service, such as weighted fair queuing or leaky bucket. In case of a shared physical medium (such as radio or 10BASE5), the packets may be delivered according to a multiple access scheme.",How are packets normally forwarded,5726356938643c19005ad300
DROP BERT Base,170.96304893493652,,203,"Merit Network, Inc., an independent non-profit 501(c)(3) corporation governed by Michigan's public universities, was formed in 1966 as the Michigan Educational Research Information Triad to explore computer networking between three of Michigan's public universities as a means to help the state's educational and economic development. With initial support from the State of Michigan and the National Science Foundation (NSF), the packet-switched network was first demonstrated in December 1971 when an interactive host to host connection was made between the IBM mainframe computer systems at the University of Michigan in Ann Arbor and Wayne State University in Detroit. In October 1972 connections to the CDC mainframe at Michigan State University in East Lansing completed the triad. Over the next several years in addition to host to host interactive connections the network was enhanced to support terminal to host connections, host to host batch connections (remote job submission, remote printing, batch file transfer), interactive file transfer, gateways to the Tymnet and Telenet public data networks, X.25 host attachments, gateways to X.25 data networks, Ethernet attached hosts, and eventually TCP/IP and additional public universities in Michigan join the network. All of this set the stage for Merit's role in the NSFNET project starting in the mid-1980s.",What completed the triad ,5726414e271a42140099d7e6
DROP BERT Base,87.22996711730957,,94,"Internet2 is a not-for-profit United States computer networking consortium led by members from the research and education communities, industry, and government. The Internet2 community, in partnership with Qwest, built the first Internet2 Network, called Abilene, in 1998 and was a prime investor in the National LambdaRail (NLR) project. In 2006, Internet2 announced a partnership with Level 3 Communications to launch a brand new nationwide network, boosting its capacity from 10 Gbit/s to 100 Gbit/s. In October, 2007, Internet2 officially retired Abilene and now refers to its new, higher capacity network as the Internet2 Network.", what is Internet2,5726472bdd62a815002e8042
DROP BERT Base,100.4631519317627,,102,"Plague was reportedly first introduced to Europe via Genoese traders at the port city of Kaffa in the Crimea in 1347. After a protracted siege, during which the Mongol army under Jani Beg was suffering from the disease, the army catapulted the infected corpses over the city walls of Kaffa to infect the inhabitants. The Genoese traders fled, taking the plague by ship into Sicily and the south of Europe, whence it spread north. Whether or not this hypothesis is accurate, it is clear that several existing conditions such as war, famine, and weather contributed to the severity of the Black Death.",What did the Mongol army throw in their catapults?,57264845f1498d1400e8db0c
DROP BERT Base,224.24888610839844,,200,"The dominant explanation for the Black Death is the plague theory, which attributes the outbreak to Yersinia pestis, also responsible for an epidemic that began in southern China in 1865, eventually spreading to India. The investigation of the pathogen that caused the 19th-century plague was begun by teams of scientists who visited Hong Kong in 1894, among whom was the French-Swiss bacteriologist Alexandre Yersin, after whom the pathogen was named Yersinia pestis. The mechanism by which Y. pestis was usually transmitted was established in 1898 by Paul-Louis Simond and was found to involve the bites of fleas whose midguts had become obstructed by replicating Y. pestis several days after feeding on an infected host. This blockage results in starvation and aggressive feeding behaviour by the fleas, which repeatedly attempt to clear their blockage by regurgitation, resulting in thousands of plague bacteria being flushed into the feeding site, infecting the host. The bubonic plague mechanism was also dependent on two populations of rodents: one resistant to the disease, which act as hosts, keeping the disease endemic, and a second that lack resistance. When the second population dies, the fleas move on to other hosts, including people, thus creating a human epidemic.",What was the bubonic plague mechanism reliant on?,57264c42dd62a815002e80ca
DROP BERT Base,111.31477355957033,,102,"The plague theory was first significantly challenged by the work of British bacteriologist J. F. D. Shrewsbury in 1970, who noted that the reported rates of mortality in rural areas during the 14th-century pandemic were inconsistent with the modern bubonic plague, leading him to conclude that contemporary accounts were exaggerations. In 1984 zoologist Graham Twigg produced the first major work to challenge the bubonic plague theory directly, and his doubts about the identity of the Black Death have been taken up by a number of authors, including Samuel K. Cohn, Jr. (2002), David Herlihy (1997), and Susan Scott and Christopher Duncan (2001).",Who challenged the plague theory first?,5726509bdd62a815002e815a
DROP BERT Base,110.73112487792967,,98,"The plague repeatedly returned to haunt Europe and the Mediterranean throughout the 14th to 17th centuries. According to Biraben, the plague was present somewhere in Europe in every year between 1346 and 1671. The Second Pandemic was particularly widespread in the following years: 1360–63; 1374; 1400; 1438–39; 1456–57; 1464–66; 1481–85; 1500–03; 1518–31; 1544–48; 1563–66; 1573–88; 1596–99; 1602–11; 1623–40; 1644–54; and 1664–67. Subsequent outbreaks, though severe, marked the retreat from most of Europe (18th century) and northern Africa (19th century). According to Geoffrey Parker, ""France alone lost almost a million people to the plague in the epidemic of 1628–31.""",When did the plague return to Europe?,572654e2708984140094c2b7
DROP BERT Base,133.58402252197266,,159,"There are three major types of rock: igneous, sedimentary, and metamorphic. The rock cycle is an important concept in geology which illustrates the relationships between these three types of rock, and magma. When a rock crystallizes from melt (magma and/or lava), it is an igneous rock. This rock can be weathered and eroded, and then redeposited and lithified into a sedimentary rock, or be turned into a metamorphic rock due to heat and pressure that change the mineral content of the rock which gives it a characteristic fabric. The sedimentary rock can then be subsequently turned into a metamorphic rock due to heat and pressure and is then weathered, eroded, deposited, and lithified, ultimately becoming a sedimentary rock. Sedimentary rock may also be re-eroded and redeposited, and metamorphic rock may also undergo additional metamorphism. All three types of rocks may be re-melted; when this happens, a new magma is formed, from which an igneous rock may once again crystallize.",What changes the mineral content of a rock?,572657d9dd62a815002e8234
DROP BERT Base,90.88015556335448,,99,"The principle of inclusions and components states that, with sedimentary rocks, if inclusions (or clasts) are found in a formation, then the inclusions must be older than the formation that contains them. For example, in sedimentary rocks, it is common for gravel from an older formation to be ripped up and included in a newer layer. A similar situation with igneous rocks occurs when xenoliths are found. These foreign bodies are picked up as magma or lava flows, and are incorporated, later to cool in the matrix. As a result, xenoliths are older than the rock which contains them.",Xenoliths are picked up by what and deposited into the matrix of igneous rocks? ,572667e2f1498d1400e8de91
DROP BERT Base,141.09206199645996,,127,"Extension causes the rock units as a whole to become longer and thinner. This is primarily accomplished through normal faulting and through the ductile stretching and thinning. Normal faults drop rock units that are higher below those that are lower. This typically results in younger units being placed below older units. Stretching of units can result in their thinning; in fact, there is a location within the Maria Fold and Thrust Belt in which the entire sedimentary sequence of the Grand Canyon can be seen over a length of less than a meter. Rocks at the depth to be ductilely stretched are often also metamorphosed. These stretched rocks can also pinch into lenses, known as boudins, after the French word for ""sausage"", because of their visual similarity.",Where can the entire sedimentary sequence of the Grand Canyon be seen in less than the length of a meter?,572671a5f1498d1400e8dfe6
DROP BERT Base,85.51335334777832,,79,"Structural geologists use microscopic analysis of oriented thin sections of geologic samples to observe the fabric within the rocks which gives information about strain within the crystalline structure of the rocks. They also plot and combine measurements of geological structures in order to better understand the orientations of faults and folds in order to reconstruct the history of rock deformation in the area. In addition, they perform analog and numerical experiments of rock deformation in large and small settings.",What type of geologists give information about strain within the crystalline structure of the rocks?,57267d52708984140094c7d9
DROP BERT Base,77.54182815551758,,94,"James Hutton is often viewed as the first modern geologist. In 1785 he presented a paper entitled Theory of the Earth to the Royal Society of Edinburgh. In his paper, he explained his theory that the Earth must be much older than had previously been supposed in order to allow enough time for mountains to be eroded and for sediments to form new rocks at the bottom of the sea, which in turn were raised up to become dry land. Hutton published a two-volume version of his ideas in 1795 (Vol. 1, Vol. 2).",James Hutton published a 2 volume version of his theories in what year?,57268527708984140094c8c1
DROP BERT Base,166.92805290222168,,170,"The first recorded settlement in what is now Newcastle was Pons Aelius, a Roman fort and bridge across the River Tyne. It was given the family name of the Roman Emperor Hadrian, who founded it in the 2nd century AD. This rare honour suggests that Hadrian may have visited the site and instituted the bridge on his tour of Britain. The population of Pons Aelius at this period was estimated at 2,000. Fragments of Hadrian's Wall are still visible in parts of Newcastle, particularly along the West Road. The course of the ""Roman Wall"" can be traced eastwards to the Segedunum Roman fort in Wallsend—the ""wall's end""—and to the supply fort Arbeia in South Shields. The extent of Hadrian's Wall was 73 miles (117 km), spanning the width of Britain; the Wall incorporated the Vallum, a large rearward ditch with parallel mounds, and was constructed primarily for defence, to prevent unwanted immigration and the incursion of Pictish tribes from the north, not as a fighting line for a major invasion.",Whose wall has fragments visible in places around Newcastle even today?,5726660d5951b619008f71b4
DROP BERT Base,190.7479763031006,,184,"In the 19th century, shipbuilding and heavy engineering were central to the city's prosperity; and the city was a powerhouse of the Industrial Revolution. This revolution resulted in the urbanization of the city. In 1817 the Maling company, at one time the largest pottery company in the world, moved to the city. The Victorian industrial revolution brought industrial structures that included the 2 1⁄2-mile (4.0 km) Victoria Tunnelling, built in 1842, which provided underground wagon ways to the staithes. On 3 February 1879, Mosley Street in the city, was the first public road in the world to be lit up by the incandescent lightbulb. Newcastle was one of the first cities in the world to be lit up by electric lighting. Innovations in Newcastle and surrounding areas included the development of safety lamps, Stephenson's Rocket, Lord Armstrong's artillery, Be-Ro flour, Joseph Swan's electric light bulbs, and Charles Parsons' invention of the steam turbine, which led to the revolution of marine propulsion and the production of cheap electricity. In 1882, Newcastle became the seat of an Anglican diocese, with St. Nicholas' Church becoming its cathedral.",What were shipbuilding and engineering important to Newcastle for in the 19th century?,57266cc9f1498d1400e8df52
DROP BERT Base,113.36588859558104,,105,"The historic heart of Newcastle is the Grainger Town area. Established on classical streets built by Richard Grainger, a builder and developer, between 1835 and 1842, some of Newcastle upon Tyne's finest buildings and streets lie within this area of the city centre including Grainger Market, Theatre Royal, Grey Street, Grainger Street and Clayton Street. These buildings are predominantly four stories high, with vertical dormers, domes, turrets and spikes. Richard Grainger was said to 'have found Newcastle of bricks and timber and left it in stone'. Of Grainger Town's 450 buildings, 244 are listed, of which 29 are grade I and 49 are grade II*.",How man of Grainger Town's 450 buildings are listed?,572671165951b619008f72ba
DROP BERT Base,156.00299835205078,,110,"The Tyneside flat was the dominant housing form constructed at the time when the industrial centres on Tyneside were growing most rapidly. They can still be found in areas such as South Heaton in Newcastle but once dominated the streetscape on both sides of the Tyne. Tyneside flats were built as terraces, one of each pair of doors led to an upstairs flat while the other led into the ground-floor flat, each of two or three rooms. A new development in the Ouseburn valley has recreated them; Architects Cany Ash and Robert Sakula were attracted by the possibilities of high density without building high and getting rid of common areas.",What can be achieved without building high or getting rid of common areas?,5726778df1498d1400e8e0b0
DROP BERT Base,254.22000885009768,,121,"""Bairn"" and ""hyem"", meaning ""child"" and ""home"", respectively, are examples of Geordie words with origins in Scandinavia; barn and hjem are the corresponding modern Norwegian and Danish words. Some words used in the Geordie dialect are used elsewhere in the Northern United Kingdom. The words ""bonny"" (meaning ""pretty""), ""howay"" (""come on""), ""stot"" (""bounce"") and ""hadaway"" (""go away"" or ""you're kidding""), all appear to be used in Scots; ""aye"" (""yes"") and ""nowt"" (IPA://naʊt/, rhymes with out,""nothing"") are used elsewhere in Northern England. Many words, however, appear to be used exclusively in Newcastle and the surrounding area, such as ""Canny"" (a versatile word meaning ""good"", ""nice"" or ""very""), ""hacky"" (""dirty""), ""netty"" (""toilet""), ""hoy"" (""throw"", from the Dutch gooien, via West Frisian), ""hockle"" (""spit"").","What language does ""hoy"" originate from?",57267c63dd62a815002e86da
DROP BERT Base,102.97489166259766,,90,"The Literary and Philosophical Society of Newcastle upon Tyne (popularly known as the 'Lit & Phil') is the largest independent library outside London, housing more than 150,000 books. Its music library contains 8000 CDs and 10,000 LPs. The current Lit and Phil premises were built in 1825 and the building was designed by John and Benjamin Green. Operating since 1793 and founded as a ‘conversation club,’ its lecture theatre was the first public building to be lit by electric light, during a lecture by Joseph Swan on 20 October 1880.",Who lectured at the Newcastle library on the 20th of October in 1880?,572680865951b619008f74eb
DROP BERT Base,78.28092575073242,,76,"The Pilgrim Street building was refurbished between November 2006 and May 2008; during the refurbishment works, the cinema relocated to the Old Town Hall, Gateshead. In May 2008 the Tyneside Cinema reopened in the restored and refurbished original building. The site currently houses three cinemas, including the restored Classic —the United Kingdom's last surviving news cinema still in full-time operation—alongside two new screens, a roof extension containing the Tyneside Bar, and dedicated education and teaching suites.",Where is the Tyneside Bar located?,57268525dd62a815002e880a
DROP BERT Base,146.35705947875977,,128,"In 2014, work was completed on the stations historic entrance. Glazing was placed over the historic arches and the Victorian architecture was enhanced; transforming the 19th century public portico. The station is one of only six Grade One listed railway stations in the UK. Opened in 1850 by Queen Victoria, it was the first covered railway station in the world and was much copied across the UK. It has a neoclassical façade, originally designed by the architect John Dobson, and was constructed in collaboration with Robert Stephenson. The station sightlines towards the Castle Keep, whilst showcasing the curvature of the station’s arched roof. The first services were operated by the North Eastern Railway company. The city's other mainline station, Manors, is to the east of the city centre.",What mainline station is to the east of the city center?,572689385951b619008f761f
DROP BERT Base,188.5471343994141,,147,"There are 3 main bus companies providing services in the city; Arriva North East, Go North East and Stagecoach North East. There are two major bus stations in the city: Haymarket bus station and Eldon Square bus station. Arriva mainly operates from Haymarket Bus Station providing the majority of services to the north of Newcastle, Northumberland and North Tyneside. Go-Ahead operates from Eldon Square Bus Station, providing the majority of services south of the river in Gateshead, South Tyneside, Sunderland, and County Durham. Stagecoach is the primary operator in the city proper, with cross-city services mainly between both the West and East ends via the city centre with some services extending out to the MetroCentre, Killingworth, Wallsend and Ponteland. Bus Services in Newcastle upon Tyne and the surrounding boroughs part of the Tyne and Wear area are coordinated by Nexus, the Tyne and Wear Passenger Transport Executive.",What bus company in Newcastle provides the majority of services south of the river?,57268ff9f1498d1400e8e3ea
DROP BERT Base,123.71492385864258,,88,"Newcastle has three cathedrals, the Anglican St. Nicholas, with its elegant lantern tower of 1474, the Roman Catholic St. Mary's designed by Augustus Welby Pugin and the Coptic Cathedral located in Fenham. All three cathedrals began their lives as parish churches. St Mary's became a cathedral in 1850 and St Nicholas' in 1882. Another prominent church in the city centre is the Church of St Thomas the Martyr which is the only parish church in the Church of England without a parish and which is not a peculiar.",What did all three cathedrals in Newcastle begin their existence as?,572699b55951b619008f7793
DROP BERT Base,199.10025596618647,,94,"Musicians Eric Burdon, Sting, Mark Knopfler, Alan Hull, Cheryl Cole and Neil Tennant lived in Newcastle. Hank Marvin and Bruce Welch were both former pupils of Rutherford Grammar School, actors Charlie Hunnam and James Scott, entertainers Ant and Dec and international footballers Michael Carrick and Alan Shearer were born in Newcastle. Multiple circumnavigator David Scott Cowper, Nobel Prize winning physicist Peter Higgs, and former WWE NXT champion Neville were born in the city. John Dunn, inventor of keyed Northumbrian smallpipes, the most characteristic musical instrument in the region, lived and worked in the city.",What city was former WWE NXT champion Neville born in?,57269fab5951b619008f780b
DROP BERT Base,118.5908317565918,,89,"Before the return of the collections after the war, the Britain Can Make It exhibition was held between September and November 1946, attracting nearly a million and a half visitors. This was organised by the Council of Industrial Design established by the British government in 1944 ""to promote by all practicable means the improvement of design in the products of British industry"". The success of this exhibition led to the planning of the Festival of Britain (1951). By 1948 most of the collections had been returned to the museum.",When was the Britain Can Make It exhibition held?,57268f2c708984140094ca25
DROP BERT Base,255.69701194763184,,218,"The interiors of the three refreshment rooms were assigned to different designers. The Green Dining Room 1866–68 was the work of Philip Webb and William Morris, and displays Elizabethan influences. The lower part of the walls are panelled in wood with a band of paintings depicting fruit and the occasional figure, with moulded plaster foliage on the main part of the wall and a plaster frieze around the decorated ceiling and stained-glass windows by Edward Burne-Jones. The Centre Refreshment Room 1865–77 was designed in a Renaissance style by James Gamble, the walls and even the Ionic columns are covered in decorative and moulded ceramic tile, the ceiling consists of elaborate designs on enamelled metal sheets and matching stained-glass windows, the marble fireplace was designed and sculpted by Alfred Stevens and was removed from Dorchester House prior to that building's demolition in 1929. The Grill Room 1876–81 was designed by Sir Edward Poynter, the lower part of the walls consist of blue and white tiles with various figures and foliage enclosed by wood panelling, above there are large tiled scenes with figures depicting the four seasons and the twelve months these were painted by ladies from the Art School then based in the museum, the windows are also stained glass, there is an elaborate cast-iron grill still in place.",Who designed the ceiling and stained-glass windows of the Green Dining Room?,57269d68708984140094cbd8
DROP BERT Base,272.7522850036621,,226,"In the immediate post-war years there was little money available for other than essential repairs. The 1950s and early 1960s saw little in the way of building work; the first major work was the creation of new storage space for books in the Art Library in 1966 and 1967. This involved flooring over Aston Webb's main hall to form the book stacks, with a new medieval gallery on the ground floor (now the shop, opened in 2006). Then the lower ground-floor galleries in the south-west part of the museum were redesigned, opening in 1978 to form the new galleries covering Continental art 1600–1800 (late Renaissance, Baroque through Rococo and neo-Classical). In 1974 the museum had acquired what is now the Henry Cole wing from the Royal College of Science. In order to adapt the building as galleries, all the Victorian interiors except for the staircase were recast during the remodelling. To link this to the rest of the museum, a new entrance building was constructed on the site of the former boiler house, the intended site of the Spiral, between 1978 and 1982. This building is of concrete and very functional, the only embellishment being the iron gates by Christopher Hay and Douglas Coyne of the Royal College of Art. These are set in the columned screen wall designed by Aston Webb that forms the façade.",What did the museum acquire from the Royal College of Science?,5726ace8dd62a815002e8c9f
DROP BERT Base,187.5479221343994,,150,"As well as period rooms, the collection includes parts of buildings, for example the two top stories of the facade of Sir Paul Pindar's house dated c1600 from Bishopsgate with elaborately carved wood work and leaded windows, a rare survivor of the Great Fire of London, there is a brick portal from a London house of the English Restoration period and a fireplace from the gallery of Northumberland house. European examples include a dormer window dated 1523–35 from the chateau of Montal. There are several examples from Italian Renaissance buildings including, portals, fireplaces, balconies and a stone buffet that used to have a built in fountain. The main architecture gallery has a series of pillars from various buildings and different periods, for example a column from the Alhambra. Examples covering Asia are in those galleries concerned with those countries, as well as models and photographs in the main architecture gallery.",Sir Paul Pindar's house survived which 17th century disaster?,5726ba83dd62a815002e8e6b
DROP BERT Base,182.04689025878903,,126,"The smaller galleries cover Korea, the Himalayan kingdoms and South East Asia. Korean displays include green-glazed ceramics, silk embroideries from officials' robes and gleaming boxes inlaid with mother-of-pearl made between 500 AD and 2000. Himalayan items include important early Nepalese bronze sculptures, repoussé work and embroidery. Tibetan art from the 14th to the 19th century is represented by notable 14th- and 15th-century religious images in wood and bronze, scroll paintings and ritual objects. Art from Thailand, Burma, Cambodia, Indonesia and Sri Lanka in gold, silver, bronze, stone, terracotta and ivory represents these rich and complex cultures, the displays span the 6th to 19th centuries. Refined Hindu and Buddhist sculptures reflect the influence of India; items on show include betel-nut cutters, ivory combs and bronze palanquin hooks.",Which South Asian island nation is represented in the V&A collection?,5726c80c5951b619008f7de8
DROP BERT Base,130.2316188812256,,110,"Not only the work of British artists and craftspeople is on display, but also work produced by European artists that was purchased or commissioned by British patrons, as well as imports from Asia, including porcelain, cloth and wallpaper. Designers and artists whose work is on display in the galleries include Gian Lorenzo Bernini, Grinling Gibbons, Daniel Marot, Louis Laguerre, Antonio Verrio, Sir James Thornhill, William Kent, Robert Adam, Josiah Wedgwood, Matthew Boulton, Canova, Thomas Chippendale, Pugin, William Morris. Patrons who have influenced taste are also represented by works of art from their collections, these include: Horace Walpole (a major influence on the Gothic Revival), William Thomas Beckford and Thomas Hope.",Some non-British works in the British galleries were imported from which continent?,5726d4a45951b619008f7f6a
