skill,reader,adapter,modelname,timestamp,answer,logits_answer,data_id,dataset,question,context,choices,answer_dataset
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:58:10.017673,3.,[[0.39037728 0.73924303 0.47872388 1.0798401 ]],middle7673.txt,race,How many states don't have the anti-bullying laws for school?,"It's back to school time for kids in New Jersey, but it's not back to bullying time. There","['47.', '50.', '10.', '3.']",3.
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:58:16.759880,A student laughs at another one online.,[[1.3745791  0.81193435 0.8423356  1.0948925 ]],middle7673.txt,race,Which of the following behaviors is not bullying?,"It's back to school time for kids in New Jersey, but it's not back to bullying time. There","['A student laughs at another one online.', 'A student hits another one without any reason.', 'A student asks others not to play with one student.', 'A student plays games with another student.']",A student plays games with another student.
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:58:23.029194,Parents.,[[1.6595982 1.3454334 2.1165507 1.7052271]],middle7673.txt,race,Who can play the most important role in anti-bullying?,"It's back to school time for kids in New Jersey, but it's not back to bullying time. There","['Kids themselves.', 'Lawyers.', 'Parents.', 'Headmasters.']",Kids themselves.
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:58:28.626028,On a winter morning.,[[-2.284846  -2.2707808 -2.2576296 -2.1331356]],middle5450.txt,race,When did the story happen?,"On a hot July afternoon, my mother and I were walking back home from a pizza store. We had","['On a winter afternoon', 'On a summer morning.', 'On a summer afternoon', 'On a winter morning.']",On a summer afternoon
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:58:34.579149,Because he wanted to help others,[[-3.0798323 -2.0642612 -2.6254108 -2.0221999]],middle5450.txt,race,Why did the writer want to throw away the new drink at first?,"On a hot July afternoon, my mother and I were walking back home from a pizza store. We had","['Because he didn`t like it', 'Because it was too heavy', 'Because it was not delicious', 'Because he wanted to help others']",Because it was too heavy
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:58:40.399274,His daughter,[[-2.1786597 -2.2285168 -1.9666154 -1.8091717]],middle5450.txt,race,Who might the poor man give the drink to?,"On a hot July afternoon, my mother and I were walking back home from a pizza store. We had","['His son', 'His wife', 'His mother', 'His daughter']",His son
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:58:45.614104,the writer liked throwing things away,[[-1.8898962 -1.4056761 -1.8676727 -1.4784126]],middle5450.txt,race,"From the passage, we can infer   that   _  .","On a hot July afternoon, my mother and I were walking back home from a pizza store. We had","['the poor man had two sons', 'the writer liked throwing things away', 'the poor man knew the writer a long time ago', 'the writer will do something good more in the rest of his life']",the writer will do something good more in the rest of his life
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:58:50.225114,A Poor Man,[[-1.975003  -2.4525483 -2.398445  -2.1605456]],middle5450.txt,race,What is the best title of this passage?,"On a hot July afternoon, my mother and I were walking back home from a pizza store. We had","['A Poor Man', 'A Story of a Dustbin', 'My Son`s Lucky Day', 'The Power of Kindness']",The Power of Kindness
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:58:53.245525,France,[[-0.44667792 -0.30060863 -0.45267296 -1.0942166 ]],middle4520.txt,race,Cousteau is from  _  .,Have you ever tried scuba-diving ? It is a very wonderful experience. _ is a kind of machi,"['Australia', 'France', 'the USA', 'Canada']",France
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:58:56.821841,4,[[1.9291476 1.8568809 1.8473936 1.5756116]],middle4520.txt,race,"It took Cousteau  _  years to make the TV show, The Undersea World of Jacques Cousteau.",Have you ever tried scuba-diving ? It is a very wonderful experience. _ is a kind of machi,"['4', '6', '8', '10']",8
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:59:00.200744,Because they were eaten by fish.,[[0.9485322 1.7566054 1.5960189 1.39208  ]],middle4520.txt,race,Why were the coral reels dead or grey?,Have you ever tried scuba-diving ? It is a very wonderful experience. _ is a kind of machi,"['Because they were picked up.', 'Because they were eaten by fish.', 'Because they grew old.', 'Because the sea water was polluted.']",Because the sea water was polluted.
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:59:03.729828,Scuba-diving,[[-0.53153825 -0.33828163 -0.85803103 -0.5774288 ]],middle4520.txt,race,What's the best title for the passage?,Have you ever tried scuba-diving ? It is a very wonderful experience. _ is a kind of machi,"['Jacques Cousteau and the Scuba Machine', 'Scuba-diving', 'The Beautiful Coral Reels', 'The Wonderful World Under the Sea']",Jacques Cousteau and the Scuba Machine
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:59:06.249669,the United States,[[ 2.3578668  -0.7140441   0.89139116  1.045755  ]],middle4307.txt,race,The biggest tree in the world is growing on the slopes of the Rocky Mountain in  _  .,"The Biggest Tree
Do you know the biggest tree in the world? Its name is "" General Sherman""","['the United States', 'China', 'Japan', 'France']",the United States
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:59:08.568811,"2,000",[[1.0381343  0.8761202  0.74508786 1.1259036 ]],middle4307.txt,race,It has been growing for almost   _   years.,"The Biggest Tree
Do you know the biggest tree in the world? Its name is "" General Sherman""","['400', '4,000', '40,000', '2,000']","4,000"
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:59:10.783589,the Rocky Mountain,[[0.545704   1.0345873  0.24570143 0.21346939]],middle4307.txt,race,It's as old as   _  .,"The Biggest Tree
Do you know the biggest tree in the world? Its name is "" General Sherman""","['a little seed', 'the Rocky Mountain', 'the Tai Mountain', 'the Pyramids']",the Pyramids
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:59:14.777873,4,[[ 0.4614544  -0.12236691 -0.05450153 -0.02117109]],middle4715.txt,race,"According to the law in England, children at the age of   _   must go to school.","Recently there are about 55,000 children who don't go to school each day in England. Accor","['4', '13', '17', '19']",13
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:59:18.926314,fail in exams,[[1.2098453 1.0856674 1.2763449 1.2229545]],middle4715.txt,race,Truants are more likely to   _  .,"Recently there are about 55,000 children who don't go to school each day in England. Accor","['eat much', 'drink water', 'fail in exams', 'find a job']",fail in exams
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:59:23.423662,they are at town centers,[[0.42070568 0.19552433 0.3661735  0.4916551 ]],middle4715.txt,race,"During a check,pupils will NOT be questioned by the police if   _  .","Recently there are about 55,000 children who don't go to school each day in England. Accor","['they are at school', 'they are out of school', 'they are with an adult', 'they are at town centers']",they are at school
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:59:27.814622,Truants are often beaten by the police.,[[0.10835266 0.6434736  0.19342387 0.42371   ]],middle4715.txt,race,Which of the following is TRUE about the truants in England recently?,"Recently there are about 55,000 children who don't go to school each day in England. Accor","['The police can not stop girl truants.', 'Truants are often beaten by the police.', 'Truants are often criticized   by their teachers.', 'There are more boy truants than girl truants.']",There are more boy truants than girl truants.
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:59:32.863598,say good words,[[-0.8421109  -0.8137462  -0.95785475 -0.23060775]],middle6939.txt,race,"When a parent asks what you think of their new baby, they want you to   _  .","Very often, new-born babies are not beautiful. They are wrinkled or hairless, or they have","['tell the truth', 'say what you like', 'tell lies', 'say good words']",say good words
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:59:37.995318,People who tell white lies want to be kind.,[[-0.79825807 -1.2269487  -1.0151317  -0.7975831 ]],middle6939.txt,race,From the passage we can know that   _   .,"Very often, new-born babies are not beautiful. They are wrinkled or hairless, or they have","['a new-born baby hates everyone around her.', 'a new-born baby is the most beautiful one.', 'People who tell white lies are not kind.', 'People who tell white lies want to be kind.']",People who tell white lies want to be kind.
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:59:42.693311,You tell a parent that the new-born baby isn't beautiful.,[[0.24000323 0.16249847 0.16896021 0.4862076 ]],middle6939.txt,race,Which of the following is a white lie?,"Very often, new-born babies are not beautiful. They are wrinkled or hairless, or they have","[""You broke the window but you say you didn't."", ""You know Jack has stolen a watch but you say you don't."", ""You don't think his first drawing is great but you say it is."", ""You tell a parent that the new-born baby isn't beautiful.""]",You don't think his first drawing is great but you say it is.
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:59:49.973424,judge,[[-0.8124814  -0.7611432  -0.45177865 -1.0229416 ]],middle5226.txt,race,Geoffrey Payne was a  _  .,Geoffrey Payne talks for the first time about the night his wife was killed. The judge tho,"['doctor', 'policeman', 'judge', 'taxi driver']",doctor
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:59:58.213064,tried to find out who killed his wife,[[-0.9989207  -0.8337002  -0.12206054 -0.4825878 ]],middle5226.txt,race,"After he found Ellen dead,  Payne  _  .",Geoffrey Payne talks for the first time about the night his wife was killed. The judge tho,"['called the police at once', 'called out for help', 'tried to find out who killed his wife', ""sat beside his wife's body without knowing what to do""]",sat beside his wife's body without knowing what to do
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:00:05.787048,Payne could remember clearly what had happened.,[[-0.50708413 -0.1318202  -0.66138697 -0.37181973]],middle5226.txt,race,Which of the following is NOT TRUE?,Geoffrey Payne talks for the first time about the night his wife was killed. The judge tho,"['Payne called the police the next morning.', 'Payne could remember clearly what had happened.', ""The policemen arrived thirty minutes after Payne's call."", 'Payne wondered what the man was doing in his neighbourhood that night,']",Payne could remember clearly what had happened.
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:00:12.740742,make people believe the man in the road probably killed his wife,[[-0.39671278 -0.2070489  -0.29477572  0.26433647]],middle5226.txt,race,In this passage Payne tried to  _  .,Geoffrey Payne talks for the first time about the night his wife was killed. The judge tho,"['say something about his family', ""show he was very sorry for his wife's death"", 'tell why his wife was killed that night', 'make people believe the man in the road probably killed his wife']",make people believe the man in the road probably killed his wife
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:00:14.881948,the busiest street,[[1.2443497 1.1442364 0.5069821 1.1523234]],middle97.txt,race,"Sydney Tower is  _  in Sydney, Australia.","Sydney Tower
Address:100 Market St. Sydney
Phone:02 9333 9222
Fax :02 9333 9203
Open time:","['the busiest street', 'the biggest station', 'the most beautiful park', 'the highest point']",the highest point
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:00:17.274766,by 10:30 p. m.,[[-0.6422684  -0.985703   -1.0105753  -0.62291193]],middle97.txt,race,"Last Saturday, Johnson went to visit Sydney Tower. He had to get down the tower  _  .","Sydney Tower
Address:100 Market St. Sydney
Phone:02 9333 9222
Fax :02 9333 9203
Open time:","['after 11:30 p. m.', 'before 11:30 p. m.', 'at 10:30 p.m.', 'by 10:30 p. m.']",before 11:30 p. m.
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:00:19.262410,Mary,[[-2.455622  -2.795204  -2.8126538 -2.4642317]],middle7729.txt,race,This is a picture of   _  .,"Mary is a girl .She is a middle school student. She is thirteen. She is in Class Three, Gr","['Mary', ""Mary's family"", ""Mary's father"", 'a middle school']",Mary's family
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:00:21.448646,Mary's brother's,[[-2.628918  -2.6962144 -2.366274  -2.996967 ]],middle7729.txt,race,There is a red flower on   _   coat.,"Mary is a girl .She is a middle school student. She is thirteen. She is in Class Three, Gr","[""Mary's"", ""Mary's mother's"", ""Mary's brother's"", ""Mary's fathers""]",Mary's fathers
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:00:23.775022,Mary's mother and father are not at work,[[-2.563514  -2.5229323 -2.867304  -2.4174445]],middle7729.txt,race,_  on Monday.,"Mary is a girl .She is a middle school student. She is thirteen. She is in Class Three, Gr","['They four are all at home', 'Mary and her brother are at home', ""Only Mary's father is at home"", ""Mary's mother and father are not at work""]",Only Mary's father is at home
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:00:25.791638,.11,[[-1.6721032 -2.0739486 -1.9130132 -2.0774906]],middle2047.txt,race,Wang Ling is  _  years  old.,I  am a Middle School student.I am a girl. My name is Wang  Ling.Iam 12.I am in No.7 Middl,"['.11', '12', '13', '23']",12
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:00:27.631174,23,[[-1.6082661 -2.2818763 -2.2207363 -1.6755097]],middle2047.txt,race,There are  _  students in the class.,I  am a Middle School student.I am a girl. My name is Wang  Ling.Iam 12.I am in No.7 Middl,"['23', '22', '12', '45']",45
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:00:30.823038,asked him not to take any medicine,[[-1.9985912 -1.4178126 -1.5554628 -1.9926422]],middle1187.txt,race,The doctor   _  .,"Old John went to see a doctor. The doctor examined and said, "" Medicine can't help you. Yo","['asked him to take some medicine', 'asked him not to take any medicine', ""didn't say any word about medicine"", 'gave him some medicine']",asked him not to take any medicine
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:00:34.151733,got bad,[[-1.5255694 -1.5462945 -1.4923856 -1.0986171]],middle1187.txt,race,Old John   _   after a month.,"Old John went to see a doctor. The doctor examined and said, "" Medicine can't help you. Yo","[""didn't get well"", 'got well', 'was old', 'got bad']",got well
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:00:37.241617,Old John didn't smoke before,[[-1.806246  -1.7987661 -1.5249872 -1.5552766]],middle1187.txt,race,Which one is true?,"Old John went to see a doctor. The doctor examined and said, "" Medicine can't help you. Yo","['Old John smoked before', 'Old John smoked less than  before', ""Old John didn't smoke before"", ""Old John didn't smoke a cigar a day""]",Old John didn't smoke before
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:00:40.267781,older,[[-0.7141402  -0.5620024  -0.48913574 -0.40873694]],middle1187.txt,race,"When Old John was ill, he looked  _  .","Old John went to see a doctor. The doctor examined and said, "" Medicine can't help you. Yo","['young', 'old', 'younger', 'older']",older
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:00:43.366403,The Doctor's Advice,[[-1.4536762 -1.5263553 -1.1833973 -1.2701502]],middle1187.txt,race,The best title  of this passage should be  _  .,"Old John went to see a doctor. The doctor examined and said, "" Medicine can't help you. Yo","['Old John', 'Old John is ill', ""The Doctor's Advice"", 'The Doctor']",The Doctor's Advice
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:00:47.349993,his leg,[[ 0.20254481 -0.5647359  -0.40331197 -0.2718768 ]],middle7209.txt,race,The elephant has a short neck to support   _  .,The long trunk of an elephant is a wonderful example of skill. The neck of four-footed ani,"['his leg', 'his body', 'his arm', 'his head and teeth']",his head and teeth
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:00:51.255341,ear,[[ 0.2902788  -0.35885787  0.4616785   0.69777215]],middle7209.txt,race,The trunk of the elephant helps him get his   _   easily.,The long trunk of an elephant is a wonderful example of skill. The neck of four-footed ani,"['side', 'tail', 'food', 'ear']",food
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:00:55.140380,a leg,[[-0.6734779  -0.99872065 -0.798403   -0.48395467]],middle7209.txt,race,The trunk of the elephant takes the place of the following except   _  .,The long trunk of an elephant is a wonderful example of skill. The neck of four-footed ani,"['a neck', 'a nose and a fingsr', 'an arm and a hand', 'a leg']",a leg
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:00:59.047099,in the bottom of the cup,[[-0.57282114 -0.65925026 -0.66927814 -0.66814685]],middle7209.txt,race,How does the elephont smell? Through two holes   _  .,The long trunk of an elephant is a wonderful example of skill. The neck of four-footed ani,"['in the bottom of the cup', 'at the beginning of the trun', 'in his head', 'in his face']",in the bottom of the cup
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:01:03.370885,weak,[[3.0039139 2.3526628 2.5244956 2.6143901]],middle7209.txt,race,The elephant can knock down a man with his trunk. This shows that he is   _  .,The long trunk of an elephant is a wonderful example of skill. The neck of four-footed ani,"['weak', 'strong', 'quiet', 'angry']",strong
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:01:08.491914,Because they see cows as holy animals.,[[-2.0280807  -1.1577528   0.10330474 -0.4264555 ]],middle641.txt,race,Why don't Indians sell or eat beef?,"From old times, India has been a good friend of China. The two big Asian countries now wor","[""Because they don't like it."", 'Because they are afraid of getting ill.', 'Because they see cows as holy animals.', 'Because beef is very expensive.']",Because they see cows as holy animals.
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:01:13.658606,Hindi,[[0.9388325  0.5340785  0.84798265 0.67591405]],middle641.txt,race,What is/are the official language(s) of India?,"From old times, India has been a good friend of China. The two big Asian countries now wor","['Hindi', 'English', 'Both of the above', 'None of the above']",Both of the above
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:01:18.778763,can help children learn a lot,[[-1.4621856 -1.4824398 -1.7433748 -0.9628725]],middle6749.txt,race,We can see from the passage that the summer camp   _  .,"""Before I came here,"" one child said, ""I thought swimming was running through an open fire","['is in the city of New York', 'makes lots of money each year', ""doesn't have any teachers"", 'can help children learn a lot']",can help children learn a lot
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:01:24.028346,encourage people to visit poor children,[[-1.5161986 -1.6704009 -1.4374053 -1.4457023]],middle6749.txt,race,The purpose of this passage is to   _  .,"""Before I came here,"" one child said, ""I thought swimming was running through an open fire","['introduce the summer camp to people', 'get people interested in the Fresh Air Fund', 'encourage people to visit poor children', 'find host families for the summer camp']",introduce the summer camp to people
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:01:29.628644,He goes to visit his granny.,[[-0.02582455 -1.0799506  -0.7227192  -0.2140994 ]],middle7433.txt,race,Why does Denial go to the capital city?,"Some students will have no time to relax, while others have no plan for the coming Februar","['He goes to visit his granny.', 'He wants to learn from a professor.', 'He goes to play the piano for 6 hours.', 'His mother asks him to go there.']",He wants to learn from a professor.
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:01:35.084446,200 yuan,[[-0.4206276  -0.5762625  -0.60708666 -0.8100064 ]],middle7433.txt,race,How much does Denial have to pay each month?,"Some students will have no time to relax, while others have no plan for the coming Februar","['200 yuan', '800 yuan', '1000 yuan', '4000 yuan']",4000 yuan
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:01:40.530140,9 a.m.,[[-0.85097194 -1.1074588  -1.3023288  -1.1994262 ]],middle7433.txt,race,Denial's sister isn't sleeping at   _  .,"Some students will have no time to relax, while others have no plan for the coming Februar","['9 a.m.', '3 a.m.', '11 a.m.', '1 p.m.']",1 p.m.
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:01:44.562800,Late in the 1900s.,[[ 0.22102976 -0.12127709  0.14839983  0.51841724]],middle3409.txt,race,When did rock climbing become a sport?,Rock climbing  did not become a sport until late in the 1900s. But now it has become a pop,"['In 1900.', 'Early in the 1900s.', 'In the middle of the 1900s.', 'Late in the 1900s.']",Late in the 1900s.
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:01:48.506562,they'd like to get into beautiful shape,[[0.86326015 0.6030501  0.70320785 0.5605539 ]],middle3409.txt,race,The chess players may like rock climbing because  _  .,Rock climbing  did not become a sport until late in the 1900s. But now it has become a pop,"[""they'd like to get into beautiful shape"", 'it is more interesting than chess playing', 'it is like chess playing in the way of thinking', 'they really tike to do sports']",it is like chess playing in the way of thinking
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:01:52.685704,Rock climbing is a very easy sport.,[[-0.22564793  0.4566263  -0.29098916  0.23809636]],middle3409.txt,race,What can we learn from the passage?,Rock climbing  did not become a sport until late in the 1900s. But now it has become a pop,"['Rock climbing is a kind of indoor and outdoor activity,', 'Rock climbing is a very easy sport.', 'When you climb, your arms push you up.', 'The closer you are to the rock face, the more difficult it is to climb.']","Rock climbing is a kind of indoor and outdoor activity,"
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:01:57.821480,How to keep calm in earthquakes,[[1.7663782 2.088987  1.2931459 1.4642789]],middle3052.txt,race,The best title  of the passage is   _  .,"Many earthquakes happen without warning, so it is important to know what to do when it hap","['Advice for dangerous situations', 'How to keep calm in earthquakes', 'Ways to protect yourself in earthquakes', 'Be careful with aftershocks']",Ways to protect yourself in earthquakes
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:02:02.748131,Your arms,[[2.306916  2.4065554 2.2857583 2.4847322]],middle3052.txt,race,_   should be the most important part(s) to be protected in earthquakes.,"Many earthquakes happen without warning, so it is important to know what to do when it hap","['Your head and arms', 'Your head and neck', 'Your neck and arms', 'Your arms']",Your head and neck
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:02:07.641726,keeping calm is very important during the earthquake,[[1.9025569 1.3720813 1.0484049 0.8504356]],middle3052.txt,race,. From the passage we know that   _  .,"Many earthquakes happen without warning, so it is important to know what to do when it hap","['keeping calm is very important during the earthquake', 'we can hide under the tree during the earthquake', ""we don't have to care about aftershocks"", 'we should keep shouting for help if we are trapped']",keeping calm is very important during the earthquake
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:02:12.577481,Eight,[[1.3274193 1.5417178 1.2731409 1.5834817]],middle5366.txt,race,_  kinds of animals are mentioned in the passage.,National parks are large areas of public land.They give a safe home for local plants and a,"['Five', 'Six', 'Seven', 'Eight']",Seven
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:02:17.429172,Seven Natural Wonders of the World,[[1.1527951 1.4741498 1.6609675 1.3521008]],middle5366.txt,race,"The best title for the passage may be""  _  "".",National parks are large areas of public land.They give a safe home for local plants and a,"['Taking a tour in the Grand Canyon', 'Travelling to the Serengeti National Park', 'Seven Natural Wonders of the World', 'Stepping into the wonders of the wildlife']",Stepping into the wonders of the wildlife
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:02:22.041595,his wonderful trip to the Grand Canyon,[[1.4148471  0.79159486 1.5102713  0.36785805]],middle5366.txt,race,If the writer continues the article.he would most likely write about  _  .,National parks are large areas of public land.They give a safe home for local plants and a,"['ways to keep the air and water clean', 'more national parks in the world', 'his wonderful trip to the Grand Canyon', 'famous historic wonders in Africa']",more national parks in the world
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:02:26.619604,He showed his anger to the man.,[[-0.05332708 -0.5304644  -0.6166034  -0.71321964]],middle4576.txt,race,How did Chajam behave when someone said dirty words to him?,Omar Chajam is a wise old man who lives in a small town. One day when he was walking down ,"['He showed his anger to the man.', 'He said something bad of the man.', 'He felt hurt but pretended to be calm.', ""He kept smiling and didn't care about it.""]",He kept smiling and didn't care about it.
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:02:31.791440,surprised,[[-1.1084173 -0.9105501 -1.4603524 -0.9338608]],middle4576.txt,race,A well-dressed man was   _   when he saw what had happened to Chajam.,Omar Chajam is a wise old man who lives in a small town. One day when he was walking down ,"['excited', 'surprised', 'sacred', 'moved']",surprised
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:02:36.956825,To clean some dirty rags.,[[-0.29649878 -0.67046833 -0.5182581  -0.1302104 ]],middle4576.txt,race,What did Chajam ask the well-dressed man to do in the dusty room?,Omar Chajam is a wise old man who lives in a small town. One day when he was walking down ,"['To light on some candles.', 'To find some old clothes.', 'To try on a poor robe.', 'To clean some dirty rags.']",To try on a poor robe.
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:02:42.170072,Smiling is the best way to push back others' bad behavior.,[[-1.679611   -1.9932206  -1.4720292  -0.64137936]],middle4576.txt,race,What is the main message of the story?,Omar Chajam is a wise old man who lives in a small town. One day when he was walking down ,"['Never speak ill of other people.', 'Never judge a person by his or her appearance.', 'It is important to keep a cool head in the face of difficulties.', ""Smiling is the best way to push back others' bad behavior.""]",Smiling is the best way to push back others' bad behavior.
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:02:44.737740,Because Anna doesn't want him to play with her toys.,[[2.3163173  1.7489203  1.0541666  0.06398988]],middle7196.txt,race,Why is Anna's brother not happy,My name is Anna. I live with my mother and brother. I don't want my brother to play with m,"[""Because Anna doesn't want him to play with her toys."", ""Because he doesn't want to follow the rules."", ""Because he doesn't want to live with his mother."", ""Because he can't find his paper.""]",Because Anna doesn't want him to play with her toys.
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:02:47.191319,They make some rules.,[[-2.4418166 -1.1107202 -2.5247228 -1.265338 ]],middle7196.txt,race,How do they solve the problem ?,My name is Anna. I live with my mother and brother. I don't want my brother to play with m,"['They have a fight.', 'They make some rules.', 'They talk with their teacher.', 'They go out to play.']",They make some rules.
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:02:49.620262,Four,[[0.11671007 0.44290102 0.32589626 0.19822896]],middle7196.txt,race,How many rules are there in their family?,My name is Anna. I live with my mother and brother. I don't want my brother to play with m,"['Three', 'Four', 'Five', 'Six']",Four
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:02:52.148995,They talk to their mother.,[[-0.45531893 -0.73016214  0.00423265 -0.26006794]],middle7196.txt,race,What do they often do on Saturdays??,My name is Anna. I live with my mother and brother. I don't want my brother to play with m,"['They say thank you to each other.', 'They play with toys.', 'They talk to their mother.', 'They clean the house.']",They clean the house.
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:02:54.634518,Rules are useful  to people.,[[-0.7678101  -1.1960216   0.00702786 -0.29376197]],middle7196.txt,race,What can we learn from the passage?,My name is Anna. I live with my mother and brother. I don't want my brother to play with m,"['We can always play with toys.', 'Rules make everyone fight.', 'Rules are useful  to people.', 'Every family has rules.']",Rules are useful  to people.
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:02:57.987770,study,[[0.9310787 1.0926827 1.1062515 1.1651307]],middle3753.txt,race,"In the passage, the writer tells us that we all need to   _  .",Everyone knows that exercise is important. We all need to exercise. Doctors say it is good,"['sleep', 'exercise', 'work', 'study']",exercise
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:03:01.071412,Running.,[[0.27399123 1.1813318  1.0020214  0.4677837 ]],middle3753.txt,race,Which of the following sports is NOT mentioned  in the passage?,Everyone knows that exercise is important. We all need to exercise. Doctors say it is good,"['Fishing.', 'Running.', 'Walking.', 'Swimming.']",Fishing.
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:03:04.029977,weak,[[2.17098   2.4220777 2.4621544 2.3461592]],middle3753.txt,race,Doctors say exercising makes your body   _  .,Everyone knows that exercise is important. We all need to exercise. Doctors say it is good,"['healthy', 'fat', 'weak', 'thin']",healthy
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 23:03:07.381874,Four times a week,[[0.77876115 0.9248227  1.0700912  1.2338464 ]],middle3753.txt,race,_   is enough for exercising.,Everyone knows that exercise is important. We all need to exercise. Doctors say it is good,"['Once a week', 'Twice a week', 'Three times a week', 'Four times a week']",Twice a week
